NOP: 250
NINT: 21
0 61 18
61 117 19
117 185 20
185 223 19
223 280 18
280 329 17
329 378 16
378 431 15
431 507 14
507 580 13
580 631 12
631 668 11
668 732 10
732 776 9
776 827 8
827 885 7
885 955 6
955 1033 5
1033 1092 4
1092 1140 3
1140 300000 2
1 69 1065
2 20 1187
3 37 897
4 65 686
5 25 773
6 87 113
7 89 1143
8 83 275
9 38 169
10 64 460
11 96 968
12 82 463
13 72 402
14 95 844
15 56 357
16 26 1141
17 47 1152
18 60 592
19 85 258
20 83 980
21 60 282
22 30 1017
23 64 495
24 83 909
25 30 527
26 32 200
27 71 876
28 51 835
29 44 1027
30 20 1079
31 30 1020
32 63 473
33 84 469
34 81 480
35 51 910
36 75 921
37 91 533
38 43 895
39 70 97
40 51 344
41 30 1051
42 40 996
43 21 561
44 99 755
45 20 762
46 93 455
47 41 594
48 23 1164
49 46 449
50 75 732
51 25 750
52 74 155
53 93 481
54 25 1200
55 21 446
56 82 195
57 50 325
58 73 824
59 21 316
60 89 110
61 69 680
62 90 739
63 59 1242
64 79 232
65 20 1073
66 38 549
67 91 165
68 75 581
69 71 788
70 67 607
71 93 453
72 93 562
73 89 1243
74 66 776
75 24 311
76 43 805
77 75 681
78 44 986
79 68 739
80 47 586
81 51 501
82 57 1027
83 79 194
84 94 871
85 74 115
86 99 1087
87 31 1245
88 91 230
89 62 1092
90 96 178
91 30 46
92 87 261
93 72 316
94 76 1125
95 34 118
96 51 1211
97 62 910
98 25 1117
99 43 884
100 65 619
101 62 781
102 34 80
103 67 1074
104 33 415
105 99 196
106 96 446
107 69 521
108 99 1018
109 26 771
110 21 232
111 68 713
112 76 484
113 43 309
114 78 1248
115 85 495
116 80 962
117 70 907
118 53 767
119 47 1162
120 61 589
121 52 94
122 54 987
123 28 1115
124 63 897
125 98 302
126 96 289
127 37 1109
128 53 554
129 36 257
130 59 283
131 56 781
132 91 511
133 23 1234
134 41 1096
135 66 1162
136 76 498
137 41 599
138 58 1241
139 43 1183
140 65 369
141 30 70
142 90 1027
143 36 1238
144 23 313
145 73 1219
146 30 694
147 28 507
148 77 895
149 83 489
150 37 980
151 65 697
152 49 757
153 25 871
154 37 57
155 88 354
156 31 986
157 54 206
158 83 356
159 96 1123
160 57 610
161 73 534
162 52 236
163 75 79
164 94 752
165 31 607
166 77 608
167 87 882
168 30 630
169 76 833
170 76 1006
171 93 1251
172 39 1181
173 82 300
174 42 895
175 29 306
176 26 516
177 95 309
178 95 1076
179 81 878
180 89 1023
181 62 1033
182 50 754
183 32 891
184 63 1030
185 67 940
186 53 929
187 82 906
188 42 837
189 52 1154
190 25 207
191 77 397
192 89 942
193 44 89
194 77 1119
195 31 1063
196 88 916
197 74 1055
198 28 631
199 44 698
200 47 538
201 90 715
202 65 778
203 24 879
204 49 207
205 69 438
206 69 1216
207 87 428
208 36 78
209 57 268
210 71 514
211 48 808
212 34 443
213 23 668
214 41 94
215 98 294
216 29 338
217 98 501
218 80 1047
219 94 565
220 44 329
221 24 991
222 65 1198
223 23 452
224 90 1236
225 23 592
226 37 317
227 36 301
228 29 193
229 30 1077
230 28 1170
231 72 641
232 76 807
233 68 1152
234 82 1240
235 28 439
236 90 319
237 59 735
238 38 1001
239 96 139
240 83 1173
241 42 341
242 79 669
243 96 803
244 86 719
245 46 794
246 26 977
247 64 787
248 64 309
249 20 500
250 26 767
