NOP: 1000
NINT: 10
0 894 9
894 1813 10
1813 2750 9
2750 3281 8
3281 4276 7
4276 5358 6
5358 6601 5
6601 7468 4
7468 8169 3
8169 300000 2
1 52 795
2 71 7441
3 75 3728
4 33 3052
5 82 5210
6 36 2965
7 40 1519
8 60 2579
9 52 2625
10 87 9149
11 97 1402
12 55 6898
13 58 167
14 31 6746
15 34 2023
16 30 5589
17 71 7183
18 90 4095
19 61 7053
20 43 7301
21 68 8398
22 98 1879
23 52 4904
24 95 3359
25 27 400
26 94 3659
27 83 7486
28 34 4329
29 23 80
30 83 4459
31 92 3683
32 86 411
33 68 8912
34 28 39
35 93 8167
36 66 8132
37 32 5615
38 71 4683
39 84 8653
40 82 1051
41 57 1797
42 79 7941
43 84 4494
44 88 3376
45 20 1712
46 90 5843
47 31 5912
48 50 4286
49 65 2813
50 87 7175
51 40 6795
52 57 3469
53 97 4737
54 97 3520
55 87 2796
56 73 7629
57 62 2853
58 90 6356
59 28 984
60 94 2911
61 85 5683
62 58 8835
63 93 1439
64 31 6545
65 28 3309
66 62 7920
67 72 6770
68 32 1674
69 29 8723
70 61 8828
71 99 4351
72 97 4450
73 24 1032
74 57 2987
75 35 4057
76 51 4153
77 39 8843
78 25 3337
79 44 444
80 80 6009
81 33 1560
82 46 6120
83 24 2014
84 30 6632
85 45 5649
86 29 8367
87 55 2228
88 20 4293
89 89 5935
90 77 3144
91 96 7299
92 41 6598
93 28 5615
94 65 3195
95 74 5453
96 61 8652
97 47 1753
98 36 6498
99 48 3856
100 95 4797
101 79 5443
102 54 132
103 52 6150
104 23 830
105 27 8294
106 55 1969
107 66 6792
108 76 600
109 51 8887
110 66 7705
111 61 5538
112 92 6043
113 50 634
114 45 2651
115 56 3410
116 60 5281
117 57 5886
118 25 2258
119 23 7019
120 91 6279
121 61 819
122 85 5147
123 46 1969
124 94 8118
125 75 6232
126 76 9105
127 69 1019
128 90 5082
129 26 4428
130 43 7673
131 27 3261
132 47 8723
133 85 413
134 89 3851
135 43 5735
136 96 4457
137 61 2302
138 72 899
139 43 8760
140 51 2833
141 57 3775
142 98 3855
143 58 1119
144 74 1089
145 25 2069
146 35 3338
147 22 7403
148 45 1549
149 79 3992
150 55 8683
151 91 7042
152 37 3525
153 68 8157
154 43 8291
155 75 5549
156 63 3209
157 63 4208
158 34 7718
159 20 1093
160 23 1476
161 22 2923
162 90 8550
163 58 9051
164 46 319
165 75 5383
166 93 6043
167 25 1909
168 39 2264
169 50 6129
170 40 8084
171 67 4051
172 37 2143
173 83 2943
174 92 2400
175 62 7329
176 70 7953
177 94 4637
178 24 6281
179 47 6746
180 76 2553
181 38 1615
182 93 1108
183 91 1852
184 89 9008
185 94 6954
186 59 825
187 55 1150
188 58 8620
189 42 3666
190 27 1149
191 34 8567
192 97 2705
193 32 6678
194 69 8525
195 26 205
196 91 8809
197 81 1844
198 29 6965
199 30 1321
200 70 4651
201 73 4896
202 58 7730
203 77 6381
204 68 7876
205 50 7882
206 20 3852
207 91 3180
208 54 2753
209 60 2949
210 24 2554
211 67 7136
212 96 7869
213 39 8474
214 93 6032
215 32 6376
216 85 4394
217 68 5606
218 98 2279
219 25 4187
220 30 169
221 79 9153
222 82 8188
223 76 4961
224 54 6737
225 37 7505
226 51 3326
227 75 7419
228 73 5060
229 71 3402
230 34 7086
231 39 7670
232 31 5216
233 97 8203
234 23 6216
235 98 6778
236 23 3372
237 66 7149
238 32 4777
239 38 8675
240 63 6925
241 55 2212
242 33 3102
243 43 5495
244 96 5362
245 53 4376
246 97 6535
247 64 2636
248 31 798
249 46 1792
250 32 121
251 66 1924
252 76 845
253 80 7088
254 62 7577
255 55 9080
256 39 768
257 34 700
258 74 4591
259 93 4437
260 51 8983
261 46 1019
262 69 7369
263 27 6999
264 91 750
265 68 6427
266 51 283
267 86 6101
268 56 7325
269 46 8327
270 66 6349
271 62 6531
272 94 1940
273 80 4912
274 66 2813
275 74 3437
276 49 1112
277 43 8571
278 52 2805
279 83 2071
280 60 6197
281 90 6915
282 32 7359
283 56 4128
284 22 4808
285 90 5678
286 35 2504
287 75 6770
288 87 4761
289 65 4434
290 89 1630
291 70 6905
292 23 2076
293 41 2588
294 52 8821
295 29 3840
296 32 6591
297 42 4400
298 86 6623
299 62 8665
300 55 64
301 90 552
302 45 3525
303 97 5811
304 49 5433
305 97 3556
306 56 3454
307 53 3578
308 74 7445
309 29 8187
310 53 8315
311 72 8008
312 64 1491
313 45 2801
314 66 6732
315 89 4524
316 63 906
317 38 3713
318 80 7273
319 25 5616
320 83 8352
321 84 580
322 37 4975
323 92 5882
324 29 506
325 86 974
326 54 2104
327 37 9098
328 73 4101
329 38 3336
330 98 1602
331 35 3413
332 46 329
333 33 8525
334 63 6223
335 48 7810
336 84 5752
337 54 630
338 49 8496
339 37 1119
340 52 5096
341 58 1239
342 91 4208
343 36 4811
344 79 9073
345 31 4990
346 97 3514
347 64 6313
348 95 6751
349 79 2613
350 58 7867
351 79 3356
352 44 537
353 51 797
354 62 748
355 56 3007
356 49 7729
357 80 5288
358 20 1087
359 94 3107
360 80 1505
361 37 4741
362 97 4505
363 65 5462
364 25 4865
365 56 199
366 67 8132
367 26 8587
368 76 699
369 69 6902
370 47 6731
371 50 9064
372 42 4896
373 65 624
374 51 1799
375 52 2668
376 44 8095
377 33 418
378 56 579
379 63 2009
380 69 812
381 72 7452
382 22 7506
383 81 5137
384 31 8580
385 24 4384
386 69 7639
387 49 4025
388 26 1502
389 91 8117
390 72 5802
391 58 8171
392 95 5491
393 71 8789
394 35 2562
395 47 7341
396 96 607
397 49 6553
398 75 4353
399 72 2400
400 21 5976
401 29 64
402 37 6454
403 73 916
404 23 4035
405 65 1359
406 20 4187
407 34 7109
408 61 1630
409 62 6819
410 79 8176
411 33 4936
412 53 2378
413 57 8446
414 91 1275
415 91 7560
416 32 6825
417 62 6054
418 97 1716
419 34 2634
420 92 4997
421 80 1800
422 27 1259
423 57 1191
424 63 4280
425 50 7020
426 87 8616
427 79 1350
428 86 268
429 89 4149
430 29 9088
431 42 295
432 47 8786
433 34 378
434 25 4870
435 89 634
436 95 8779
437 30 838
438 73 3101
439 78 4054
440 66 3113
441 47 8373
442 27 260
443 69 8708
444 58 280
445 81 4784
446 54 4516
447 95 4812
448 40 4086
449 65 3837
450 43 1063
451 87 6083
452 26 2157
453 55 6207
454 61 7485
455 69 8533
456 59 4578
457 66 2611
458 56 276
459 43 7128
460 95 5505
461 81 2113
462 64 885
463 91 5853
464 41 7084
465 82 7619
466 23 211
467 81 4187
468 94 3665
469 30 2113
470 97 135
471 49 6574
472 21 4664
473 20 5871
474 34 2205
475 28 8296
476 35 3792
477 69 8602
478 35 2110
479 49 8726
480 70 1938
481 34 3123
482 82 1126
483 87 3635
484 91 7048
485 56 5432
486 77 6145
487 63 8790
488 97 3671
489 25 7383
490 46 5226
491 27 6418
492 22 8491
493 38 3076
494 42 1779
495 86 259
496 42 7910
497 84 7821
498 92 577
499 80 4543
500 35 8456
501 71 206
502 39 4268
503 63 4756
504 20 206
505 28 4935
506 75 4848
507 39 883
508 50 5628
509 48 7049
510 81 113
511 71 5787
512 62 2009
513 98 697
514 31 5308
515 81 5292
516 54 3822
517 94 5760
518 99 7475
519 71 133
520 66 1079
521 99 6447
522 42 1769
523 44 5823
524 25 8503
525 65 7280
526 21 1143
527 36 1187
528 67 8027
529 53 261
530 93 3317
531 45 9098
532 39 8592
533 58 9108
534 90 6986
535 28 1840
536 47 4588
537 52 7573
538 36 8829
539 86 160
540 47 335
541 46 1542
542 68 2297
543 37 520
544 37 1080
545 36 6473
546 59 8350
547 52 9053
548 59 7602
549 50 3119
550 45 282
551 64 8789
552 72 4128
553 44 1417
554 98 6409
555 40 1900
556 61 3027
557 87 401
558 43 4069
559 50 6435
560 22 643
561 35 6944
562 38 8854
563 32 6055
564 85 8566
565 57 6793
566 47 7318
567 21 1818
568 41 3197
569 69 5348
570 55 8862
571 90 6321
572 43 4494
573 29 3636
574 32 3481
575 25 8060
576 63 5846
577 49 2607
578 53 5328
579 47 5322
580 20 1383
581 65 7349
582 58 7414
583 25 7116
584 86 8950
585 54 8642
586 35 6539
587 40 7150
588 50 6753
589 50 2012
590 75 5049
591 20 5646
592 58 7549
593 63 268
594 41 247
595 44 905
596 49 4252
597 69 941
598 48 6569
599 94 990
600 35 5715
601 97 6576
602 38 2339
603 83 7413
604 52 4357
605 78 5591
606 32 1443
607 49 3326
608 85 308
609 55 8422
610 32 6979
611 46 4045
612 42 7885
613 92 2041
614 45 4583
615 27 7256
616 84 5021
617 23 6520
618 24 5512
619 33 3512
620 63 3908
621 59 237
622 75 2473
623 72 8444
624 29 2872
625 25 5867
626 77 4233
627 33 6033
628 79 1171
629 72 4784
630 22 8680
631 64 5407
632 91 1228
633 85 7887
634 85 6587
635 22 7065
636 92 1076
637 44 7671
638 68 2747
639 39 1846
640 35 4169
641 64 2372
642 72 5892
643 97 1172
644 58 196
645 61 6909
646 56 2345
647 54 4830
648 36 4817
649 70 3257
650 32 6277
651 21 3314
652 47 5678
653 97 6279
654 37 5095
655 37 68
656 81 8765
657 42 3474
658 63 573
659 35 6559
660 45 512
661 43 1899
662 68 2668
663 74 235
664 33 8487
665 23 2492
666 28 3790
667 69 6167
668 33 8918
669 81 3864
670 79 6243
671 46 8753
672 37 9117
673 79 1906
674 74 7722
675 26 1430
676 85 4177
677 91 1179
678 76 9042
679 98 1417
680 81 2448
681 41 4079
682 33 5849
683 50 5799
684 45 2957
685 71 5358
686 34 7021
687 56 3662
688 20 9007
689 57 2571
690 80 3497
691 64 5933
692 72 763
693 89 7711
694 79 1118
695 79 5031
696 52 6249
697 90 6462
698 58 4968
699 96 4141
700 36 5587
701 83 7201
702 98 7456
703 54 851
704 26 9050
705 78 4042
706 41 7782
707 98 1102
708 28 3043
709 75 6743
710 27 4793
711 37 5893
712 64 8174
713 71 8031
714 39 2235
715 76 5346
716 61 3634
717 42 6772
718 92 7937
719 96 1956
720 70 4237
721 31 2871
722 87 7648
723 62 4800
724 66 3107
725 22 776
726 54 2017
727 72 6201
728 55 3485
729 63 1815
730 90 840
731 95 3188
732 64 2087
733 44 3628
734 37 4227
735 58 6117
736 83 2642
737 45 1331
738 27 7223
739 92 4625
740 54 4460
741 57 8378
742 27 895
743 83 2334
744 38 6761
745 82 2249
746 43 8545
747 79 4762
748 34 8590
749 36 5612
750 44 8169
751 71 8910
752 51 7508
753 66 5700
754 71 4426
755 67 4626
756 35 5498
757 49 8089
758 40 1450
759 25 3639
760 33 8733
761 54 3907
762 73 8330
763 49 1380
764 76 1986
765 25 2585
766 92 2365
767 62 7166
768 61 7768
769 65 3648
770 21 8960
771 91 3541
772 67 1275
773 97 6968
774 45 3048
775 61 6925
776 32 2178
777 92 2221
778 75 1838
779 94 3218
780 81 6240
781 71 1881
782 22 7893
783 54 1667
784 73 1253
785 24 6625
786 82 1693
787 49 1296
788 90 673
789 78 2740
790 44 2342
791 73 3798
792 94 3827
793 62 1153
794 97 6644
795 53 1619
796 29 4963
797 96 8610
798 72 6791
799 67 6100
800 65 273
801 81 5030
802 90 1693
803 50 3161
804 96 6042
805 92 6504
806 60 4448
807 57 7966
808 28 1081
809 51 6644
810 75 4620
811 98 808
812 39 6337
813 21 6725
814 68 6052
815 23 4561
816 58 3073
817 27 6795
818 83 3902
819 47 1095
820 58 4383
821 25 3078
822 81 2683
823 90 6046
824 23 6381
825 75 1254
826 72 3126
827 65 8416
828 26 5674
829 23 8764
830 54 4743
831 66 506
832 21 4763
833 30 7328
834 21 4155
835 57 132
836 55 7242
837 73 7536
