NOP: 1000
NINT: 51
0 83 8
83 169 9
169 230 10
230 297 11
297 384 12
384 451 13
451 519 14
519 583 15
583 662 16
662 728 17
728 798 18
798 886 19
886 945 20
945 1027 21
1027 1092 22
1092 1154 23
1154 1220 24
1220 1286 25
1286 1346 26
1346 1427 27
1427 1502 28
1502 1598 29
1598 1642 30
1642 1708 29
1708 1776 28
1776 1832 27
1832 1908 26
1908 1966 25
1966 2015 24
2015 2105 23
2105 2180 22
2180 2236 21
2236 2284 20
2284 2356 19
2356 2450 18
2450 2534 17
2534 2631 16
2631 2711 15
2711 2762 14
2762 2838 13
2838 2902 12
2902 2977 11
2977 3041 10
3041 3124 9
3124 3186 8
3186 3274 7
3274 3333 6
3333 3405 5
3405 3496 4
3496 3573 3
3573 300000 2
1 86 3436
2 49 1280
3 66 146
4 45 1337
5 59 2196
6 95 2965
7 81 2940
8 61 2503
9 66 1657
10 20 3102
11 87 1537
12 89 2520
13 84 890
14 93 2195
15 24 358
16 33 904
17 83 3256
18 25 170
19 76 1138
20 32 3549
21 60 233
22 59 310
23 46 1748
24 27 3163
25 76 3465
26 41 1108
27 25 1690
28 33 3259
29 67 442
30 51 265
31 50 1788
32 62 484
33 47 2856
34 34 114
35 98 2536
36 71 1684
37 44 1907
38 23 1607
39 55 670
40 49 2616
41 40 3365
42 69 1459
43 74 1862
44 45 2143
45 52 179
46 80 3460
47 95 2848
48 77 2994
49 34 113
50 84 1027
51 89 2268
52 69 377
53 91 1525
54 58 2371
55 69 3203
56 96 3529
57 94 2726
58 69 231
59 62 1603
60 29 2626
61 98 2472
62 72 3034
63 27 3246
64 72 1551
65 62 1492
66 42 2150
67 73 2139
68 40 78
69 66 1625
70 41 3222
71 89 597
72 33 2828
73 88 3199
74 52 523
75 78 821
76 98 455
77 98 3361
78 40 1577
79 50 2820
80 38 1269
81 62 2377
82 81 2236
83 54 74
84 83 3042
85 25 1340
86 48 2664
87 70 2159
88 22 2623
89 55 1902
90 90 1177
91 98 605
92 50 2862
93 85 1293
94 98 1869
95 81 2069
96 91 3462
97 27 3376
98 96 3495
99 77 421
100 63 791
101 70 1576
102 90 931
103 94 1041
104 84 1776
105 41 306
106 23 1769
107 59 1670
108 74 1122
109 57 2951
110 21 395
111 39 1175
112 28 1064
113 48 1372
114 97 1458
115 59 1704
116 78 3486
117 30 3432
118 26 1054
119 70 3159
120 65 2919
121 21 1012
122 91 1642
123 37 965
124 34 60
125 22 1078
126 94 1500
127 54 1234
128 96 2197
129 83 406
130 95 786
131 47 2043
132 84 1496
133 31 428
134 75 1313
135 99 1727
136 64 807
137 82 1888
138 81 354
139 32 1524
140 31 815
141 31 1461
142 38 2259
143 37 181
144 49 123
145 72 2385
146 81 923
147 65 2534
148 95 2685
149 21 2682
150 48 1718
151 38 3529
152 74 3536
153 38 2302
154 33 3256
155 91 452
156 57 3304
157 50 2948
158 33 2239
159 46 1752
160 36 2406
161 59 1419
162 33 1542
163 51 2652
164 56 3163
165 61 3140
166 68 611
167 31 2310
168 43 3300
169 22 2886
170 95 3370
171 92 3437
172 34 168
173 91 1422
174 65 1461
175 84 2025
176 79 3237
177 54 2371
178 95 751
179 55 1421
180 58 277
181 85 1777
182 32 3569
183 97 2916
184 96 1704
185 70 3527
186 65 1344
187 64 1413
188 48 2682
189 91 1406
190 89 2952
191 74 138
192 85 3458
193 55 1430
194 52 1323
195 29 696
196 64 3073
197 45 1807
198 97 1700
199 82 3229
200 45 1850
201 56 817
202 70 2018
203 22 1231
204 71 3182
205 78 1934
206 67 3474
207 30 3198
208 35 760
209 41 3301
210 76 3070
211 87 2589
212 47 1058
213 98 2121
214 27 2049
215 60 2638
216 46 1904
217 75 3489
218 66 1834
219 75 2940
220 78 2953
221 55 1147
222 49 1992
223 65 2596
224 81 836
225 78 2630
226 35 3006
227 73 1673
228 72 1507
229 40 1301
230 81 1621
231 69 1098
232 88 523
233 35 2810
234 67 503
235 84 1405
236 52 2264
237 51 2513
238 86 297
239 55 2505
240 59 1780
241 89 2201
242 33 2456
243 48 1745
244 46 2358
245 44 2438
246 85 540
247 44 3164
248 51 1472
249 33 1721
250 68 1052
251 65 398
252 91 636
253 30 3069
254 86 1568
255 91 1681
256 50 3012
257 75 1994
258 56 3355
259 89 483
260 73 431
261 95 1753
262 60 1863
263 61 798
264 23 935
265 69 1896
266 48 1872
267 37 1655
268 29 2806
269 49 2599
270 66 3231
271 32 1530
272 40 2705
273 36 1150
274 54 1752
275 53 1275
276 51 2148
277 67 2785
278 58 2850
279 98 1428
280 91 204
281 70 1951
282 66 3020
283 46 2098
284 30 1153
285 51 2072
286 58 994
287 57 1238
288 29 1468
289 63 873
290 54 2942
291 25 588
292 36 2891
293 88 3118
294 82 2561
295 88 1675
296 81 2480
297 95 2944
298 57 1403
299 96 1168
300 92 1446
301 54 1448
302 34 2136
303 91 458
304 95 1306
305 50 1427
306 57 3160
307 75 2617
308 41 1611
309 28 2837
310 64 3186
311 31 1968
312 77 1877
313 82 1156
314 55 370
315 70 898
316 37 596
317 76 2668
318 22 527
319 35 2262
320 87 2342
321 37 2356
322 71 1508
323 57 718
324 88 2567
325 21 3550
326 38 3291
327 71 1552
328 89 1861
329 98 1355
330 54 2735
331 41 446
332 20 3437
333 44 2094
334 82 331
335 59 1232
336 31 2414
337 83 639
338 53 2564
339 33 1740
340 74 2368
341 48 1961
342 96 225
343 40 3083
344 71 1316
345 83 1111
346 93 1989
347 62 616
348 30 2348
349 82 194
350 51 2867
351 82 867
352 69 2515
353 44 1106
354 34 1221
355 84 2859
356 92 3462
357 43 1410
358 73 229
359 91 2481
360 69 2237
361 74 387
362 89 1315
363 96 1267
364 49 1920
365 31 83
366 96 2914
367 51 785
368 40 973
369 35 3352
370 78 1534
371 79 2617
372 21 3417
373 29 2040
374 46 2867
375 41 1381
376 33 480
377 82 2463
378 24 992
379 43 2079
380 94 2626
381 33 449
382 58 2325
383 67 1701
384 78 813
385 72 1050
386 60 3289
387 98 869
388 67 489
389 34 2859
390 40 1332
391 88 2657
392 70 1943
393 34 1705
394 56 1661
395 28 2261
396 94 3087
397 92 2675
398 44 1186
399 93 1183
400 69 1670
401 81 1939
402 24 2008
403 34 2057
404 88 2339
405 87 3317
406 40 3330
407 42 1142
408 93 2070
409 30 2941
410 38 2604
411 96 3394
412 44 3131
413 47 2965
414 88 3076
415 48 3124
416 34 2734
417 80 2247
418 88 969
419 91 1456
420 49 284
421 77 3000
422 33 2000
423 75 304
424 97 1256
425 39 673
426 48 1613
427 77 3345
428 65 1296
429 86 2041
430 58 3205
431 71 2729
432 62 2064
433 20 939
434 28 615
435 80 205
436 77 311
437 51 2897
438 30 757
439 47 2376
440 48 80
441 49 3476
442 92 2166
443 23 833
444 73 594
445 29 2074
446 89 2880
447 79 217
448 59 684
