NOP: 1000
NINT: 46
0 64 13
64 142 14
142 204 15
204 265 16
265 350 17
350 419 18
419 471 19
471 567 20
567 659 21
659 719 22
719 755 23
755 829 24
829 914 25
914 985 26
985 1025 27
1025 1107 28
1107 1166 29
1166 1230 30
1230 1316 29
1316 1374 28
1374 1458 27
1458 1498 26
1498 1572 25
1572 1617 24
1617 1679 23
1679 1751 22
1751 1852 21
1852 1927 20
1927 2006 19
2006 2084 18
2084 2173 17
2173 2263 16
2263 2353 15
2353 2401 14
2401 2474 13
2474 2531 12
2531 2614 11
2614 2654 10
2654 2735 9
2735 2821 8
2821 2888 7
2888 2949 6
2949 3019 5
3019 3088 4
3088 3165 3
3165 300000 2
1 92 2644
2 81 2828
3 55 2091
4 59 2325
5 81 1848
6 59 1764
7 27 1406
8 55 920
9 37 896
10 38 900
11 77 1773
12 26 1097
13 99 1157
14 35 2355
15 40 2982
16 31 1452
17 69 977
18 23 1388
19 34 1094
20 83 1785
21 98 3206
22 56 491
23 30 3212
24 62 2598
25 66 125
26 27 2268
27 77 333
28 32 1994
29 94 1995
30 51 513
31 30 2859
32 63 3251
33 45 3215
34 38 1466
35 95 381
36 99 1320
37 44 2365
38 60 1456
39 69 2566
40 27 1016
41 61 3141
42 25 906
43 49 2499
44 36 634
45 45 2639
46 40 2393
47 56 224
48 90 3248
49 29 1563
50 59 630
51 38 3307
52 80 2059
53 23 1525
54 28 1573
55 88 913
56 85 1121
57 33 1733
58 68 1359
59 27 1027
60 87 1247
61 41 139
62 39 992
63 97 505
64 80 1318
65 36 2352
66 62 1271
67 81 260
68 95 1880
69 70 2583
70 28 1669
71 74 1891
72 29 2969
73 50 2205
74 87 2244
75 92 301
76 56 392
77 72 882
78 27 617
79 83 1751
80 65 2652
81 76 2519
82 97 2454
83 73 843
84 33 2656
85 36 3132
86 65 2756
87 39 1566
88 89 357
89 67 1425
90 83 1582
91 43 1221
92 60 3140
93 87 945
94 33 3183
95 67 1474
96 59 2688
97 63 2045
98 97 1144
99 56 927
100 86 1991
101 81 2056
102 66 804
103 91 1715
104 30 764
105 54 191
106 50 1652
107 51 3051
108 36 1716
109 55 917
110 73 2422
111 62 1164
112 25 3290
113 37 3218
114 35 1300
115 30 1477
116 85 1769
117 82 521
118 85 1716
119 67 3297
120 30 2146
121 56 981
122 98 2979
123 90 1199
124 24 2681
125 27 1298
126 50 2686
127 54 2019
128 78 280
129 70 361
130 68 1078
131 56 2487
132 45 1678
133 71 2810
