NOP: 1000
NINT: 167
0 5 32
5 11 33
11 16 34
16 22 35
22 27 36
27 33 37
33 38 38
38 43 39
43 49 40
49 54 41
54 60 42
60 65 43
65 72 44
72 77 45
77 83 46
83 88 47
88 94 48
94 102 49
102 107 50
107 112 51
112 118 52
118 123 53
123 128 54
128 135 55
135 141 56
141 149 57
149 154 58
154 161 59
161 167 60
167 173 61
173 179 62
179 186 63
186 192 64
192 198 65
198 205 66
205 212 67
212 217 68
217 222 69
222 227 70
227 232 71
232 238 72
238 244 73
244 249 74
249 255 75
255 260 76
260 267 77
267 272 78
272 278 79
278 283 80
283 289 81
289 295 82
295 301 83
301 306 84
306 312 85
312 317 86
317 322 87
322 327 88
327 334 89
334 340 90
340 345 91
345 351 92
351 356 93
356 361 94
361 367 95
367 372 96
372 377 97
377 383 98
383 388 99
388 394 100
394 399 99
399 404 98
404 411 97
411 417 96
417 422 95
422 427 94
427 432 93
432 437 92
437 442 91
442 447 90
447 453 89
453 459 88
459 464 87
464 470 86
470 475 85
475 481 84
481 487 83
487 493 82
493 498 81
498 503 80
503 508 79
508 514 78
514 519 77
519 525 76
525 533 75
533 538 74
538 546 73
546 552 72
552 558 71
558 566 70
566 571 69
571 576 68
576 582 67
582 588 66
588 593 65
593 599 64
599 604 63
604 610 62
610 616 61
616 622 60
622 628 59
628 633 58
633 638 57
638 644 56
644 649 55
649 654 54
654 659 53
659 665 52
665 673 51
673 680 50
680 686 49
686 691 48
691 697 47
697 703 46
703 708 45
708 715 44
715 721 43
721 726 42
726 733 41
733 740 40
740 747 39
747 753 38
753 759 37
759 764 36
764 770 35
770 775 34
775 780 33
780 785 32
785 790 31
790 796 30
796 803 29
803 808 28
808 815 27
815 822 26
822 829 25
829 834 24
834 842 23
842 847 22
847 853 21
853 858 20
858 864 19
864 869 18
869 877 17
877 885 16
885 891 15
891 896 14
896 901 13
901 906 12
906 912 11
912 918 10
918 923 9
923 928 8
928 933 7
933 938 6
938 944 5
944 951 4
951 957 3
957 300000 2
1 39 967
2 31 944
3 26 289
4 30 537
5 40 520
6 92 782
7 95 452
8 45 991
9 75 310
10 93 843
11 58 942
12 95 501
13 60 695
14 79 519
15 53 233
16 48 434
17 58 452
18 50 832
19 81 469
20 42 816
21 49 478
22 70 753
23 48 553
24 91 903
25 81 911
26 42 707
27 90 373
28 54 991
29 35 820
30 93 469
31 62 455
32 87 448
33 93 212
34 70 836
35 35 619
36 42 347
37 88 360
38 76 395
