NOP: 250
NINT: 36
0 23 23
23 40 24
40 64 25
64 83 26
83 104 27
104 122 28
122 147 29
147 169 30
169 196 29
196 211 28
211 240 27
240 263 26
263 285 25
285 306 24
306 326 23
326 342 22
342 357 21
357 383 20
383 404 19
404 421 18
421 445 17
445 462 16
462 491 15
491 511 14
511 527 13
527 550 12
550 573 11
573 590 10
590 607 9
607 635 8
635 658 7
658 677 6
677 695 5
695 722 4
722 754 3
754 300000 2
1 20 542
2 85 413
3 46 60
4 69 609
5 74 651
6 36 567
7 71 733
8 65 187
9 72 506
10 91 182
11 80 453
12 90 330
13 49 238
14 85 261
15 69 789
16 20 649
17 99 182
18 61 503
19 32 476
20 81 724
21 98 128
22 42 778
23 51 247
24 27 153
25 96 376
26 96 378
27 30 722
28 28 359
29 90 170
30 62 121
31 76 552
32 32 531
33 56 433
34 26 705
35 99 173
36 56 56
37 57 663
38 72 298
39 66 231
40 49 204
41 94 534
42 98 274
43 74 529
44 40 636
45 83 125
46 87 480
47 55 669
48 73 664
49 59 202
50 64 137
51 30 396
52 70 554
53 70 540
54 95 375
55 76 738
56 91 135
57 27 237
58 91 195
59 20 687
60 21 233
61 90 575
62 47 242
63 45 571
64 47 475
65 79 629
66 20 771
67 35 669
68 46 275
69 23 104
70 82 703
71 56 579
72 84 253
73 73 333
74 25 734
75 28 221
76 29 111
77 48 195
78 38 308
79 30 472
80 50 334
81 73 478
82 33 39
83 69 756
84 53 483
85 24 651
86 75 417
87 82 416
88 39 669
89 46 470
90 91 358
91 37 487
92 34 66
93 23 758
94 76 497
95 59 261
96 91 627
97 75 417
98 22 109
99 27 366
100 51 633
101 41 290
102 61 713
103 86 766
104 43 182
105 48 571
106 50 378
107 36 378
108 27 117
109 31 431
110 78 512
111 41 215
112 65 449
113 33 245
114 29 437
115 24 585
116 58 463
117 24 58
118 60 170
119 20 155
120 51 753
121 79 93
122 43 252
123 50 453
124 80 683
125 42 141
126 61 197
127 81 648
128 76 312
129 20 458
130 76 396
131 81 444
132 87 644
133 30 542
134 81 582
135 94 711
136 35 315
137 57 357
138 38 315
139 23 476
140 70 570
141 56 620
142 65 764
143 87 769
144 55 605
145 97 757
146 67 589
147 39 696
148 64 389
149 21 122
150 84 511
151 26 285
152 91 452
153 51 629
154 81 291
155 84 651
156 87 394
157 90 388
158 28 369
159 70 621
160 94 293
161 22 462
162 65 163
163 51 241
164 93 341
165 38 439
166 22 199
167 88 289
168 84 556
169 49 114
170 69 369
171 90 509
172 33 420
173 49 504
174 84 484
175 98 587
176 77 705
177 34 333
178 74 402
179 30 505
180 42 532
181 56 319
182 59 115
183 49 168
184 77 560
185 40 126
186 64 321
187 78 291
188 38 336
189 84 165
190 85 301
191 47 364
192 78 103
193 64 703
194 42 130
195 42 168
196 40 201
197 41 388
198 90 579
199 69 742
200 52 169
201 93 768
202 69 511
203 95 641
204 29 438
205 89 149
206 90 788
207 91 764
208 48 541
209 40 767
210 77 452
211 35 343
212 45 133
213 30 718
214 34 682
215 87 723
216 57 559
217 35 729
218 53 753
219 89 453
220 93 107
221 83 616
222 59 396
223 46 94
224 35 331
225 89 730
226 74 784
227 48 532
228 56 782
229 38 275
230 86 508
231 62 541
232 55 58
233 99 532
234 71 547
235 65 597
236 64 307
237 29 184
238 65 227
239 94 542
240 47 789
241 53 156
242 43 491
243 26 729
244 54 363
245 26 247
246 75 152
247 46 556
248 48 378
249 77 334
250 98 570
