NOP: 250
NINT: 31
0 36 8
36 64 9
64 102 10
102 141 11
141 174 12
174 206 13
206 247 14
247 291 15
291 338 16
338 372 17
372 407 18
407 441 19
441 480 20
480 523 19
523 560 18
560 586 17
586 627 16
627 662 15
662 702 14
702 742 13
742 777 12
777 806 11
806 848 10
848 897 9
897 936 8
936 983 7
983 1015 6
1015 1058 5
1058 1094 4
1094 1131 3
1131 300000 2
1 22 212
2 75 539
3 58 231
4 20 982
5 39 353
6 40 250
7 55 771
8 26 726
9 28 761
10 87 974
11 40 390
12 73 730
13 53 276
14 36 410
15 91 927
16 49 563
17 42 810
18 76 438
19 63 321
20 31 858
21 96 231
22 41 303
23 51 61
24 99 1000
25 49 1167
26 46 1051
27 93 884
28 53 723
29 30 1097
30 48 837
31 93 799
32 38 107
33 56 200
34 75 394
35 54 400
36 99 449
37 35 42
38 85 559
39 85 431
40 94 1026
41 40 838
42 20 501
43 51 796
44 76 353
45 58 582
46 40 853
47 31 62
48 91 1144
49 27 751
50 40 850
51 90 1115
52 50 984
53 51 683
54 94 907
55 70 281
56 87 782
57 94 927
58 20 1179
59 98 756
60 21 131
61 54 417
62 65 153
63 65 944
64 27 132
65 60 946
66 29 874
67 80 1032
68 24 163
69 56 479
70 49 1171
71 22 519
72 51 339
73 67 853
74 72 772
75 54 134
76 56 453
77 80 729
78 94 576
79 42 786
80 43 838
81 78 710
82 21 1034
83 75 288
84 55 526
85 67 135
86 62 302
87 39 903
88 38 695
89 93 754
90 21 1047
91 61 873
92 53 208
93 99 473
94 56 334
95 58 411
96 50 773
97 65 871
98 45 128
99 52 202
100 32 1080
101 29 861
102 48 89
103 63 1198
104 21 458
105 80 1129
106 67 121
107 81 371
108 79 241
109 88 551
110 69 385
111 45 1195
112 42 591
113 29 716
114 52 578
115 84 663
116 47 1051
117 35 760
118 78 458
119 89 323
120 47 808
121 25 844
122 53 632
123 99 361
124 37 1132
125 47 624
126 74 656
127 97 521
128 51 1107
129 40 831
130 57 996
131 70 216
132 47 390
133 49 171
134 99 1187
135 33 1117
136 26 272
137 49 185
138 55 102
139 89 631
140 34 579
141 52 827
142 51 683
143 34 218
144 30 1057
145 89 925
146 48 1200
147 72 106
148 56 388
149 77 215
150 82 294
151 92 707
152 28 866
153 76 447
154 90 1108
155 93 455
156 74 445
157 44 880
158 85 262
159 63 118
160 99 609
161 30 352
162 99 230
163 33 727
164 54 1026
165 36 702
166 91 1016
167 52 659
168 23 575
169 39 242
170 59 629
171 85 908
172 70 156
173 95 973
174 88 934
175 41 382
176 59 436
177 99 1112
178 37 201
179 35 570
180 86 423
181 49 1009
182 33 537
183 52 684
184 83 907
185 31 925
186 40 1079
187 23 392
188 75 1008
189 85 708
190 91 133
191 86 1187
192 30 330
193 24 992
194 55 773
195 20 599
196 85 910
197 24 914
198 96 1132
199 94 1037
200 31 169
201 86 882
202 22 1127
203 23 439
204 37 919
205 71 637
206 36 927
207 60 377
208 73 1109
209 74 111
210 26 50
211 27 880
212 56 370
213 69 566
214 78 482
215 35 213
216 46 699
217 28 239
218 86 642
219 24 446
220 38 671
221 43 746
222 24 1063
223 71 410
224 68 791
225 77 1002
226 80 1106
227 56 131
228 81 283
229 51 1053
230 43 530
231 33 363
232 20 551
233 69 603
234 67 1039
235 47 1156
236 61 489
237 85 783
238 57 795
239 99 1133
240 56 579
241 54 587
242 88 814
243 22 283
244 77 291
245 72 368
246 46 861
247 78 651
248 99 863
249 82 335
250 51 96
