NOP: 250
NINT: 38
0 24 21
24 43 22
43 63 23
63 89 24
89 114 25
114 135 26
135 157 27
157 180 28
180 193 29
193 215 30
215 244 29
244 264 28
264 286 27
286 304 26
304 322 25
322 345 24
345 372 23
372 391 22
391 412 21
412 431 20
431 448 19
448 469 18
469 492 17
492 513 16
513 533 15
533 559 14
559 578 13
578 605 12
605 622 11
622 641 10
641 658 9
658 674 8
674 697 7
697 713 6
713 739 5
739 771 4
771 790 3
790 300000 2
1 82 344
2 74 660
3 21 101
4 72 151
5 98 579
6 42 508
7 71 253
8 83 217
9 86 221
10 36 125
11 91 277
12 20 643
13 67 181
14 48 70
15 57 593
16 20 22
17 68 744
18 45 100
19 45 324
20 73 231
21 59 210
22 63 536
23 23 833
24 82 476
25 99 805
26 43 231
27 29 831
28 53 705
29 40 275
30 44 376
31 94 168
32 86 618
33 75 584
34 43 115
35 23 720
36 96 618
37 72 429
38 98 112
39 26 281
40 42 384
41 95 337
42 95 708
43 81 669
44 88 584
45 69 157
46 89 558
47 25 525
48 98 469
49 31 656
50 84 311
51 70 409
52 73 165
53 52 688
54 26 706
55 29 147
56 59 287
57 42 569
58 33 281
59 65 754
60 23 233
61 60 646
62 43 71
63 51 816
64 40 363
65 80 392
66 43 441
67 96 302
68 47 782
69 83 818
70 73 711
71 97 776
72 71 659
73 54 680
74 88 707
75 62 694
76 68 475
77 58 660
78 89 223
79 59 677
80 50 336
81 27 294
82 98 525
83 97 142
84 39 826
85 72 160
86 99 558
87 90 304
88 42 501
89 97 563
90 26 276
91 93 802
92 46 628
93 62 608
94 82 343
95 90 679
96 42 359
97 83 476
98 32 470
99 30 692
100 85 381
101 94 274
102 76 409
103 48 146
104 27 794
105 74 100
106 96 155
107 56 220
108 27 330
109 52 249
110 75 90
111 28 48
112 42 516
113 61 767
114 93 200
115 25 583
116 37 337
117 95 198
118 51 771
119 21 744
120 27 588
121 86 309
122 84 705
123 61 303
124 90 722
125 85 815
126 67 220
127 88 196
128 83 499
129 58 713
130 83 342
131 28 66
132 35 147
133 35 789
134 44 396
135 28 384
136 37 163
137 68 667
138 37 336
139 65 438
140 72 703
141 48 758
142 42 547
143 55 528
144 26 571
145 21 103
146 78 813
147 71 748
148 34 649
149 85 763
150 97 363
151 77 761
152 76 152
153 46 185
154 97 130
155 39 449
156 93 566
157 32 537
158 63 323
159 49 363
160 82 642
161 89 623
162 56 149
163 36 216
164 54 238
165 25 454
166 28 823
167 79 95
168 89 144
169 75 154
170 61 560
171 29 662
172 79 182
173 76 668
174 46 335
175 29 493
176 82 828
177 89 609
178 48 710
179 86 276
180 59 351
181 33 348
182 73 410
183 52 153
184 31 52
185 72 114
186 87 604
187 39 111
188 34 183
189 24 80
190 89 791
191 64 175
192 85 433
193 97 502
194 95 596
195 86 640
196 52 239
197 58 443
198 67 347
199 73 436
200 80 665
201 55 383
202 82 814
203 63 580
204 52 259
205 59 339
206 98 817
207 93 474
208 99 477
209 79 760
210 29 476
211 57 175
212 62 834
213 76 196
214 89 768
215 47 525
216 83 88
217 92 777
218 80 785
219 64 515
220 76 338
221 37 519
222 85 291
223 31 369
224 71 535
225 54 451
226 48 254
227 95 228
228 73 389
229 50 488
230 90 551
231 75 181
232 93 376
233 28 258
234 41 789
235 91 719
236 99 183
237 41 230
238 86 313
239 41 741
240 90 569
241 20 694
242 97 109
243 72 826
244 65 465
245 86 359
246 82 404
247 84 228
248 22 428
249 57 625
250 29 713
