NOP: 750
NINT: 26
0 105 13
105 283 14
283 414 15
414 528 16
528 686 17
686 836 18
836 922 19
922 1070 20
1070 1222 19
1222 1361 18
1361 1496 17
1496 1621 16
1621 1840 15
1840 1978 14
1978 2140 13
2140 2259 12
2259 2443 11
2443 2557 10
2557 2633 9
2633 2730 8
2730 2857 7
2857 3025 6
3025 3159 5
3159 3260 4
3260 3429 3
3429 300000 2
1 38 544
2 98 429
3 85 1065
4 26 971
5 56 1826
6 64 579
7 63 1027
8 78 2502
9 85 542
10 87 1191
11 32 1631
12 40 3587
13 37 1460
14 86 1969
15 29 1562
16 72 719
17 57 2922
18 51 2493
19 25 2583
20 91 3511
21 88 1053
22 73 1302
23 81 337
24 40 1350
25 74 3261
26 89 1088
27 62 3236
28 99 1611
29 94 2317
30 53 531
31 45 1677
32 41 281
33 59 1210
34 30 770
35 96 2391
36 80 1922
37 75 586
38 49 336
39 24 2390
40 55 889
41 48 3579
42 61 3004
43 73 919
44 20 413
45 48 2459
46 38 215
47 86 3182
48 60 2013
49 27 1594
50 49 557
51 64 925
52 27 61
53 75 2662
54 21 2335
55 79 1961
56 95 601
57 62 2783
58 50 776
59 48 2611
60 77 1237
61 60 2961
62 69 1791
63 79 2606
64 84 966
65 66 1485
66 33 185
67 85 1574
68 89 2181
69 61 2080
70 95 1724
71 35 540
72 48 426
73 97 765
74 84 743
75 71 2056
76 90 138
77 72 849
78 39 2442
79 41 157
80 36 2494
81 46 2377
82 66 1094
83 92 1783
84 94 894
85 87 1539
86 42 2306
87 83 3287
88 21 2335
89 40 2257
90 89 1474
91 47 1737
92 23 1027
93 36 1411
94 58 64
95 45 3472
96 36 1859
97 70 1445
98 91 3582
99 64 284
100 68 1678
101 72 2752
102 44 3597
103 28 873
104 73 2331
105 38 1420
106 32 221
107 52 2132
108 37 2696
109 26 2065
110 29 2108
111 81 3521
112 52 1977
113 67 384
114 50 1795
115 97 2986
116 98 3244
117 74 2130
118 79 921
119 95 1082
120 71 982
121 82 2888
122 86 544
123 91 3130
124 31 1773
125 94 586
126 46 3608
127 98 3300
128 65 2615
129 59 1308
130 88 2478
131 90 463
132 86 2796
133 37 1475
134 30 1839
135 68 3548
136 71 1734
137 72 3522
138 85 2904
139 50 1499
140 69 89
141 46 618
142 66 2392
