NOP: 1000
NINT: 56
0 32 43
32 59 44
59 94 45
94 134 46
134 166 47
166 198 48
198 234 49
234 268 50
268 314 49
314 344 48
344 381 47
381 430 46
430 473 45
473 487 44
487 538 43
538 584 42
584 627 41
627 661 40
661 696 39
696 738 38
738 774 37
774 808 36
808 829 35
829 869 34
869 897 33
897 941 32
941 983 31
983 1031 30
1031 1070 29
1070 1099 28
1099 1130 27
1130 1168 26
1168 1204 25
1204 1249 24
1249 1286 23
1286 1331 22
1331 1359 21
1359 1395 20
1395 1431 19
1431 1469 18
1469 1500 17
1500 1541 16
1541 1585 15
1585 1627 14
1627 1662 13
1662 1699 12
1699 1729 11
1729 1765 10
1765 1791 9
1791 1834 8
1834 1863 7
1863 1898 6
1898 1928 5
1928 1958 4
1958 1995 3
1995 300000 2
1 80 432
2 82 559
3 90 92
4 95 634
5 45 2022
6 92 1276
7 56 317
8 39 1090
9 39 1063
10 71 1827
11 93 1610
12 46 1927
13 39 251
14 82 1223
15 21 1401
16 56 1370
17 57 364
18 34 453
19 34 588
20 57 1731
21 66 709
22 27 1043
23 80 1432
24 38 1673
25 39 989
26 40 770
27 80 1462
28 21 1750
29 33 404
30 37 387
31 38 1371
32 51 490
33 38 769
34 98 272
35 57 352
36 84 764
37 90 811
38 30 105
39 97 418
40 65 1920
41 77 470
42 97 1115
43 81 87
44 85 1308
45 31 1490
46 73 134
47 62 1269
48 40 214
49 62 1139
50 75 1898
51 82 597
52 34 1510
53 62 1223
54 45 821
55 56 781
56 59 404
57 93 1534
58 62 889
59 57 629
60 53 1460
61 95 458
62 70 701
63 93 2059
64 84 1306
65 21 1715
66 87 479
67 37 103
68 38 466
69 88 1764
70 30 1780
71 20 531
72 77 888
73 84 1004
74 43 815
75 24 518
76 39 227
77 57 765
78 68 1558
79 82 1688
80 24 1910
81 27 1603
82 53 299
83 42 1917
84 22 1704
85 66 850
86 64 733
87 37 687
88 43 647
89 68 768
90 78 1176
91 25 2045
92 76 1194
93 47 1569
94 96 845
95 72 1844
96 72 1017
97 74 1618
98 28 1060
99 69 307
100 24 1419
101 74 1241
102 29 211
103 69 126
104 53 453
105 53 1275
106 84 393
107 28 99
108 58 435
109 31 408
110 34 1815
111 23 1659
112 52 908
113 51 1641
114 64 636
115 40 458
116 34 294
117 94 1750
118 81 1890
119 57 1369
120 86 1728
121 66 186
122 20 1911
123 51 584
124 21 1652
125 72 829
126 34 1268
127 65 1903
128 25 440
129 81 1949
130 46 1893
131 40 1141
132 77 666
133 32 907
134 25 940
135 90 1925
136 57 1366
137 39 521
138 39 1465
139 35 1354
140 76 1607
141 33 391
142 41 85
143 40 248
144 90 1003
145 53 1489
146 36 154
147 66 2036
148 75 1825
149 63 1215
150 80 933
151 63 256
152 88 1348
153 57 1612
154 58 1533
155 41 865
156 82 298
157 32 1145
158 62 595
159 74 1075
160 33 1654
161 28 2025
162 94 353
163 67 434
164 45 609
165 41 1457
166 72 1452
167 90 1940
168 87 161
169 33 325
170 51 864
171 91 1337
172 61 76
173 59 1760
174 44 1556
175 53 1030
176 46 633
177 71 1581
178 82 1504
179 85 160
180 88 101
181 82 1490
182 92 1958
183 64 1800
184 39 1654
185 23 985
186 42 1177
187 62 1986
188 61 1610
189 49 88
190 39 797
191 86 2043
192 86 1824
193 60 1322
194 71 888
195 85 498
196 20 1676
197 90 2043
198 53 1200
199 68 345
200 88 955
201 37 1418
202 59 978
203 83 1075
204 28 576
205 53 791
206 66 294
207 23 274
208 41 144
209 76 720
210 29 501
211 47 347
212 77 2064
213 63 509
214 50 830
215 71 598
216 53 961
217 74 1240
218 29 268
219 59 2024
220 43 1712
221 90 1206
222 46 1399
223 61 1034
224 59 1972
225 26 141
226 44 1697
227 55 1043
228 24 933
229 31 2044
230 68 1412
231 70 1812
232 57 1469
233 31 1504
234 95 1836
235 20 1163
236 58 1087
237 59 883
238 54 872
239 61 361
240 29 638
241 55 1604
242 66 93
243 31 93
244 35 1954
245 66 1629
246 27 377
247 91 141
248 61 172
249 24 363
250 21 1124
251 47 1952
252 62 1295
253 51 1827
254 33 1546
255 65 944
256 47 1238
257 90 444
258 89 932
259 82 610
260 51 612
261 43 1417
262 67 1812
263 47 1406
264 70 2031
265 58 1996
266 54 1483
267 96 647
268 47 192
269 36 649
270 37 957
271 52 875
272 63 778
273 67 283
274 29 1085
275 78 982
276 53 729
277 38 1982
278 26 744
279 57 657
280 25 1278
281 56 1834
282 28 511
283 70 316
284 46 1558
285 60 1371
286 55 886
287 63 334
288 96 900
289 29 605
290 34 259
291 50 2051
292 58 1392
293 62 962
294 47 163
295 89 543
296 39 153
297 47 1025
298 66 1441
299 62 496
300 70 1867
301 27 1268
302 61 1839
303 29 688
304 96 1623
305 79 356
306 73 191
307 68 819
308 20 1584
309 45 778
310 89 141
311 46 336
312 68 1844
313 43 211
314 51 1356
315 95 977
316 37 436
317 26 1470
318 96 1938
