NOP: 120
NINT: 10
0 205 3
205 348 4
348 550 5
550 716 6
716 920 7
920 1129 6
1129 1288 5
1288 1515 4
1515 1697 3
1697 300000 2
1 63 1306
2 45 1394
3 78 558
4 75 98
5 55 1403
6 85 490
7 51 1654
8 54 1159
9 84 978
10 84 916
11 75 886
12 77 468
13 68 1215
14 59 1513
15 60 615
16 69 509
17 84 1462
18 61 188
19 59 1065
20 25 737
21 82 1467
22 86 1433
23 92 1068
24 65 1422
25 59 332
26 54 633
27 96 435
28 89 858
29 73 391
30 64 114
31 92 1615
32 62 460
33 43 729
34 29 710
35 82 1600
36 90 241
37 71 202
38 65 1150
39 65 1385
40 32 1132
41 38 210
42 88 1516
43 87 444
44 91 1639
45 99 1352
46 49 610
47 49 1548
48 51 138
49 32 148
50 53 1287
51 72 654
52 23 1004
53 48 426
54 71 292
55 42 121
56 71 302
57 71 179
58 26 1577
59 34 518
60 55 1077
61 29 248
62 99 211
63 99 1560
64 85 596
65 32 1302
66 79 649
67 72 267
68 68 629
69 71 1250
70 39 509
71 93 1281
72 22 1451
73 54 227
74 39 76
75 89 728
76 32 549
77 82 828
78 99 762
79 22 446
80 36 800
81 43 790
82 30 958
83 29 988
84 43 1510
85 96 498
86 67 1531
87 28 694
88 30 1005
89 89 532
90 54 1092
91 67 914
92 92 467
93 25 1300
94 84 912
95 88 1324
96 22 1187
97 68 1536
98 72 966
99 90 546
100 99 1521
101 51 896
102 83 717
103 34 391
104 31 1378
105 48 168
106 39 346
107 92 1459
108 85 870
109 50 245
110 88 951
111 60 1076
112 67 469
113 29 1091
114 89 1197
115 59 610
116 37 431
117 92 646
118 84 1285
119 22 1315
120 41 1329
