NOP: 500
NINT: 14
0 377 5
377 656 6
656 968 7
968 1419 8
1419 1622 9
1622 1993 10
1993 2304 9
2304 2611 8
2611 3078 7
3078 3395 6
3395 3673 5
3673 3875 4
3875 4252 3
4252 300000 2
1 67 3908
2 64 3404
3 76 962
4 64 4380
5 77 1829
6 23 1527
7 65 2131
8 98 2466
9 98 4692
10 42 671
11 77 272
12 99 4452
13 94 4366
14 96 921
15 43 3338
16 49 133
17 98 3491
18 54 196
19 71 978
20 71 1020
21 53 85
22 73 836
23 71 2450
24 34 4461
25 79 4608
26 51 1219
27 97 3549
28 65 3797
29 52 3096
30 62 3088
31 78 83
32 40 1101
33 29 1374
34 62 1682
35 30 1558
36 35 2343
37 25 1915
38 45 1619
39 21 1802
40 65 2647
41 49 2128
42 88 4207
43 50 1749
44 66 243
45 50 287
46 44 448
47 70 4391
48 77 326
49 60 1637
50 29 4618
51 87 2001
52 75 2753
53 33 1076
54 25 4130
55 74 1482
56 87 3414
57 72 3260
58 96 4597
59 91 3759
60 53 1382
61 36 4235
62 92 4295
63 93 1282
64 58 1670
65 99 2754
66 75 2179
67 44 3484
68 43 3860
69 68 709
70 24 858
71 67 4174
72 27 858
73 54 2758
74 77 1626
75 25 426
76 38 3448
77 25 1796
78 36 502
79 37 3263
80 66 322
81 76 3828
82 87 3855
83 99 2326
84 59 1404
85 51 2458
86 52 4543
87 42 1925
88 81 1373
89 55 360
90 26 4557
91 56 4143
92 93 1982
93 87 3833
94 29 304
95 23 1992
96 38 1641
97 48 2872
98 85 294
99 53 4632
100 49 4135
101 88 4061
102 47 277
103 76 2073
104 20 3664
105 72 362
106 55 1585
107 50 592
108 34 1090
109 40 279
110 89 3280
111 85 3942
112 69 3374
113 91 3198
114 80 2356
115 73 2611
116 75 845
117 55 2551
118 84 1742
119 98 107
120 66 494
121 70 4343
122 88 1006
123 32 4279
124 49 1610
125 28 106
126 30 3881
127 89 4636
128 88 3872
129 58 4105
130 79 4536
131 38 1963
132 52 3462
133 59 3439
134 96 2816
135 45 485
136 28 3079
137 64 1300
138 30 2050
139 97 4060
140 71 1269
141 98 3432
142 38 4394
143 53 3460
144 63 3704
145 52 1246
146 93 870
147 20 1940
148 49 2205
149 88 2012
150 99 4493
151 24 3108
152 92 234
153 61 3596
154 94 3093
155 36 3859
156 48 1602
157 35 1919
158 27 2956
159 59 3091
160 97 1120
161 47 1719
162 93 3549
163 43 366
164 90 2874
165 92 4494
166 51 3019
167 55 4425
168 86 1623
169 21 974
170 65 2740
171 66 4325
172 65 3008
173 92 4324
174 81 3812
175 65 3271
176 33 4085
177 39 4654
178 39 822
179 70 236
180 69 3377
181 20 3439
182 33 3953
183 93 124
184 90 4170
185 66 402
186 66 4135
187 26 119
188 48 1450
189 69 3928
190 77 2319
191 68 1274
192 72 1772
193 38 3029
194 28 3624
195 74 4309
196 74 4097
197 95 227
198 21 3309
199 75 982
200 70 4636
201 21 650
202 46 4130
203 69 1039
204 38 2474
205 34 939
206 72 149
207 84 3212
208 62 3126
209 98 1923
210 55 2180
211 44 1945
212 75 1487
213 68 943
214 21 186
215 89 3006
216 94 2600
217 40 3753
218 30 2662
219 34 2405
220 63 4111
221 68 1812
222 39 906
223 26 1267
224 96 2398
225 41 4491
226 75 3524
227 27 2657
228 27 641
229 28 2711
230 35 3496
231 60 2118
232 36 323
233 94 2258
234 99 1380
235 89 3285
236 66 1832
237 53 2533
238 85 1158
239 63 264
240 33 2300
241 98 2740
242 85 3540
243 55 4679
244 42 2882
245 22 2675
246 76 4222
247 70 4674
248 50 1842
249 82 4022
250 24 218
251 54 1303
252 86 4366
253 43 3177
254 34 3122
255 54 1144
256 66 4575
257 22 967
258 37 3181
259 60 973
260 21 4222
261 82 3571
262 85 278
263 85 4341
264 48 2793
265 52 859
266 85 3236
267 91 2669
268 55 862
269 50 3466
270 55 2558
271 72 615
272 48 3420
273 21 2986
274 39 2446
275 54 4400
276 47 3079
277 48 3855
278 91 1148
279 68 768
280 24 3705
281 79 134
282 39 4397
283 80 4287
284 47 2353
285 87 4334
286 50 3624
287 71 3341
288 59 1083
289 70 3035
290 88 1202
291 67 3818
292 77 3150
293 42 1958
294 40 1167
295 92 1432
296 41 1819
297 25 3602
298 39 444
299 47 598
300 75 839
301 66 1914
302 86 2841
303 92 4006
304 44 258
305 38 1576
306 92 1912
307 77 4195
308 75 2876
309 82 903
310 26 2442
311 67 3256
312 23 572
313 65 1797
314 92 1990
315 40 4573
316 54 110
317 26 806
318 57 2177
319 42 4529
320 47 3315
321 64 2578
322 41 1186
323 72 4030
324 87 3353
325 85 2236
326 91 1389
327 36 4221
328 84 3042
329 24 1126
330 56 2464
331 78 3794
332 58 547
333 44 1747
334 27 2197
335 68 1446
336 20 2425
337 44 557
338 95 583
339 60 1364
340 23 1123
341 33 740
342 73 4470
343 41 2409
344 68 2560
345 84 2163
346 63 3062
347 82 1650
348 81 3486
349 36 3802
350 70 100
351 97 1459
352 87 2957
353 98 144
354 92 1867
355 94 2779
356 44 2203
357 48 742
358 88 1354
359 65 649
360 44 857
361 50 50
362 96 3192
363 75 904
364 55 3708
365 33 4082
366 57 2494
367 39 2678
368 50 2027
369 45 3917
370 39 3826
371 26 922
372 86 2996
373 87 2441
374 38 1883
375 75 3418
376 35 4179
377 31 2820
378 96 2873
379 70 2148
380 86 2444
381 98 1070
382 66 3374
383 85 3450
384 95 1640
385 71 2344
386 37 3514
387 81 2311
388 86 1967
389 51 1422
390 80 1923
391 93 2972
392 37 4562
393 26 556
394 54 2213
395 20 874
396 47 3841
397 26 2103
398 52 1821
399 64 589
400 84 2361
401 32 4458
402 76 3923
403 91 3683
404 97 1346
405 87 3296
406 42 2549
407 52 4524
408 25 3812
409 95 3392
410 49 2886
411 55 990
412 55 4542
413 85 820
414 81 189
415 49 3498
416 78 3035
417 38 1632
418 26 4648
419 63 969
420 54 2835
421 61 3840
422 59 2366
423 60 875
424 84 1058
425 96 3996
426 35 397
427 56 745
428 27 4012
429 30 1067
430 55 2172
431 59 3032
432 46 2125
433 86 3040
434 48 1600
435 32 187
436 82 1763
437 91 1404
438 78 3147
439 26 3510
440 75 1325
441 98 527
442 37 2750
443 58 3921
444 45 358
445 24 2419
446 23 2726
447 21 2728
448 36 1067
449 67 4549
450 41 4085
451 98 1740
452 83 2529
453 88 1228
454 54 2904
455 32 4272
456 78 4623
457 85 4652
458 89 4664
459 32 4074
460 80 2067
461 75 910
462 68 917
463 21 3335
464 64 697
465 34 4585
466 62 1076
467 48 321
468 24 1885
469 67 3062
470 96 1913
471 36 4114
472 30 2081
473 82 1794
474 35 707
475 66 4051
476 79 2240
477 38 1487
