NOP: 1000
NINT: 192
0 5 7
5 10 8
10 15 9
15 20 10
20 25 11
25 32 12
32 38 13
38 44 14
44 50 15
50 57 16
57 62 17
62 68 18
68 74 19
74 79 20
79 85 21
85 91 22
91 99 23
99 105 24
105 110 25
110 116 26
116 124 27
124 129 28
129 135 29
135 140 30
140 147 31
147 153 32
153 158 33
158 163 34
163 168 35
168 174 36
174 179 37
179 185 38
185 193 39
193 198 40
198 205 41
205 211 42
211 218 43
218 224 44
224 229 45
229 236 46
236 244 47
244 249 48
249 256 49
256 261 50
261 267 51
267 275 52
275 282 53
282 287 54
287 295 55
295 300 56
300 308 57
308 313 58
313 318 59
318 323 60
323 329 61
329 334 62
334 339 63
339 347 64
347 354 65
354 360 66
360 365 67
365 371 68
371 376 69
376 381 70
381 388 71
388 393 72
393 399 73
399 405 74
405 410 75
410 416 76
416 422 77
422 429 78
429 435 79
435 441 80
441 447 81
447 452 82
452 458 83
458 463 84
463 468 85
468 474 86
474 479 87
479 484 88
484 490 89
490 495 90
495 500 91
500 505 92
505 513 93
513 518 94
518 523 95
523 529 96
529 534 97
534 540 98
540 547 99
547 552 100
552 557 99
557 564 98
564 569 97
569 574 96
574 579 95
579 584 94
584 592 93
592 600 92
600 605 91
605 612 90
612 617 89
617 622 88
622 627 87
627 634 86
634 639 85
639 644 84
644 651 83
651 658 82
658 664 81
664 670 80
670 675 79
675 682 78
682 687 77
687 693 76
693 698 75
698 703 74
703 710 73
710 715 72
715 724 71
724 730 70
730 736 69
736 741 68
741 748 67
748 754 66
754 759 65
759 764 64
764 769 63
769 774 62
774 779 61
779 785 60
785 791 59
791 798 58
798 804 57
804 809 56
809 814 55
814 820 54
820 827 53
827 834 52
834 842 51
842 848 50
848 854 49
854 859 48
859 866 47
866 872 46
872 877 45
877 884 44
884 889 43
889 894 42
894 900 41
900 905 40
905 910 39
910 918 38
918 924 37
924 930 36
930 935 35
935 940 34
940 947 33
947 952 32
952 958 31
958 964 30
964 969 29
969 975 28
975 980 27
980 985 26
985 991 25
991 996 24
996 1002 23
1002 1009 22
1009 1017 21
1017 1023 20
1023 1029 19
1029 1035 18
1035 1043 17
1043 1048 16
1048 1054 15
1054 1060 14
1060 1066 13
1066 1072 12
1072 1078 11
1078 1085 10
1085 1091 9
1091 1096 8
1096 1101 7
1101 1108 6
1108 1114 5
1114 1121 4
1121 1126 3
1126 300000 2
1 52 121
2 25 1057
3 45 83
4 81 653
5 51 507
6 78 956
7 39 165
8 61 930
9 45 69
10 46 871
11 42 764
12 76 821
13 65 848
14 51 1120
15 49 1000
16 83 322
17 55 189
18 65 298
19 61 381
20 48 862
21 72 293
22 57 1122
23 74 1012
24 74 411
25 24 829
26 50 639
27 50 828
28 63 462
29 96 210
30 81 829
31 85 474
32 98 453
33 54 127
34 60 1094
35 36 982
36 84 236
37 50 962
38 90 155
39 21 1034
40 88 1023
41 62 657
42 48 453
43 47 106
44 39 1123
45 59 841
46 75 1121
47 74 797
48 77 447
49 61 182
50 51 637
51 50 1022
52 80 696
53 72 637
54 21 299
55 32 1150
56 31 817
57 50 60
58 52 459
59 78 970
60 22 295
61 53 528
62 99 288
63 37 410
64 21 65
65 45 185
66 20 633
67 69 856
68 31 558
69 48 785
70 68 865
71 54 177
72 97 192
73 95 262
74 21 329
75 41 320
76 63 1119
77 76 573
78 25 1121
79 94 341
80 60 274
81 83 544
82 37 292
83 39 432
84 79 883
85 40 103
86 50 572
87 37 993
88 86 259
89 49 1071
90 84 522
91 48 1096
92 64 883
93 57 631
94 56 148
95 62 729
96 78 593
97 26 356
98 43 405
99 88 1117
100 63 442
101 50 572
102 82 461
103 47 432
104 47 263
105 76 181
106 78 739
107 58 272
108 95 722
109 34 337
110 28 1096
111 79 472
112 76 874
113 93 615
114 81 749
115 88 602
116 80 821
117 82 881
118 33 1046
119 70 298
120 23 28
121 81 829
122 53 259
123 83 272
124 98 610
125 92 749
126 63 780
127 61 358
128 75 326
129 64 986
130 72 818
131 52 254
132 24 552
133 98 814
134 97 808
135 27 239
136 97 585
137 89 110
138 49 560
139 80 103
140 82 411
141 50 909
142 43 706
143 37 409
144 56 659
145 25 1069
146 78 749
147 45 406
148 73 892
149 93 300
150 44 68
151 38 914
152 46 530
153 51 157
154 75 623
155 99 437
156 85 420
157 41 180
158 76 895
159 90 468
160 88 540
161 73 986
162 62 240
163 28 824
164 56 956
165 96 981
166 73 520
167 81 579
168 77 691
169 32 191
170 63 608
171 20 816
172 41 998
173 93 1141
174 97 1111
175 38 1067
176 95 943
177 95 1044
178 74 577
179 61 509
180 69 430
181 57 586
182 55 358
183 68 458
184 45 185
185 21 1006
186 86 1074
187 45 901
188 36 848
189 77 831
190 99 1017
191 88 670
192 42 1131
193 21 672
194 88 827
195 70 922
196 84 260
197 60 385
198 50 424
199 56 112
200 96 717
201 79 905
202 72 464
203 85 170
204 41 44
205 84 972
206 40 603
207 96 248
208 51 386
209 87 1024
210 36 494
211 98 822
212 49 220
213 83 123
214 88 707
215 69 1010
216 38 826
217 75 1085
218 68 1072
219 67 757
220 22 798
221 34 35
222 46 1097
223 57 1078
224 36 744
225 68 1011
226 77 448
227 41 304
228 58 244
229 36 875
230 89 117
231 41 886
232 63 991
233 86 280
234 43 771
235 27 408
236 59 433
237 67 417
238 72 498
239 71 504
240 41 966
241 74 96
242 55 563
243 57 1118
244 70 275
245 47 414
246 83 701
247 87 733
248 29 527
249 83 214
250 53 720
251 89 1012
252 99 831
253 80 224
254 25 524
255 77 222
256 78 234
257 66 253
258 81 661
259 76 1045
260 55 66
261 91 644
262 35 330
263 25 543
264 71 1135
265 56 791
266 75 545
267 22 23
268 49 361
269 28 87
270 59 1101
271 57 1091
272 63 597
273 84 988
274 43 184
275 24 115
276 22 1112
277 72 937
278 80 1138
279 51 620
280 68 476
281 25 647
282 50 878
283 89 684
284 61 126
285 93 1138
286 55 809
287 98 561
288 58 200
289 88 508
290 33 1144
291 96 1133
292 99 617
293 53 1012
294 53 353
295 54 824
296 68 567
297 74 480
298 95 1031
299 95 247
300 54 502
301 28 884
302 64 1113
303 75 264
304 83 537
305 41 541
306 57 825
307 64 544
308 44 1104
309 71 388
310 81 186
311 24 693
312 40 725
313 47 993
314 84 199
315 22 1029
316 54 293
317 25 692
318 46 1014
319 53 619
320 50 832
321 29 368
322 46 925
323 51 825
324 64 459
325 23 280
326 73 155
327 85 524
328 98 964
329 53 646
330 51 136
331 35 526
332 48 475
333 41 229
334 68 484
335 75 847
336 47 260
337 55 608
338 75 208
339 21 565
340 86 382
341 42 639
342 83 1021
343 33 74
344 44 1034
345 82 826
346 29 911
347 61 294
348 84 839
349 54 466
350 79 916
351 96 1034
352 36 816
353 96 325
354 59 837
355 25 764
356 52 82
357 75 983
358 67 977
359 26 169
360 53 128
361 65 85
362 37 596
363 97 143
364 53 791
365 84 761
366 68 362
367 95 338
368 46 140
369 78 550
370 62 1078
371 56 826
372 48 1046
373 45 886
374 79 714
375 36 436
376 47 402
377 93 971
378 21 266
379 97 540
380 87 1038
381 88 912
382 56 482
383 50 1003
384 89 1067
385 58 72
386 57 114
387 44 711
388 90 614
389 27 1025
390 59 241
391 64 532
392 91 355
393 39 1033
394 58 902
395 24 836
396 47 903
397 42 227
398 80 961
399 92 171
400 57 126
401 60 706
402 70 265
403 67 161
404 45 825
405 39 432
406 39 707
407 44 512
408 93 314
409 81 1051
410 54 340
411 39 785
412 31 379
413 39 375
414 53 476
415 39 223
416 32 945
417 30 1135
418 24 282
419 92 381
420 43 121
421 95 893
422 57 595
423 92 204
424 53 527
425 41 412
426 25 250
427 32 157
428 48 757
429 43 465
430 92 1151
431 93 164
432 71 883
433 34 611
434 94 817
435 60 121
436 90 872
437 93 679
438 32 665
439 47 585
440 45 515
441 72 764
442 31 139
443 67 259
444 78 661
445 55 444
446 38 833
447 76 776
448 44 840
449 28 554
450 55 301
451 60 983
452 24 556
453 96 337
454 56 393
455 94 867
456 34 755
457 35 991
458 48 309
459 66 633
460 96 1062
461 85 837
462 60 495
463 72 223
464 42 976
465 72 1092
466 50 869
467 31 827
468 68 1095
469 88 99
470 40 851
471 30 192
472 94 426
473 99 121
474 89 577
475 96 365
476 88 676
477 37 726
478 44 1083
479 89 815
480 97 886
481 33 183
482 36 177
483 66 405
484 76 891
485 58 431
486 42 175
487 35 1114
488 79 1110
489 66 598
490 61 953
491 58 1030
492 65 840
493 98 962
494 43 251
495 92 96
496 41 477
497 94 630
498 89 740
499 88 932
500 57 1073
501 21 1112
502 46 496
503 80 218
504 61 708
505 21 872
506 38 659
507 21 205
508 64 312
509 68 859
510 40 103
511 89 1115
512 89 667
513 76 730
514 56 396
515 56 238
516 91 632
517 67 1139
518 57 1107
519 62 917
520 26 423
521 76 694
522 28 376
523 63 864
524 56 797
525 31 619
526 29 1151
527 57 764
528 79 957
529 78 231
530 36 294
531 53 69
532 75 1045
533 48 352
534 29 184
535 42 854
536 56 669
537 93 454
538 72 976
539 99 690
540 93 1094
541 42 474
542 86 725
543 76 242
544 32 939
545 65 737
546 62 98
547 56 802
548 90 632
549 85 166
550 86 447
551 87 859
552 22 529
553 64 71
554 91 919
555 98 431
556 44 1085
557 36 353
558 76 608
559 59 681
560 35 380
561 69 325
562 54 873
563 65 78
564 32 880
565 70 358
566 60 277
567 48 1095
568 52 241
569 45 992
570 97 511
571 88 194
572 86 295
573 84 116
574 99 352
575 23 107
576 21 144
577 40 291
578 45 75
579 20 420
