NOP: 750
NINT: 55
0 24 44
24 44 45
44 71 46
71 107 47
107 139 48
139 161 49
161 191 50
191 218 49
218 242 48
242 265 47
265 299 46
299 320 45
320 349 44
349 377 43
377 400 42
400 423 41
423 454 40
454 480 39
480 518 38
518 545 37
545 565 36
565 593 35
593 630 34
630 655 33
655 681 32
681 715 31
715 744 30
744 777 29
777 809 28
809 835 27
835 869 26
869 894 25
894 911 24
911 939 23
939 964 22
964 989 21
989 1016 20
1016 1044 19
1044 1069 18
1069 1087 17
1087 1122 16
1122 1151 15
1151 1189 14
1189 1215 13
1215 1252 12
1252 1282 11
1282 1301 10
1301 1321 9
1321 1344 8
1344 1379 7
1379 1405 6
1405 1433 5
1433 1451 4
1451 1464 3
1464 300000 2
1 71 1224
2 86 844
3 40 510
4 35 704
5 55 1535
6 95 1069
7 88 308
8 38 1390
9 26 1153
10 51 1297
11 60 771
12 56 761
13 84 268
14 81 581
15 90 505
16 93 1500
17 68 1463
18 25 457
19 58 1521
20 27 695
21 25 1209
22 61 1121
23 65 344
24 95 544
25 88 668
26 75 478
27 62 1275
28 26 1496
29 95 238
30 71 107
31 69 1281
32 61 1417
33 91 1222
34 77 810
35 95 1344
36 63 959
37 48 968
38 55 470
39 20 1148
40 54 1104
41 88 1260
42 52 1125
43 82 733
44 47 907
45 47 312
46 53 279
47 76 730
48 36 536
49 37 957
50 41 1156
51 31 447
52 38 85
53 39 1220
54 89 884
55 85 156
56 37 1449
57 32 114
58 46 187
59 36 925
60 93 1124
61 37 1454
62 29 222
63 50 725
64 39 49
65 76 1527
66 34 1382
67 30 1074
68 89 663
69 94 884
70 57 1428
71 83 929
72 97 671
73 25 1389
74 49 143
75 64 1502
76 65 1020
77 48 254
78 51 1388
79 29 126
80 98 989
81 51 261
82 29 929
83 52 795
84 39 1303
85 82 1465
86 66 1214
87 77 665
88 84 790
89 34 193
90 34 156
91 23 635
92 71 689
93 85 266
94 77 193
95 61 753
96 38 1263
97 95 435
98 89 342
99 21 684
100 53 760
101 25 857
102 49 387
103 20 262
104 42 1181
105 55 796
106 40 98
107 58 729
108 64 1344
109 56 1250
110 75 524
111 41 926
112 78 565
113 94 896
114 83 482
115 85 915
116 65 139
117 73 652
118 82 1483
119 55 888
120 89 479
121 60 1378
122 27 792
123 98 1219
124 45 710
125 60 1398
126 31 394
127 39 954
128 84 460
129 66 93
130 77 371
131 62 627
132 32 762
133 23 577
134 31 1531
135 64 1392
136 58 1157
137 99 1238
138 30 376
139 25 641
140 69 333
141 86 864
142 57 1268
143 40 1186
144 32 1515
145 27 368
146 85 763
147 74 904
148 73 801
149 31 1308
150 46 68
151 63 367
152 40 771
153 42 750
154 35 444
155 70 276
156 79 815
157 58 1243
158 55 764
159 85 1418
160 65 377
161 63 844
162 71 531
163 47 285
164 80 1064
165 40 332
166 21 599
167 99 238
168 55 552
169 93 989
170 83 355
171 77 327
172 78 509
173 22 56
174 61 1206
175 86 711
176 58 98
177 21 143
178 68 220
179 88 1483
180 85 542
181 93 1439
182 55 1374
183 91 1484
184 84 812
185 54 489
186 78 1417
187 84 660
188 77 1080
189 55 624
190 44 698
191 28 934
192 46 337
193 29 1440
194 81 256
195 84 991
196 72 745
197 99 1150
198 62 1472
199 98 875
200 31 143
201 45 1242
202 52 911
203 29 1127
204 23 592
205 64 401
206 28 1319
207 80 244
208 20 1233
209 93 1109
210 78 582
211 74 1414
212 29 97
213 63 460
214 91 296
215 88 661
216 92 1384
217 79 86
218 44 181
219 42 575
220 45 721
221 51 593
222 36 1483
223 49 224
224 74 499
225 46 1360
226 25 300
227 77 1427
228 48 1430
229 97 1430
230 97 1322
231 44 723
232 22 749
233 68 104
234 67 1210
235 20 955
236 20 1392
237 78 1389
238 38 922
239 99 667
240 80 1333
241 67 646
242 21 1006
243 21 1022
244 60 707
245 59 925
246 67 789
247 50 1461
248 99 410
249 29 591
250 97 1273
251 95 1137
252 32 812
253 47 190
254 39 1490
255 34 1043
256 48 270
257 55 1253
258 41 953
259 50 1465
260 79 268
261 32 827
262 98 970
263 72 1243
264 45 615
265 35 1472
266 36 1198
267 22 1075
268 78 664
269 78 391
270 34 745
271 60 367
272 77 607
273 63 451
274 45 102
275 93 848
276 85 638
277 40 1521
278 78 1518
279 31 1226
280 34 486
281 56 456
282 87 917
283 46 892
284 21 683
285 64 626
286 94 857
287 59 310
288 27 1109
289 23 1365
290 26 489
291 45 671
292 85 1096
293 25 1434
294 88 229
295 57 825
296 53 228
297 74 729
298 91 742
299 96 139
300 58 1061
301 78 555
302 94 814
303 76 1507
304 88 976
305 60 1391
306 34 972
307 94 1069
308 66 1495
309 31 906
310 64 621
311 69 850
312 39 595
313 62 1039
314 97 820
315 72 781
316 40 294
317 60 247
318 99 623
319 96 1150
320 35 1088
321 63 1167
322 37 1145
323 41 1151
324 20 248
325 59 401
326 42 1246
327 23 1033
328 78 281
329 24 138
330 77 336
331 78 619
332 25 1028
333 59 1247
334 96 1042
335 38 44
336 62 541
337 55 803
338 25 1227
339 71 617
340 66 95
341 61 1250
342 68 236
343 31 787
344 41 952
345 54 772
346 48 1028
347 76 1383
348 73 1499
349 94 999
350 57 624
351 26 556
352 89 1072
353 90 642
354 49 1195
355 95 551
356 27 1185
357 40 92
358 72 600
359 81 500
360 79 339
361 73 1118
362 63 929
363 76 716
364 51 133
365 31 803
366 59 739
367 56 1304
368 66 1522
369 93 1172
370 66 1178
371 44 1529
372 71 231
373 25 97
374 91 708
375 29 91
376 96 1016
377 69 564
378 77 1375
379 94 1415
380 24 1524
381 56 987
382 40 880
383 66 272
384 34 720
385 67 381
386 38 1254
