NOP: 1000
NINT: 32
0 130 7
130 343 8
343 464 9
464 572 10
572 714 11
714 849 12
849 1013 13
1013 1207 14
1207 1369 15
1369 1505 16
1505 1661 17
1661 1840 18
1840 2043 19
2043 2226 20
2226 2335 19
2335 2462 18
2462 2641 17
2641 2767 16
2767 2898 15
2898 3029 14
3029 3163 13
3163 3363 12
3363 3468 11
3468 3624 10
3624 3759 9
3759 3938 8
3938 4104 7
4104 4235 6
4235 4430 5
4430 4629 4
4629 4763 3
4763 300000 2
1 94 3541
2 83 2722
3 23 3157
4 98 759
5 63 652
6 54 3143
7 63 2441
8 65 3868
9 85 1788
10 28 3969
11 36 4889
12 24 4200
13 39 1273
14 24 1312
15 66 1067
16 57 1241
17 99 2564
18 38 1134
19 63 1904
20 40 1471
21 25 1089
22 22 1282
23 86 4113
24 30 2368
25 62 1452
26 99 1743
27 95 672
28 58 654
29 33 2708
30 65 3342
31 52 2852
32 42 2354
33 60 345
34 54 4796
35 75 424
36 42 912
37 94 2550
38 53 3757
39 66 2781
40 39 4657
41 90 1974
42 65 2227
43 31 473
44 27 1564
45 93 2778
46 49 1311
47 37 262
48 24 2485
49 70 3208
50 38 4009
51 81 1391
52 37 1526
53 60 3027
54 53 3384
55 38 1562
56 87 2641
57 76 4641
58 42 3761
59 87 494
60 64 2069
61 77 1648
62 75 4795
63 67 2009
64 26 100
65 31 97
66 46 3344
67 29 930
68 80 1085
69 65 1257
70 71 3477
71 46 1648
72 49 4260
73 81 4411
74 32 1416
75 65 2353
76 77 3247
77 91 467
78 50 4229
79 31 3912
80 35 2928
81 97 3191
82 54 3078
83 36 209
84 61 2148
85 33 2645
86 63 4119
87 79 2930
88 75 4510
89 96 920
90 48 2191
91 49 210
92 28 489
93 71 546
94 58 1464
95 40 1028
96 53 2146
97 71 1101
98 57 546
99 76 3119
100 33 107
101 30 3205
102 30 3928
103 32 426
104 87 3804
105 98 1814
106 54 2049
107 45 3755
108 88 1967
109 52 4840
110 72 3649
111 37 621
112 52 323
113 95 2537
114 58 4213
115 28 4727
116 32 4528
117 62 3432
118 74 1734
119 81 2750
120 21 3508
121 55 4137
122 36 2593
123 63 642
124 28 367
125 21 284
126 27 335
127 39 293
128 99 3445
129 36 2377
130 20 214
131 80 2019
132 93 4466
133 29 2193
134 31 1979
135 52 4102
136 39 3447
137 69 4014
138 76 1754
139 80 3218
140 92 3063
141 58 2938
142 98 1159
143 57 576
144 39 1508
145 59 4465
146 59 4595
147 41 1880
148 94 4186
149 96 4361
150 35 322
151 45 3876
152 75 1009
153 75 1047
154 69 2001
155 73 4207
156 62 2427
157 69 644
158 72 4661
159 27 851
160 66 2422
161 96 1944
162 32 4206
163 85 2650
164 21 2994
165 50 4037
166 26 3763
167 36 1507
168 78 2097
169 95 1503
170 66 280
171 87 903
172 76 2216
173 88 2925
174 53 346
175 27 1198
176 99 4768
177 60 2529
178 72 3706
179 36 4785
180 80 3865
181 70 4324
182 31 751
183 25 537
184 68 2172
185 38 3916
186 33 4050
187 68 4792
188 24 350
189 99 3587
190 76 2948
191 58 665
192 46 4178
193 74 2888
194 39 4925
195 35 4328
196 52 3792
197 90 2611
198 38 4585
199 95 4292
200 89 4742
201 22 2702
202 93 694
203 81 3188
204 92 4287
205 20 4620
206 25 3667
207 62 188
208 49 4512
209 80 4016
210 54 4186
211 45 2809
212 65 1939
213 85 742
214 30 3799
215 72 4253
216 59 1649
217 28 1312
218 75 2633
219 44 3230
220 24 2411
221 46 4538
222 71 3849
223 56 2086
224 82 3370
225 25 3022
226 64 3375
227 28 2311
228 86 3346
229 35 3814
230 75 4169
231 75 3410
232 97 457
233 83 499
234 66 3345
235 92 2334
236 53 3936
237 59 3487
238 80 2592
239 49 4904
240 70 4862
241 83 194
242 51 1082
243 51 3432
244 47 4177
245 59 2282
246 76 3239
247 29 1101
248 33 224
249 67 941
250 64 4052
251 47 3764
252 61 2725
253 81 2209
254 35 891
255 90 1824
256 90 960
257 22 2423
258 34 1546
259 59 2456
260 58 677
261 23 4322
262 32 4926
263 88 3593
264 23 3078
265 84 1822
266 70 912
267 95 1191
268 57 3643
269 32 3158
270 52 4102
271 45 3740
272 28 2158
273 62 4574
274 47 3982
275 63 3080
276 38 4154
277 66 1204
278 81 3305
279 40 1453
280 45 4542
281 23 3360
282 36 4203
283 37 2304
284 32 741
285 54 3953
286 81 3431
287 67 1304
288 71 752
289 67 355
290 36 2529
291 79 3653
292 75 3252
293 52 4201
294 24 886
295 37 331
296 82 1867
297 23 4732
298 59 73
299 91 4817
300 99 2485
301 34 4165
302 47 4388
303 61 820
304 29 309
305 49 2795
306 78 4793
307 76 4881
308 21 2241
309 96 3789
310 98 3501
311 67 3713
312 51 4897
313 40 112
314 59 4456
315 49 3722
316 47 711
317 70 1931
318 95 2498
319 38 3078
320 35 4696
321 89 2382
322 41 3095
323 37 2206
324 97 3462
325 89 3185
326 46 4787
327 42 3703
328 36 1154
329 86 1046
330 57 4251
331 73 4899
332 32 3057
333 49 1185
334 84 1457
335 85 1513
336 28 3647
337 52 671
338 50 335
339 35 2757
340 54 4823
341 45 2635
342 84 996
343 76 172
344 25 766
345 73 3288
346 72 661
347 57 2795
348 65 348
349 61 4763
350 26 568
351 35 2747
352 98 3568
353 40 3567
354 76 3074
355 98 3138
356 98 2230
357 32 2326
358 90 2235
359 56 1438
360 52 443
361 47 3803
362 29 2405
363 66 263
364 87 912
365 38 3262
366 60 695
367 22 1939
368 42 2910
369 52 1868
370 88 1906
371 53 2937
372 91 471
373 90 2302
374 49 886
375 40 3245
376 22 4779
377 66 687
378 87 3528
379 85 157
380 71 4568
381 99 2501
382 77 495
383 64 995
384 61 1079
385 96 4258
386 96 330
387 38 1772
388 43 2160
389 47 1937
390 94 4232
391 92 3054
392 45 4342
393 44 1156
394 61 3586
395 26 2625
396 91 2519
397 82 156
398 65 1944
399 61 1479
400 83 4294
401 53 3919
402 30 1216
403 60 2182
404 83 470
405 85 713
406 77 2654
407 51 3723
408 75 4116
409 97 4022
410 50 835
411 66 3904
412 68 3790
413 83 843
414 68 4926
415 54 3337
416 27 2437
417 66 1508
418 49 817
419 24 3885
420 63 2682
421 89 3334
422 71 3848
423 68 3829
424 77 292
425 52 2895
426 55 4219
427 31 4134
428 67 4176
429 90 4218
430 43 1813
431 20 2750
432 79 3830
433 75 689
434 25 1297
435 34 2585
436 52 1966
437 81 3416
438 37 2893
439 21 2286
440 24 1886
441 24 1188
442 39 630
443 59 1286
444 95 1079
445 28 1035
446 71 2481
447 57 2778
448 27 3812
449 44 609
450 43 683
451 72 1660
452 57 2043
453 77 1721
454 24 819
455 99 2549
456 39 2550
457 42 4119
458 89 2888
459 46 4799
460 71 2260
461 74 4003
462 83 1457
463 58 4270
464 78 3991
465 30 1761
466 90 1548
467 45 4537
468 55 4212
469 62 4230
470 89 457
471 73 208
472 70 2487
473 60 3464
474 60 4772
475 32 1607
476 41 2789
477 89 1032
478 69 2961
479 91 2494
480 26 2706
481 47 114
482 96 1108
483 34 1535
484 47 2671
485 70 2105
486 24 502
487 57 4702
488 82 2613
489 56 4414
490 49 4877
491 95 3731
492 85 4358
493 52 3812
494 35 1791
495 56 80
496 50 4789
497 21 4705
498 79 4448
499 53 700
500 63 1024
501 56 1861
502 53 4427
503 67 3217
504 91 2041
505 35 2088
506 45 3425
507 98 384
508 94 3485
509 73 635
510 74 4111
511 29 3873
512 22 2991
513 37 3148
514 34 722
515 91 3305
516 27 4408
517 34 2962
518 43 4698
519 39 895
520 76 1079
521 75 1623
522 76 2262
523 66 2451
524 28 3733
525 65 2879
526 66 3072
527 61 993
528 62 618
529 29 4343
530 41 4392
531 28 1195
532 27 4223
533 28 2197
534 49 1011
535 23 1885
536 71 1930
537 89 1619
538 37 1091
539 92 1882
540 79 1449
541 87 976
542 33 1514
543 27 3604
544 98 2473
545 90 4730
546 35 2479
547 96 4352
548 79 769
549 39 1312
550 73 3409
551 40 2610
552 78 2131
553 45 2886
554 95 2081
555 42 671
556 48 686
557 40 2424
558 97 285
559 28 4304
560 68 4406
561 39 2452
562 41 4740
563 98 3573
564 66 4881
565 91 768
566 47 3987
567 71 2630
568 30 4823
569 35 2668
570 67 1516
571 50 515
572 74 1636
573 67 4665
574 89 4310
575 28 3286
576 51 2948
577 46 1757
578 59 1893
579 44 574
580 32 1498
581 65 3135
582 79 1726
583 53 2823
584 68 4274
585 96 887
586 48 4897
587 34 1660
588 41 1412
589 27 400
590 49 3260
591 42 4011
592 30 31
593 32 3562
594 38 879
595 56 4363
596 40 482
597 45 950
598 39 1469
599 53 2723
600 99 3808
601 67 3405
602 97 203
603 36 1915
604 74 2155
605 63 3317
606 90 1045
607 77 3092
608 42 513
609 73 2138
610 95 3133
611 20 2169
612 29 4166
613 76 2405
614 98 3938
615 56 359
616 88 4735
617 92 2698
618 98 813
619 27 3857
620 50 779
621 44 1640
622 20 3889
623 38 3778
624 49 770
625 95 1825
626 81 2489
627 69 3962
628 31 2916
629 98 859
630 25 2345
631 89 2106
632 30 1067
633 72 3734
634 32 2176
635 86 878
636 50 3745
637 81 713
638 45 1388
639 24 4121
640 88 1202
641 28 3469
642 74 3302
643 54 3973
644 96 3359
645 20 4070
646 37 4496
647 79 3796
648 86 4546
649 87 3783
650 51 2728
651 80 1879
652 83 1940
653 38 188
654 58 4650
655 45 2255
656 66 614
657 75 1543
658 27 1442
659 37 951
660 52 3782
661 78 3660
662 39 2838
663 77 1835
664 85 2735
665 25 2561
666 47 1334
667 69 1966
668 69 1994
669 86 3352
670 98 782
671 44 1570
672 72 4770
673 86 1091
674 42 2991
675 62 3999
676 98 4419
677 59 4525
678 27 4056
679 64 1353
680 27 2952
681 62 4715
682 31 1363
683 95 1755
684 87 3205
685 81 3762
686 38 4059
687 40 895
688 62 862
689 50 3431
690 85 4624
691 93 315
692 47 1538
693 39 4642
694 20 914
695 60 65
696 95 1260
697 81 1778
698 71 2223
699 72 3027
700 58 4467
701 63 1614
702 67 2917
703 72 4192
704 25 4630
705 22 4499
706 26 4412
707 55 3006
708 24 2631
709 52 485
710 59 4149
711 90 2482
712 49 1994
713 23 839
714 34 858
715 28 2508
716 27 4202
717 20 1951
718 75 711
719 40 4756
720 92 2891
721 39 2828
722 44 2623
723 62 801
724 59 980
