NOP: 1000
NINT: 58
0 41 41
41 77 42
77 120 43
120 148 44
148 179 45
179 225 46
225 255 47
255 287 48
287 328 49
328 365 50
365 401 49
401 433 48
433 463 47
463 495 46
495 527 45
527 553 44
553 583 43
583 610 42
610 640 41
640 676 40
676 711 39
711 746 38
746 784 37
784 828 36
828 867 35
867 899 34
899 938 33
938 974 32
974 1001 31
1001 1043 30
1043 1060 29
1060 1098 28
1098 1132 27
1132 1164 26
1164 1197 25
1197 1224 24
1224 1260 23
1260 1288 22
1288 1329 21
1329 1362 20
1362 1403 19
1403 1438 18
1438 1476 17
1476 1513 16
1513 1547 15
1547 1577 14
1577 1602 13
1602 1647 12
1647 1682 11
1682 1728 10
1728 1767 9
1767 1797 8
1797 1832 7
1832 1855 6
1855 1888 5
1888 1925 4
1925 1966 3
1966 300000 2
1 75 493
2 76 305
3 86 1608
4 79 1731
5 93 486
6 50 1289
7 90 1735
8 84 862
9 70 1265
10 94 1893
11 31 58
12 82 641
13 83 963
14 84 1897
15 36 1801
16 80 1728
17 34 1703
18 60 1780
19 81 1665
20 83 201
21 61 966
22 23 684
23 65 1618
24 76 945
25 25 1602
26 26 564
27 62 342
28 63 2012
29 53 958
30 82 1129
31 41 1928
32 87 1174
33 62 867
34 44 1015
35 39 1589
36 70 1659
37 73 851
38 53 378
39 37 1679
40 20 431
41 94 1531
42 31 1803
43 93 169
44 70 682
45 23 229
46 46 1113
47 41 1202
48 86 1815
49 87 327
50 33 624
51 98 692
52 86 1389
53 54 1607
54 75 729
55 81 601
56 92 993
57 46 1150
58 58 1572
59 55 613
60 23 1167
61 84 1360
62 98 2005
63 39 1343
64 44 392
65 72 1409
66 43 534
67 91 1886
68 24 333
69 26 718
70 48 543
71 78 190
72 91 931
73 67 399
74 45 1207
75 80 861
76 40 385
77 88 1688
78 98 478
79 45 1668
80 47 1590
81 37 1686
82 41 366
83 49 1564
84 59 1888
85 23 1869
86 38 1205
87 89 1080
88 70 1465
89 60 242
90 72 1162
91 88 364
92 93 1201
93 59 794
94 34 351
95 31 915
96 45 275
97 86 640
98 94 706
99 47 1823
100 29 124
101 70 1773
102 23 440
103 63 241
104 64 560
105 37 1687
106 71 1214
107 29 53
108 22 1856
109 74 534
110 67 1949
111 26 528
112 63 652
113 72 96
114 54 1692
115 35 339
116 34 960
117 52 301
118 26 1506
119 86 334
120 93 1342
121 88 125
122 24 371
123 49 421
124 22 995
125 74 1774
126 73 108
127 62 1998
128 53 1918
129 51 196
130 33 1747
131 75 1644
132 72 200
133 75 249
134 29 1495
135 75 974
136 23 878
137 35 1508
138 84 589
139 32 366
140 79 321
141 36 1815
142 88 583
143 43 1181
144 71 815
145 94 2012
146 31 243
147 54 1100
148 69 1287
149 39 1481
150 32 1472
151 92 1836
152 93 1248
153 96 260
154 62 1204
155 74 1190
156 60 1443
157 52 1224
158 30 433
159 39 1221
160 83 1113
161 97 1118
162 75 1363
163 54 56
164 77 1884
165 47 1708
166 91 437
167 58 160
168 74 902
169 98 1731
170 22 1904
171 62 865
172 68 635
173 70 824
174 49 1073
175 23 1263
176 52 1917
177 55 559
178 74 1815
179 51 277
180 65 1462
181 88 1515
182 29 1535
183 79 555
184 84 709
185 20 1521
186 40 1145
187 96 568
188 54 1625
189 71 854
190 73 1222
191 33 253
192 62 713
193 94 620
194 93 275
195 48 235
196 85 1507
197 36 957
198 25 1798
199 26 403
200 81 1063
201 85 445
202 46 134
203 43 1731
204 97 1969
205 83 991
206 53 742
207 63 598
208 96 194
209 43 1852
210 96 1464
211 40 1963
212 80 426
213 22 1836
214 50 446
215 61 226
216 28 476
217 43 1151
218 20 1321
219 59 921
220 36 37
221 46 478
222 54 1173
223 62 1501
224 99 233
225 57 627
226 74 292
227 73 428
228 54 1395
229 53 513
230 69 1495
231 91 530
232 46 1282
233 84 1618
234 43 1344
235 58 1593
236 79 2029
237 73 679
238 42 1265
239 67 214
240 60 1428
241 97 778
242 30 1625
243 81 865
244 74 1469
245 81 849
246 80 1071
247 69 284
