NOP: 120
NINT: 6
0 357 3
357 696 4
696 977 5
977 1207 4
1207 1602 3
1602 300000 2
1 56 208
2 86 1906
3 57 849
4 56 976
5 43 647
6 78 813
7 82 902
8 34 1758
9 88 1191
10 33 273
11 34 1687
12 62 1571
13 90 1608
14 65 493
15 66 1834
16 24 2014
17 42 585
18 38 1039
19 75 547
20 51 433
21 37 1149
22 90 802
23 87 1029
24 70 709
25 91 406
26 91 1189
27 77 1056
28 92 1839
29 88 1397
30 56 1659
31 20 138
32 73 187
33 25 1276
34 57 161
35 37 301
36 74 723
37 71 952
38 95 747
39 79 1286
40 45 1569
41 88 1503
42 52 152
43 61 986
44 77 1126
45 30 610
46 60 802
47 96 1337
48 63 86
49 32 361
50 95 544
51 88 1805
52 23 1788
53 22 75
54 24 704
55 26 1481
56 39 811
57 95 1296
58 48 926
59 77 1826
60 68 99
61 35 809
62 33 224
63 97 865
64 89 947
65 39 973
66 45 509
67 98 623
68 99 1683
69 68 461
70 74 934
71 42 1576
72 75 892
73 29 970
74 97 1176
75 64 1410
76 90 1071
77 65 886
78 38 867
79 60 1011
80 21 40
81 44 1172
82 78 942
83 36 1037
84 30 783
85 30 654
86 26 476
87 73 1377
88 56 755
89 25 1558
90 82 1304
91 34 128
92 49 603
93 22 1602
94 48 1898
95 83 489
96 41 1052
97 40 194
98 42 1316
99 79 1867
100 62 1567
101 72 195
102 73 1453
103 30 200
104 47 250
105 29 145
106 96 369
107 68 626
108 40 399
109 95 474
110 67 344
111 71 107
112 23 1321
113 52 633
114 56 1030
115 23 1193
116 51 1743
117 98 1129
118 35 725
119 73 1831
120 52 1784
