NOP: 500
NINT: 32
0 59 27
59 126 28
126 179 29
179 205 30
205 255 29
255 309 28
309 363 27
363 417 26
417 470 25
470 514 24
514 574 23
574 625 22
625 678 21
678 728 20
728 796 19
796 853 18
853 905 17
905 990 16
990 1038 15
1038 1104 14
1104 1148 13
1148 1200 12
1200 1259 11
1259 1306 10
1306 1354 9
1354 1401 8
1401 1450 7
1450 1517 6
1517 1568 5
1568 1617 4
1617 1696 3
1696 300000 2
1 34 1286
2 91 800
3 98 433
4 33 539
5 30 1113
6 35 1575
7 71 199
8 36 672
9 85 1392
10 88 1197
11 44 98
12 56 1638
13 82 1586
14 99 122
15 60 492
16 92 1329
17 86 1456
18 67 1040
19 26 895
20 31 1080
21 39 1506
22 86 351
23 89 1253
24 90 1358
25 80 1658
26 81 1471
27 81 1167
28 95 831
29 49 1361
30 23 1451
31 45 331
32 30 67
33 45 616
34 95 904
35 26 324
36 70 571
37 97 1215
38 82 1302
39 64 677
40 67 1569
41 21 1675
42 34 425
43 89 514
44 82 900
45 25 200
46 41 109
47 99 165
48 49 881
49 99 246
50 29 809
51 60 651
52 24 855
53 25 282
54 79 713
55 36 875
56 97 226
57 31 116
58 63 1378
59 89 622
60 85 471
61 35 258
62 74 1018
63 44 1151
64 30 1035
65 61 1469
66 70 238
67 81 210
68 60 1546
69 34 45
70 73 1116
71 40 1429
72 45 826
73 70 1328
74 59 122
75 44 1128
76 25 73
77 61 723
78 26 36
79 90 688
80 39 337
81 77 803
82 71 1062
83 57 145
84 32 1407
85 44 1247
86 97 973
87 54 1226
88 32 1492
89 26 298
90 72 521
91 84 410
92 47 800
93 43 633
94 43 183
95 51 1654
96 21 480
97 75 842
98 65 226
99 50 1171
100 44 353
101 23 379
102 79 596
103 42 280
104 52 145
105 57 277
106 59 1045
107 25 166
108 52 775
109 24 1081
110 78 380
111 81 1604
112 36 1542
113 79 1399
114 73 917
115 37 797
116 21 1547
117 44 774
118 83 852
119 90 1590
120 73 133
121 92 1359
122 22 282
123 95 1051
124 40 1661
125 65 634
126 45 1545
127 97 1048
128 98 1132
129 68 863
130 42 1132
131 88 1459
132 80 817
133 45 694
134 27 1411
135 21 575
136 21 521
137 97 1360
138 42 108
139 47 159
140 78 1252
141 79 1206
142 70 769
143 68 1062
144 56 210
145 55 716
146 50 995
147 34 630
148 23 193
149 77 705
150 48 1175
151 62 581
152 67 854
153 25 1572
154 53 1168
155 64 114
156 85 1262
157 60 1286
158 27 569
159 34 1494
160 28 1481
161 35 518
162 54 658
163 34 92
164 45 222
165 95 596
166 72 459
167 96 1006
168 57 1445
169 99 548
170 92 1704
171 49 1205
172 51 116
173 56 1536
174 96 1337
175 49 595
176 39 1670
177 77 282
178 83 834
179 35 722
180 65 869
181 25 1214
182 73 1544
183 51 1165
184 73 1695
185 93 1207
186 33 162
187 68 632
188 20 1276
189 73 1108
190 25 159
191 43 1085
192 46 1103
193 28 155
194 31 800
195 91 153
196 98 1724
197 75 76
198 34 1669
199 96 944
200 81 911
201 83 1617
202 64 336
203 51 932
204 26 1401
205 74 139
206 57 1467
207 93 202
208 47 1514
209 43 1073
210 66 583
211 52 354
212 93 727
213 53 1172
214 71 270
215 92 1249
216 75 249
217 39 1681
218 65 588
219 70 981
220 67 254
221 92 1216
222 38 1390
223 31 1586
224 81 1635
225 77 604
226 50 998
227 97 1145
228 31 422
229 82 1428
230 69 1558
231 34 1063
232 64 1698
233 24 1516
234 92 336
235 62 1448
236 90 693
237 27 726
238 96 705
239 68 1498
240 60 971
241 40 1405
242 93 134
243 30 584
244 39 1167
245 66 1022
246 61 866
247 69 156
248 41 1381
249 68 1245
250 69 1360
251 32 571
252 57 1160
253 81 1691
254 44 661
255 58 1384
256 81 244
257 69 1193
258 26 1094
259 22 495
260 41 915
261 48 752
262 89 1633
263 44 670
264 86 417
265 34 89
266 31 505
267 95 470
268 21 464
269 28 1724
270 70 1470
271 49 720
272 91 450
273 71 85
274 78 84
275 64 881
276 60 1367
277 60 1100
278 90 516
279 90 1469
280 88 1508
281 26 1666
282 43 201
283 75 843
284 45 502
285 66 1326
286 52 169
287 54 544
288 42 771
289 97 829
290 61 975
291 64 761
292 60 1541
293 66 137
294 96 349
295 54 1207
296 88 226
297 99 1146
298 91 220
299 24 1248
300 93 884
301 29 1088
302 37 334
303 39 531
304 83 210
305 54 1416
306 31 1085
307 83 1190
308 50 912
309 54 184
310 33 1610
311 94 1008
312 27 765
313 28 979
314 83 656
315 58 130
316 39 337
317 36 1597
318 81 967
319 83 755
320 22 1418
321 92 210
322 25 527
323 25 952
324 76 403
325 79 1596
326 90 791
327 27 1543
328 82 1196
329 55 1271
330 53 898
331 87 1056
332 99 871
333 68 1319
334 54 1510
335 51 369
336 34 156
337 61 419
338 42 1084
339 23 1086
340 68 1414
341 94 1182
342 77 630
343 63 294
344 47 1258
345 39 161
346 70 948
347 36 845
348 63 673
349 53 821
350 49 562
351 66 1467
352 67 759
353 82 619
354 82 803
355 62 312
356 28 1470
357 50 1652
358 73 241
359 59 714
360 71 1326
361 26 1302
362 39 1286
363 46 101
364 81 825
365 57 1558
366 84 1002
367 28 540
368 64 1200
369 29 50
370 98 1176
371 45 194
372 84 1543
373 31 1681
374 86 724
375 97 108
376 34 934
377 87 1152
378 66 1582
379 58 619
380 74 982
381 99 1304
382 46 783
383 79 569
384 37 719
385 76 1602
386 32 826
387 63 1372
388 94 385
389 99 701
390 31 116
391 60 1045
392 26 1267
393 80 1273
394 60 306
395 53 1660
396 92 784
397 77 253
398 94 449
399 50 995
400 31 1223
401 30 926
402 77 80
403 53 380
404 61 1607
405 23 277
406 81 635
407 49 1561
408 52 401
409 55 1237
410 25 1587
411 46 1558
412 23 759
413 49 898
414 78 1501
415 82 851
416 58 225
417 46 1230
418 93 627
419 99 344
420 52 556
421 87 1453
422 95 364
423 35 888
424 57 1412
425 53 489
426 49 115
427 89 1012
428 97 352
429 85 622
430 63 623
431 55 1448
432 62 570
433 81 1550
434 37 961
435 87 971
436 46 1698
437 24 722
438 67 69
439 39 832
440 58 188
441 97 571
442 69 555
443 46 1209
444 46 160
445 47 1591
446 68 253
447 68 943
448 59 766
449 34 1565
450 31 91
451 68 1679
452 80 1307
453 49 1351
454 42 1419
455 52 1299
456 28 828
457 32 1373
458 76 1032
459 79 1625
460 91 1457
461 83 771
462 82 511
463 70 668
464 38 1116
465 25 114
466 50 498
467 92 1672
468 45 367
469 36 1392
470 43 1189
471 21 1435
472 67 171
473 38 1690
474 71 1581
475 89 1384
476 77 648
477 86 226
478 65 745
479 23 1586
480 20 977
481 66 1384
482 63 1499
483 86 827
484 61 1089
485 68 989
486 85 1533
487 34 582
488 22 148
489 70 1250
490 36 728
491 84 1145
492 48 1153
493 31 1530
494 57 1124
495 24 152
496 52 661
497 53 363
498 52 1471
499 89 965
500 81 1338
