NOP: 750
NINT: 27
0 145 12
145 281 13
281 363 14
363 476 15
476 633 16
633 708 17
708 814 18
814 954 19
954 1111 20
1111 1216 19
1216 1374 18
1374 1532 17
1532 1662 16
1662 1778 15
1778 1930 14
1930 2058 13
2058 2179 12
2179 2298 11
2298 2435 10
2435 2575 9
2575 2689 8
2689 2795 7
2795 2918 6
2918 3055 5
3055 3170 4
3170 3371 3
3371 300000 2
1 66 2427
2 80 2776
3 22 2440
4 76 876
5 84 2853
6 92 1663
7 45 3470
8 64 2617
9 58 2312
10 48 973
11 56 3400
12 50 1284
13 38 432
14 32 743
15 89 1486
16 62 1449
17 58 542
18 32 2145
19 23 412
20 76 502
21 89 1890
22 91 476
23 58 2109
24 76 3355
25 81 1833
26 38 588
27 50 2827
28 70 3313
29 61 3374
30 36 414
31 27 1197
32 73 2001
33 46 595
34 45 2212
35 58 2495
36 43 1648
37 80 1816
38 45 696
39 50 1064
40 90 2428
41 96 2942
42 79 1442
43 42 1958
44 98 1306
45 66 1944
46 21 3081
47 41 993
48 35 552
49 87 855
50 49 1955
51 63 1878
52 68 2591
53 51 2283
54 42 2824
55 50 1105
56 47 361
57 71 2776
58 62 1981
59 78 1942
60 73 3300
61 71 352
62 29 530
63 33 1516
64 31 3173
65 38 2725
66 37 2025
67 28 2320
68 34 2172
69 58 366
70 41 1412
71 21 1869
72 57 534
73 50 1435
74 65 856
75 32 838
76 82 441
77 46 1681
78 45 582
79 66 3165
80 24 3054
81 66 1767
82 59 2420
83 82 3161
84 92 2349
85 70 2986
86 79 2461
87 59 672
88 81 3198
89 88 3563
90 46 1520
91 92 364
92 81 2661
93 50 674
94 32 2467
95 53 491
96 67 3267
97 66 2734
98 93 1545
99 35 1705
100 52 1234
101 72 2389
102 96 814
103 87 1895
104 77 1883
105 34 2273
106 74 83
107 87 1410
108 65 3471
109 73 2524
110 57 3199
111 99 2793
112 51 1576
113 52 3353
114 60 499
115 56 3307
116 59 2991
117 26 2951
118 62 1339
119 60 3285
120 36 1526
121 25 513
122 49 958
123 51 697
124 58 1959
125 55 1016
126 58 3091
127 80 2269
128 85 1202
129 50 1561
130 34 44
131 27 3265
132 36 3099
133 38 1972
134 61 1735
135 25 3348
136 95 2530
137 73 1224
138 82 3109
139 57 350
140 36 1028
141 65 3165
142 51 2981
143 93 681
144 66 2899
145 92 2429
146 29 2672
147 35 902
148 93 1434
149 24 388
150 86 656
151 46 3050
152 22 2987
153 44 640
154 54 399
155 20 241
156 34 1594
157 98 1054
158 61 1505
159 59 339
160 32 1271
161 20 2464
162 67 1433
163 51 2835
164 75 2219
165 97 1100
166 31 3212
167 80 2973
168 38 411
169 50 2164
170 73 708
171 74 1988
172 29 2172
173 81 2387
174 48 1196
175 72 2384
176 79 1059
177 53 1990
178 32 2045
179 27 3040
180 83 1096
181 48 2514
182 89 2542
183 20 1101
184 37 1991
185 38 572
186 78 793
187 88 2224
188 49 658
189 97 299
190 93 1391
191 84 2412
192 67 884
193 73 765
194 56 1057
195 80 2140
196 26 229
197 53 260
198 76 2013
199 84 1184
200 35 2660
201 84 1506
202 61 972
203 91 3472
204 91 2240
205 87 2320
206 94 2088
207 80 1280
208 82 1985
209 73 2382
210 21 3056
211 42 2996
212 40 896
213 31 3492
214 69 1755
215 57 2406
216 69 2165
217 52 2509
218 77 1875
219 31 934
220 61 925
221 36 508
222 81 2696
223 58 1260
224 38 2280
225 80 2784
226 94 2543
227 34 3522
228 85 2195
229 56 3234
230 64 3026
231 71 2135
232 75 253
233 35 2389
234 62 2758
235 39 450
236 75 3123
237 81 1163
238 55 1192
239 94 2193
240 94 2323
241 56 1551
242 21 358
243 29 660
244 85 1238
245 28 1142
246 90 936
247 36 749
248 84 2664
249 51 2956
250 60 2634
251 36 2584
252 80 1172
253 20 684
254 78 174
255 68 1629
256 89 2423
257 95 2726
258 67 3047
259 37 865
260 76 2147
261 94 397
262 33 3228
263 54 3173
264 88 1852
265 78 598
266 60 668
267 43 2976
268 43 1433
269 89 2619
270 27 1032
271 55 2625
272 62 2488
273 22 858
274 21 934
275 62 1674
276 34 1395
277 64 1670
278 61 3442
279 57 558
280 20 3450
281 99 3114
282 28 739
283 99 3500
284 35 873
285 90 3151
286 55 1032
287 22 2227
288 75 3509
289 30 1738
290 88 1440
291 39 1803
292 37 2857
293 78 3378
294 68 1061
295 87 2716
296 93 3541
297 57 1786
298 30 2029
299 34 825
300 86 2037
301 33 1883
302 74 701
303 95 340
304 71 632
305 41 388
306 32 2656
307 22 2814
308 42 2326
309 80 2092
310 52 3103
311 62 913
312 80 3054
313 55 1847
314 56 128
315 85 2486
316 81 431
317 79 528
318 61 3001
319 89 3121
320 79 1382
321 79 3103
322 70 1614
323 68 3011
324 63 2381
325 22 1299
326 27 2128
327 49 1535
328 74 2005
329 33 1755
330 95 2080
331 40 2207
332 44 3082
333 92 661
334 22 3496
335 72 2191
336 93 3558
337 73 157
338 47 382
339 92 2568
340 89 1920
341 63 1527
342 53 1023
343 94 1667
344 37 1635
345 76 1142
346 77 919
347 22 2407
348 59 1005
349 33 38
350 47 2315
351 36 934
352 48 156
353 37 2351
354 60 2934
355 79 122
356 72 619
357 42 3320
358 54 2913
359 93 2019
360 99 147
361 68 519
362 73 1067
363 27 3524
364 58 2208
365 65 2578
366 82 3224
367 48 2533
368 26 1000
369 41 2107
370 70 3425
371 43 3086
372 88 690
373 45 225
374 85 2267
375 35 312
376 41 99
377 20 1249
378 28 1476
379 47 2633
380 30 2178
381 90 2691
382 71 2939
383 80 3217
384 49 2390
385 37 3223
386 73 2355
387 66 2143
388 87 1165
389 22 1390
390 20 118
391 65 2907
392 58 2458
393 83 2509
394 50 3336
395 39 502
396 86 1950
397 79 3240
398 63 3276
399 62 148
400 92 839
401 72 1042
402 96 296
403 76 3499
404 24 2183
405 90 2303
406 26 426
407 65 3478
408 78 2350
409 65 3420
410 81 3162
411 49 3253
412 54 1878
413 52 2109
414 39 1527
415 65 3475
416 36 1526
417 53 1119
418 57 1291
419 99 483
420 91 3434
421 78 2858
422 64 1734
423 22 2605
424 23 2184
425 65 2621
426 92 1533
427 30 2683
428 72 481
429 56 2869
430 30 1534
431 90 249
432 38 47
433 23 3273
434 23 2744
435 55 1557
436 38 989
437 50 3427
438 92 1810
439 78 477
440 62 2705
441 39 851
442 78 2103
443 95 1442
444 34 736
445 61 2484
446 85 315
447 25 377
448 39 2170
449 83 651
450 75 3327
451 52 1260
452 44 3114
453 75 874
454 53 351
455 41 169
456 42 2302
457 35 2255
458 81 124
459 40 2522
460 62 2520
461 27 2368
462 39 3314
463 98 2553
464 56 3371
465 27 2095
466 81 2468
467 41 3528
468 30 2655
469 44 1884
470 25 3532
471 52 1697
472 30 2531
473 61 1870
474 77 198
475 44 2954
476 82 2434
477 45 1171
478 66 956
479 32 2734
480 61 217
481 99 2896
482 26 2123
483 91 2504
484 92 260
485 43 2189
486 46 1856
487 93 1858
488 49 700
489 37 3554
490 89 3461
491 92 579
492 74 989
493 83 1451
494 26 2342
495 45 1922
496 82 1955
497 34 2170
498 66 779
499 31 73
500 86 2201
501 91 568
502 61 2621
503 78 3207
504 66 1582
505 83 1420
506 26 3499
507 88 1057
508 72 3426
509 84 1474
510 50 3391
511 47 1547
512 96 2259
513 34 908
514 96 2862
515 52 1922
516 56 448
517 42 2588
518 62 705
519 85 964
520 85 2458
521 95 3368
522 58 1365
523 61 1196
524 76 2724
525 26 1049
526 33 264
527 56 1857
528 25 881
529 43 690
530 65 1799
531 86 736
532 75 2786
533 78 3398
534 40 3119
535 25 1217
536 51 2853
537 67 2605
538 35 3371
539 89 2857
540 75 1525
541 39 2189
542 62 1477
543 61 880
544 47 123
545 20 2200
546 94 2154
547 77 470
548 27 318
549 59 723
550 69 3225
551 23 2413
552 52 484
553 46 223
554 63 400
555 82 1759
556 81 2812
557 79 2615
558 73 3465
559 21 1609
560 35 2892
561 65 3362
562 69 1867
563 25 853
564 92 554
565 69 184
566 99 3017
567 45 3066
568 95 370
569 92 1981
570 51 1130
571 32 1136
572 52 3363
573 72 3133
574 85 2195
575 82 420
576 56 3132
577 33 2363
578 56 1265
579 81 133
580 94 471
581 56 2425
582 78 1457
583 22 1571
584 27 1229
585 56 359
586 88 1057
587 36 1202
588 49 1639
589 44 420
590 22 1409
591 62 1289
592 56 1838
593 48 902
594 70 1596
595 98 683
596 61 1190
597 86 3121
598 67 654
599 53 613
600 87 1226
601 91 2846
602 66 3085
603 64 1166
604 51 1021
605 62 1945
606 37 557
607 21 1764
608 20 1179
609 62 2194
610 34 829
611 56 195
612 37 2175
613 80 698
614 68 3387
615 29 2534
616 51 2186
617 84 3503
618 56 984
619 20 3159
620 74 153
621 23 2717
622 92 2635
623 94 653
624 40 3181
625 74 1623
626 20 909
627 43 134
628 64 470
629 60 2150
630 42 2794
631 67 1688
632 91 2297
633 76 1829
634 20 3096
635 67 2739
636 80 1067
637 68 252
638 46 1827
639 52 529
640 33 236
641 37 215
642 57 442
643 53 3092
644 22 579
645 28 399
646 55 2901
647 72 3529
648 39 1352
649 26 2297
650 37 266
651 88 585
652 53 831
653 72 206
654 45 1803
655 43 1747
656 27 302
657 43 493
658 39 1287
659 77 1145
660 69 2651
661 30 1939
662 96 679
663 30 1821
664 35 2318
665 50 1180
666 20 370
667 33 2803
668 99 620
669 36 1925
670 50 3470
671 49 2181
672 80 3416
673 32 635
674 62 1247
675 31 1964
676 58 2142
677 52 1186
678 23 2396
679 84 1435
680 25 1379
681 98 1571
682 95 3214
683 75 2736
684 89 2176
685 50 3033
686 55 3334
687 44 2722
688 43 554
689 31 1081
690 38 233
691 72 1146
692 88 359
693 73 3042
694 53 3174
695 86 3486
696 58 3079
697 97 867
698 83 2342
699 26 2160
700 75 1353
701 98 3548
702 88 1490
