NOP: 250
NINT: 29
0 29 30
29 64 29
64 89 28
89 125 27
125 151 26
151 177 25
177 207 24
207 237 23
237 261 22
261 292 21
292 325 20
325 356 19
356 391 18
391 425 17
425 458 16
458 485 15
485 516 14
516 550 13
550 583 12
583 606 11
606 645 10
645 678 9
678 707 8
707 735 7
735 762 6
762 789 5
789 811 4
811 847 3
847 300000 2
1 29 500
2 26 647
3 29 716
4 43 376
5 78 668
6 29 898
7 60 866
8 85 463
9 35 152
10 60 690
11 39 692
12 89 231
13 99 529
14 78 794
15 34 527
16 20 109
17 84 290
18 97 241
19 90 525
20 89 544
21 21 897
22 73 853
23 68 500
24 27 701
25 27 718
26 90 359
27 50 175
28 68 306
29 51 544
30 79 860
31 50 286
32 90 661
33 88 691
34 37 257
35 88 399
36 80 247
37 67 595
38 85 555
39 41 795
40 20 615
41 88 502
42 56 830
43 69 370
44 43 828
45 84 162
46 45 135
47 78 571
48 25 245
49 96 843
50 59 535
51 24 688
52 34 839
53 62 790
54 82 318
55 28 314
56 46 471
57 61 133
58 53 518
59 92 111
60 92 267
61 50 877
62 55 131
63 71 563
64 86 352
65 23 448
66 82 642
67 34 288
68 34 687
69 96 223
70 25 298
71 51 848
72 96 828
73 69 78
74 81 195
75 45 881
76 20 28
77 66 755
78 20 573
79 29 866
80 41 839
81 50 887
82 75 321
83 53 345
84 52 438
85 49 843
86 48 508
87 56 231
88 43 274
89 33 754
90 32 90
91 65 744
92 99 303
93 50 285
94 43 149
95 31 120
96 77 125
97 26 111
98 24 774
99 86 176
100 41 102
101 65 526
102 53 94
103 68 824
104 51 214
105 71 874
106 36 414
107 51 248
108 48 239
109 73 651
110 30 891
111 69 860
112 58 580
113 27 625
114 91 362
115 47 324
116 80 216
117 99 637
118 99 836
119 79 830
120 42 577
121 60 71
122 44 370
123 60 216
124 93 420
125 56 713
126 60 661
127 72 634
128 25 136
129 75 204
130 74 117
131 64 746
132 68 762
133 52 384
134 95 673
135 75 497
136 23 359
137 56 358
138 48 541
139 20 115
140 61 459
141 20 120
142 26 736
143 76 571
144 99 536
145 95 492
146 79 488
147 36 206
148 65 724
149 95 600
150 58 723
151 56 538
152 80 141
153 74 654
154 36 46
155 41 162
156 32 237
157 86 666
158 60 97
159 37 311
160 75 528
161 38 131
162 23 778
163 42 854
164 22 544
165 75 617
166 51 225
167 99 304
168 68 385
169 56 725
170 30 130
171 77 480
172 53 597
173 63 567
174 76 746
175 61 468
176 29 407
177 63 64
178 40 735
179 87 809
180 29 341
181 60 798
182 64 582
183 65 817
184 88 360
185 36 503
186 40 474
187 37 272
188 36 96
189 57 442
190 99 832
191 70 594
192 81 189
193 72 294
194 76 555
195 87 164
196 72 163
197 45 61
198 99 358
199 86 672
200 96 752
201 96 446
202 28 672
203 49 457
204 38 631
205 58 796
206 80 879
207 29 323
208 90 330
209 33 710
210 67 763
211 21 843
212 25 336
213 28 778
214 42 167
215 22 345
216 79 79
217 49 683
218 73 720
219 87 796
220 73 644
221 46 78
222 51 72
223 40 269
224 69 156
225 47 852
226 53 103
227 70 826
228 64 120
229 87 319
230 26 593
231 84 897
232 66 491
233 46 755
234 29 379
235 25 663
236 65 474
237 84 864
238 47 877
239 73 414
240 66 379
241 40 61
242 86 697
243 25 662
244 65 460
245 78 563
246 67 841
247 65 220
248 99 562
249 58 362
250 93 133
