NOP: 120
NINT: 9
0 133 10
133 283 9
283 395 8
395 500 7
500 626 6
626 757 5
757 864 4
864 1039 3
1039 300000 2
1 69 498
2 96 1103
3 35 99
4 65 1152
5 51 69
6 79 763
7 94 1088
8 79 398
9 50 891
10 90 716
11 39 947
12 87 1104
13 69 960
14 27 538
15 66 110
16 77 1225
17 61 736
18 20 928
19 54 1120
20 99 1221
21 59 322
22 67 780
23 71 786
24 47 606
25 75 361
26 47 425
27 38 444
28 92 693
29 88 1247
30 80 963
31 38 371
32 43 1127
33 89 261
34 50 1211
35 97 315
36 59 1231
37 96 195
38 72 886
39 97 230
40 45 317
41 92 343
42 95 171
43 84 1239
44 32 1112
45 83 1062
46 31 326
47 34 563
48 87 258
49 30 524
50 24 767
51 98 385
52 89 252
53 43 1046
54 27 419
55 56 367
56 34 267
57 95 381
58 95 809
59 84 158
60 96 748
61 35 111
62 75 1133
63 87 675
64 36 850
65 68 226
66 48 163
67 58 1001
68 50 369
69 71 508
70 64 531
71 71 534
72 94 830
73 33 767
74 60 343
75 90 607
76 88 131
77 74 1084
78 25 1155
79 37 1113
80 26 192
81 64 520
82 31 800
83 51 766
84 86 605
85 58 923
86 88 274
87 54 107
88 20 37
89 29 1148
90 86 418
91 68 683
92 80 281
93 45 101
94 77 1174
95 68 906
96 76 208
97 20 848
98 61 1243
99 34 319
100 69 351
101 98 1137
102 99 1192
103 63 656
104 26 565
105 92 1233
106 20 496
107 58 1170
108 87 587
109 75 98
110 44 93
111 83 1098
112 85 744
113 22 268
114 79 552
115 22 295
116 99 745
117 24 89
118 70 849
119 61 99
120 85 753
