NOP: 750
NINT: 53
0 25 46
25 55 47
55 83 48
83 107 49
107 136 50
136 166 49
166 203 48
203 224 47
224 247 46
247 285 45
285 314 44
314 349 43
349 379 42
379 417 41
417 453 40
453 492 39
492 526 38
526 558 37
558 583 36
583 608 35
608 635 34
635 672 33
672 696 32
696 730 31
730 764 30
764 804 29
804 829 28
829 857 27
857 890 26
890 911 25
911 935 24
935 962 23
962 996 22
996 1027 21
1027 1057 20
1057 1089 19
1089 1116 18
1116 1153 17
1153 1170 16
1170 1196 15
1196 1214 14
1214 1243 13
1243 1270 12
1270 1294 11
1294 1330 10
1330 1362 9
1362 1404 8
1404 1442 7
1442 1474 6
1474 1511 5
1511 1542 4
1542 1581 3
1581 300000 2
1 28 196
2 47 663
3 51 750
4 74 829
5 56 834
6 93 529
7 55 458
8 96 258
9 33 540
10 31 354
11 48 554
12 80 743
13 31 627
14 20 879
15 99 157
16 38 1077
17 89 1044
18 67 590
19 64 696
20 67 821
21 33 1392
22 85 1003
23 46 321
24 35 57
25 32 475
26 90 1329
27 60 1138
28 60 779
29 65 735
30 47 289
31 79 491
32 65 816
33 98 231
34 71 1316
35 90 669
36 52 71
37 66 601
38 31 1242
39 77 390
40 60 1009
41 82 669
42 66 437
43 57 725
44 78 954
45 58 153
46 99 1195
47 72 892
48 57 1245
49 84 1350
50 77 1153
51 55 404
52 96 824
53 73 1297
54 20 1421
55 99 1038
56 51 159
57 86 342
58 69 962
59 96 1456
60 58 557
61 36 723
62 79 1269
63 24 759
64 82 462
65 47 1245
66 69 1481
67 59 941
68 71 854
69 84 1566
70 94 857
71 47 783
72 69 245
73 67 1100
74 59 1092
75 56 277
76 93 1487
77 34 203
78 48 884
79 59 1070
80 35 56
81 25 204
82 46 1020
83 53 1548
84 56 136
85 26 675
86 43 838
87 76 1453
88 26 591
89 54 1340
90 59 1554
91 72 256
92 46 1564
93 90 1184
94 84 672
95 38 380
96 99 347
97 45 1424
98 25 1063
99 69 805
100 71 460
101 89 828
102 69 1310
103 91 1005
104 67 1065
105 61 690
106 41 1475
107 59 1585
108 49 664
109 86 672
110 22 921
111 87 1031
112 97 399
113 35 1267
114 93 729
115 27 1452
116 70 1387
117 43 1080
118 85 1066
119 47 963
120 54 1419
121 84 525
122 60 1008
123 46 892
124 23 1463
125 90 1534
126 97 729
127 69 601
128 93 1089
129 58 1345
130 47 115
131 85 271
132 63 233
133 50 682
134 95 351
135 49 496
136 66 123
137 81 1502
138 54 1560
139 63 835
140 76 494
141 51 471
142 31 520
143 26 261
144 55 754
145 61 502
146 40 718
147 60 1185
148 80 743
149 93 706
150 30 1043
151 27 356
152 75 149
153 40 1067
154 75 1514
155 54 182
156 33 452
157 74 1270
158 26 774
159 34 751
160 97 416
161 63 979
162 99 238
163 28 1102
164 39 89
165 84 414
166 23 1026
167 99 483
168 40 343
169 61 1458
170 59 1145
171 58 1455
172 50 1036
173 35 317
174 96 503
175 45 144
176 69 536
177 95 1565
178 31 317
179 45 1497
180 95 941
181 56 1540
182 71 1589
183 85 1111
184 23 296
185 76 946
186 52 347
187 37 630
188 35 1526
189 57 222
190 79 318
191 48 711
192 80 550
193 33 356
194 60 244
195 54 1033
196 77 218
197 85 1574
198 40 723
199 69 250
200 45 811
201 92 1373
202 93 1249
203 21 161
204 75 632
205 29 1238
206 42 299
207 65 553
208 99 1046
209 82 560
210 68 1089
211 41 1007
212 58 231
213 45 1381
214 68 1369
215 48 557
216 97 370
217 79 235
218 24 1156
219 75 1097
220 43 797
221 70 1293
222 76 1436
223 75 516
224 43 937
225 22 1299
226 23 1130
227 32 792
228 85 198
229 41 1367
230 21 1477
231 20 799
232 32 683
233 83 929
234 28 1379
235 81 710
236 41 1329
237 95 282
238 39 148
239 92 1060
240 57 1324
241 46 841
242 25 855
243 30 978
244 87 500
245 77 210
246 26 805
247 27 212
248 54 900
249 51 869
250 70 1043
251 36 671
252 22 1078
253 50 1341
254 93 298
255 56 400
256 74 896
257 83 795
258 92 943
259 95 497
260 75 664
261 80 1072
262 98 1047
263 28 1150
264 23 1113
265 65 705
266 47 1269
267 58 822
268 25 898
269 80 266
270 66 823
271 58 763
272 97 1313
273 77 165
274 35 294
275 20 1071
276 36 787
277 59 672
278 30 734
279 35 660
280 39 1124
281 56 257
282 22 220
283 26 1362
284 94 272
285 93 409
286 32 395
287 45 457
288 48 237
289 96 442
290 53 1533
291 78 806
292 26 720
293 84 1331
294 87 703
295 31 1421
296 55 1309
297 55 1555
298 91 882
299 88 112
300 23 538
301 82 167
302 26 1275
303 98 515
304 67 1018
305 58 133
306 35 581
307 52 561
308 88 738
309 77 1544
310 88 809
311 31 1361
312 81 747
313 85 542
314 42 560
315 38 1119
316 97 1228
317 49 1362
318 46 470
319 77 198
320 57 1186
321 77 1161
322 28 709
323 71 149
324 38 832
325 28 1178
326 98 661
327 47 1447
328 61 552
329 49 1283
330 85 1219
331 24 1431
332 36 261
333 95 324
334 53 267
335 33 686
336 88 205
337 99 967
338 88 314
339 46 126
340 58 300
341 67 157
342 46 226
343 90 302
344 83 125
345 26 918
346 44 1522
347 38 1449
348 74 967
349 70 516
350 56 1503
351 67 1457
352 20 1403
353 62 827
354 58 712
355 32 1060
356 49 490
357 57 907
358 47 240
359 64 86
360 21 322
361 85 942
362 41 919
363 55 814
364 44 1350
365 86 259
366 49 498
367 97 1188
368 76 1099
369 94 246
370 28 1070
371 75 464
372 55 112
373 25 730
374 49 825
375 73 946
376 88 583
377 46 756
378 78 353
379 90 561
380 41 754
381 88 1073
382 67 1458
383 94 334
384 38 291
385 59 1237
386 28 29
387 48 780
388 27 1515
389 51 904
390 80 266
391 26 1164
392 24 325
393 62 1053
394 25 650
395 79 219
396 82 1171
397 23 537
398 22 1167
399 62 1499
400 64 391
401 30 1191
402 60 515
403 98 1174
404 97 1055
405 51 925
406 30 1410
407 82 1312
408 42 1057
409 56 806
410 91 503
411 66 1063
412 56 1513
413 45 1087
414 83 634
415 88 524
416 93 909
417 51 577
418 53 430
419 27 808
420 27 819
421 38 1285
422 63 446
423 46 783
424 67 1081
425 63 590
426 36 486
427 46 275
428 27 112
429 68 804
430 25 1103
431 88 572
432 53 661
433 37 789
434 90 1222
435 48 605
436 56 1078
437 28 1024
438 44 490
439 98 294
440 35 1320
441 27 123
442 75 404
443 97 1200
444 65 903
445 82 91
446 38 522
447 90 798
448 20 524
449 94 761
450 50 161
451 37 782
452 57 846
453 37 46
454 98 1252
455 48 165
456 77 912
457 73 1032
458 92 710
459 59 991
460 89 700
461 52 433
462 26 649
463 84 1331
464 53 565
465 42 1286
466 89 1416
467 90 473
468 26 332
469 76 1041
470 89 1546
471 70 1342
472 74 1045
473 75 484
474 94 497
475 21 812
476 68 129
477 87 1240
478 56 721
479 25 1172
480 80 1120
481 85 1519
482 90 135
483 61 1350
484 71 301
485 20 757
486 96 1188
487 64 336
488 81 1023
489 79 600
490 88 245
491 31 181
492 86 1141
493 48 534
494 92 1586
495 48 1240
496 26 795
497 80 980
498 96 1004
499 94 610
500 53 591
501 95 996
502 25 928
503 49 1494
504 91 576
505 23 270
506 28 30
507 29 600
508 25 692
509 31 1436
510 27 811
511 63 541
512 44 562
513 82 1173
514 25 1216
515 44 280
516 42 999
517 62 943
518 72 1304
519 95 984
520 37 555
521 71 116
522 83 448
523 34 1428
524 39 327
525 33 248
526 64 123
527 42 505
528 60 549
529 75 844
530 20 43
531 51 315
532 41 219
533 80 240
534 54 426
535 47 177
536 21 89
537 40 1384
