NOP: 1000
NINT: 102
0 10 97
10 21 98
21 32 99
32 47 100
47 55 99
55 64 98
64 73 97
73 80 96
80 91 95
91 102 94
102 111 93
111 120 92
120 128 91
128 140 90
140 150 89
150 158 88
158 168 87
168 181 86
181 194 85
194 204 84
204 212 83
212 224 82
224 231 81
231 243 80
243 248 79
248 257 78
257 268 77
268 277 76
277 288 75
288 295 74
295 306 73
306 318 72
318 325 71
325 340 70
340 351 69
351 359 68
359 374 67
374 384 66
384 393 65
393 403 64
403 415 63
415 423 62
423 433 61
433 442 60
442 456 59
456 466 58
466 479 57
479 487 56
487 499 55
499 508 54
508 517 53
517 526 52
526 540 51
540 552 50
552 561 49
561 573 48
573 582 47
582 593 46
593 600 45
600 610 44
610 619 43
619 626 42
626 636 41
636 645 40
645 657 39
657 668 38
668 681 37
681 692 36
692 702 35
702 709 34
709 716 33
716 727 32
727 736 31
736 747 30
747 756 29
756 766 28
766 778 27
778 791 26
791 805 25
805 821 24
821 832 23
832 843 22
843 852 21
852 863 20
863 874 19
874 884 18
884 897 17
897 908 16
908 917 15
917 929 14
929 939 13
939 951 12
951 959 11
959 972 10
972 981 9
981 990 8
990 999 7
999 1011 6
1011 1024 5
1024 1039 4
1039 1053 3
1053 300000 2
1 74 523
2 67 747
3 91 668
4 48 191
5 43 275
6 79 374
7 48 783
8 93 249
9 33 474
10 99 663
11 58 413
12 55 942
13 37 431
14 44 223
15 41 877
16 99 1116
17 67 300
18 94 926
19 98 264
20 83 131
21 94 873
22 22 984
23 39 735
24 69 920
25 27 125
26 90 339
27 41 211
28 91 819
29 70 674
30 65 956
31 53 214
32 66 795
33 50 885
34 90 473
35 28 1019
36 78 710
37 44 879
38 20 88
39 33 201
40 53 236
41 89 981
42 42 853
43 69 268
44 58 637
45 42 1066
46 76 511
47 24 403
48 31 350
49 75 693
50 67 275
51 64 986
52 31 561
53 78 1062
54 48 983
55 23 1030
56 92 1029
57 90 1020
58 37 553
59 58 993
60 82 1049
61 51 287
62 63 589
63 78 607
64 32 154
65 61 454
66 67 682
67 95 725
68 80 132
69 25 1103
70 55 991
71 95 942
72 72 916
73 84 469
74 30 516
75 74 759
76 89 273
77 66 856
78 97 912
79 91 930
80 79 921
81 41 1074
82 28 1116
83 83 738
84 85 1083
85 86 518
86 79 582
87 67 103
88 48 410
89 27 518
90 92 337
91 87 579
92 42 801
93 25 64
94 50 88
95 63 777
96 57 1121
97 99 394
98 60 221
99 21 153
100 46 642
101 27 210
102 44 282
103 40 924
104 92 405
105 63 1018
106 50 85
107 30 641
108 51 90
109 58 115
110 44 80
111 68 950
112 56 1090
113 77 503
114 71 89
115 74 654
116 54 151
117 63 522
118 56 1072
119 96 837
120 43 1104
121 94 843
122 25 317
123 63 798
124 62 690
125 56 795
126 98 113
127 90 503
128 68 947
129 69 819
130 32 298
131 70 124
132 77 292
133 73 781
134 59 770
135 51 601
136 25 579
137 69 672
138 48 716
139 37 94
140 55 242
141 64 861
142 29 150
143 36 393
144 91 435
145 45 1083
146 98 747
147 85 894
148 93 317
149 21 520
150 60 243
151 33 194
152 86 181
153 66 457
154 65 481
155 32 883
156 95 357
157 52 254
158 42 287
159 28 984
160 72 810
161 88 1082
162 36 617
163 52 344
164 23 422
165 83 232
166 81 231
167 35 509
168 65 386
169 88 616
170 37 490
171 34 505
172 58 585
173 99 344
174 73 116
175 29 101
176 64 90
177 47 635
178 52 985
179 35 874
180 75 339
181 25 429
182 35 574
183 63 415
184 88 796
185 39 833
186 73 92
187 78 112
188 75 1099
189 86 298
190 56 597
191 23 154
192 44 609
193 73 897
194 55 356
195 91 749
196 24 882
197 32 1050
198 58 922
199 45 418
200 29 963
201 55 538
202 32 918
203 54 139
204 70 802
205 39 828
206 36 901
207 93 134
208 86 638
209 91 1085
210 34 152
211 21 790
212 43 828
213 80 505
214 69 172
215 74 595
216 28 570
217 77 1065
218 55 666
219 57 614
220 45 1066
221 73 711
222 35 419
223 34 362
224 36 475
225 77 590
226 84 290
227 66 214
228 77 730
229 93 866
230 55 979
231 20 797
232 96 335
233 61 202
234 54 351
235 20 435
236 92 160
237 96 569
238 81 281
239 23 1119
240 74 422
241 59 932
242 89 875
243 98 213
244 85 836
245 46 884
246 61 1101
247 91 882
248 66 570
249 84 963
250 53 175
251 71 685
252 36 129
253 30 204
254 26 184
255 90 282
256 33 729
257 31 882
258 63 513
259 72 141
260 34 471
261 38 258
262 31 266
263 94 480
264 62 87
265 59 556
266 26 368
267 55 468
268 57 939
269 29 635
270 69 379
271 22 358
272 25 645
273 45 298
274 91 671
275 41 908
276 31 360
277 48 852
278 20 831
279 21 682
280 92 216
