NOP: 1000
NINT: 57
0 44 42
44 78 43
78 124 44
124 159 45
159 193 46
193 229 47
229 269 48
269 309 49
309 341 50
341 376 49
376 416 48
416 442 47
442 466 46
466 496 45
496 528 44
528 550 43
550 583 42
583 617 41
617 651 40
651 687 39
687 727 38
727 757 37
757 794 36
794 831 35
831 868 34
868 897 33
897 926 32
926 976 31
976 1022 30
1022 1062 29
1062 1104 28
1104 1139 27
1139 1179 26
1179 1219 25
1219 1249 24
1249 1279 23
1279 1311 22
1311 1350 21
1350 1378 20
1378 1410 19
1410 1447 18
1447 1484 17
1484 1525 16
1525 1565 15
1565 1603 14
1603 1640 13
1640 1672 12
1672 1712 11
1712 1757 10
1757 1796 9
1796 1823 8
1823 1847 7
1847 1882 6
1882 1930 5
1930 1966 4
1966 1992 3
1992 300000 2
1 58 969
2 57 1072
3 52 105
4 99 1480
5 82 532
6 21 1973
7 73 1398
8 72 942
9 79 1399
10 70 782
11 23 947
12 54 1087
13 44 915
14 40 339
15 72 798
16 73 1568
17 68 681
18 43 2037
19 28 2005
20 69 563
21 32 1342
22 99 135
23 29 1958
24 76 1802
25 54 2031
26 69 876
27 67 1833
28 30 1980
29 80 649
30 27 495
31 40 297
32 29 1453
33 82 2003
34 70 1450
35 31 958
36 27 1341
37 20 777
38 82 182
39 25 802
40 86 295
41 89 1666
42 88 1234
43 43 72
44 81 1561
45 33 252
46 44 2028
47 26 1420
48 41 547
49 52 925
50 59 1969
51 72 1775
52 89 1192
53 31 1611
54 73 1377
55 96 119
56 93 190
57 80 350
58 28 1035
59 99 1194
60 42 578
61 39 584
62 54 852
63 42 158
64 67 1133
65 74 432
66 91 1506
67 78 2020
68 76 1658
69 75 1832
70 55 1950
71 61 1357
72 61 2010
73 59 490
74 40 538
75 39 1422
76 82 1488
77 27 1474
78 55 1268
79 37 558
80 28 613
81 71 1493
82 80 460
83 69 848
84 44 1490
85 23 370
86 79 783
87 69 328
88 42 300
89 94 1157
90 47 1406
91 21 77
92 41 1865
93 84 613
94 88 1537
95 22 83
96 59 384
97 70 389
98 92 872
99 28 467
100 51 574
101 66 1385
102 41 884
103 28 602
104 35 1545
105 94 1788
106 73 1971
107 21 1807
108 93 349
109 35 37
110 76 875
111 96 1228
112 96 1002
113 42 1711
114 30 930
115 74 426
116 98 1257
117 77 981
118 61 382
119 26 1257
120 75 195
121 22 851
122 38 1112
123 83 1248
124 68 499
125 94 1089
126 65 182
127 65 496
128 46 2040
129 80 519
130 26 1346
131 30 798
132 33 472
133 26 707
134 31 1684
135 56 1312
136 86 922
137 76 721
138 48 1038
139 43 400
140 63 2034
141 64 174
142 51 1727
143 96 741
144 31 1905
145 29 1156
146 86 1092
147 74 351
148 48 1248
149 51 1274
150 94 1808
151 63 799
152 94 1053
153 61 1918
154 81 701
155 43 1941
156 79 1206
157 44 142
158 42 1098
159 76 1977
160 53 1908
161 76 1459
162 48 1933
163 66 1078
164 89 270
165 60 1422
166 81 175
167 34 1365
168 85 120
169 89 1445
170 54 591
171 49 571
172 72 1035
173 48 1636
174 72 1434
175 31 373
176 50 1855
177 26 1602
178 81 1721
179 50 1372
180 79 547
181 22 1023
182 94 333
183 56 738
184 83 2044
185 79 1062
186 25 99
187 75 610
188 22 572
189 33 1783
190 67 690
191 21 1299
192 41 939
193 33 1182
194 99 429
195 76 1531
196 28 556
197 74 533
198 47 555
199 66 713
200 99 437
201 81 422
202 73 372
203 62 1467
204 45 1754
205 34 571
206 27 1388
207 65 1316
208 31 1291
209 39 1904
210 73 1426
211 51 1411
212 51 809
213 78 1278
214 94 1889
215 92 212
216 86 1980
217 28 763
218 30 933
219 72 231
220 75 1823
221 31 921
222 60 1647
223 52 588
224 92 1776
225 34 800
226 84 870
227 43 1862
228 66 622
229 75 1158
230 23 1609
231 43 1407
