NOP: 1000
NINT: 29
0 184 10
184 310 11
310 503 12
503 633 13
633 769 14
769 949 15
949 1193 16
1193 1379 17
1379 1579 18
1579 1811 19
1811 1930 20
1930 2081 19
2081 2259 18
2259 2401 17
2401 2596 16
2596 2733 15
2733 2892 14
2892 3027 13
3027 3147 12
3147 3306 11
3306 3496 10
3496 3690 9
3690 3875 8
3875 4016 7
4016 4183 6
4183 4392 5
4392 4572 4
4572 4725 3
4725 300000 2
1 31 4110
2 34 4757
3 22 2185
4 71 156
5 52 2851
6 83 4660
7 31 349
8 94 2518
9 47 3597
10 27 806
11 59 2909
12 93 374
13 85 3744
14 98 1602
15 59 902
16 88 4684
17 57 4296
18 81 4293
19 77 3972
20 51 3330
21 29 2708
22 77 4065
23 47 1450
24 99 4546
25 96 1675
26 29 2422
27 45 4176
28 70 2640
29 37 1108
30 78 1814
31 70 4007
32 62 3627
33 38 4373
34 61 490
35 27 4298
36 60 1675
37 36 4739
38 81 1529
39 52 3645
40 48 1710
41 48 3974
42 55 363
43 42 4208
44 76 3053
45 94 2028
46 73 4144
47 92 1798
48 65 4329
49 70 2916
50 86 4024
51 52 363
52 59 1374
53 59 1407
54 81 1785
55 77 3082
56 87 1091
57 77 3013
58 88 4384
59 74 3432
60 62 2264
61 93 4342
62 23 4204
63 64 794
64 68 4619
65 85 3843
66 87 208
67 22 2412
68 81 2705
69 83 2406
70 28 4578
71 26 1388
72 78 3193
73 31 2665
74 63 394
75 63 2367
76 36 1866
77 78 2636
78 64 2837
79 45 803
80 38 2801
81 52 2475
82 82 937
83 59 387
84 67 3159
85 25 2951
86 98 1650
87 73 409
88 27 68
89 75 579
90 39 1780
91 64 1548
92 99 3932
93 49 1193
94 92 1235
95 72 3481
96 32 2378
97 37 3209
98 58 2622
99 33 4466
100 21 2336
101 38 1486
102 92 4415
103 47 697
104 28 2367
105 92 1192
106 99 4307
107 41 481
108 78 1104
109 31 725
110 43 1324
111 43 4145
112 71 1299
113 25 3200
114 33 3189
115 21 4036
116 70 222
117 27 1507
118 38 1648
119 33 403
120 49 4789
121 96 999
122 48 2807
123 61 4759
124 74 2337
125 27 2267
126 21 2510
127 34 938
128 70 3431
129 82 3245
130 99 3744
131 66 4261
132 43 3165
133 82 1900
134 77 2849
135 40 4240
136 69 4545
137 48 3779
138 28 1311
139 65 857
140 39 4022
141 38 4667
142 54 3622
143 45 2349
144 64 999
145 44 2295
146 49 4486
147 51 2309
148 30 897
149 42 886
150 67 2820
151 75 1663
152 45 995
153 20 2389
154 99 2605
155 25 728
156 21 2334
157 20 408
158 82 3897
159 51 925
160 48 4601
161 42 3605
162 94 258
163 23 1806
164 37 1498
165 92 4596
166 55 4019
167 95 1984
168 59 4642
169 51 2850
170 71 184
171 46 2205
172 99 3916
173 84 673
174 85 426
175 36 3133
176 54 3092
177 20 1123
178 88 243
179 72 3513
180 81 421
181 68 2840
182 54 2276
183 48 694
184 26 2376
185 39 4503
186 57 3370
187 23 4363
188 37 2204
189 88 4763
190 48 233
191 60 423
192 36 2753
193 65 2016
194 74 4727
195 93 4538
196 62 3316
197 45 600
198 53 172
199 75 1866
200 41 3255
201 58 3509
202 57 4237
203 67 1128
204 39 2193
205 88 2612
206 89 2210
207 32 2647
208 90 4578
209 72 4457
210 81 138
211 84 1106
212 63 1826
213 84 1646
214 51 3220
215 70 4079
216 41 2772
217 93 4713
218 59 2338
219 94 778
220 59 1389
221 71 3631
222 55 3683
223 49 4112
224 96 2112
225 30 1507
226 33 4169
227 61 3976
228 39 4091
229 91 134
230 40 577
231 77 3899
232 70 169
233 96 3214
234 93 1907
235 44 2424
236 98 4319
237 66 283
238 86 1280
239 68 4630
240 98 3578
241 78 3030
242 72 2961
243 38 3799
244 21 1416
245 66 2965
246 66 4714
247 46 2095
248 98 4004
249 49 3525
250 51 593
251 38 2252
252 31 4734
253 43 3427
254 29 1612
255 69 699
256 89 836
257 97 3347
258 93 2258
259 32 4514
260 56 356
261 46 479
262 34 389
263 69 493
264 76 1087
265 52 366
266 45 1116
267 70 1672
268 71 2866
269 33 2114
270 80 3196
271 33 483
272 27 420
273 23 3745
274 84 2591
275 22 1533
276 93 2313
277 96 1606
278 45 2983
279 85 173
280 97 1465
281 46 3707
282 25 3236
283 36 4602
284 41 1158
285 51 1246
286 49 1271
287 40 842
288 34 253
289 67 2838
290 84 3839
291 89 4075
292 97 1535
293 54 4829
294 56 4245
295 37 1842
296 57 4093
297 60 3849
298 81 3983
299 30 1308
300 54 897
301 60 3619
302 55 2792
303 52 4376
304 81 1125
305 42 3996
306 68 2470
307 62 1128
308 58 3926
309 65 1236
310 69 2699
311 62 3223
312 40 4518
313 87 3242
314 64 2528
315 22 2407
316 29 1975
317 61 4288
318 72 3853
319 54 927
320 50 697
321 37 3133
322 91 1475
323 87 3359
324 63 567
325 84 878
326 37 3393
327 45 2745
328 24 2052
329 41 676
330 51 3750
331 61 3411
332 27 4534
333 88 4632
334 47 2310
335 85 2066
336 89 4342
337 91 4799
338 60 2193
339 92 305
340 26 3391
341 89 4794
342 68 966
343 79 2493
344 52 1923
345 89 2245
346 58 2431
347 97 3687
348 62 295
349 38 4405
350 56 788
351 85 2876
352 28 4741
353 45 297
354 63 4825
355 99 2997
356 54 3634
357 98 450
358 29 3254
359 41 82
360 20 1425
361 99 1097
362 52 3351
363 30 3441
364 47 2840
365 38 4789
366 63 839
367 58 1592
368 70 856
369 94 759
370 53 3669
371 89 1735
372 87 4286
373 36 3939
374 53 673
375 32 968
376 63 1283
377 34 3858
378 69 4328
379 86 4574
380 59 2145
381 68 266
382 61 1235
383 27 2656
384 85 1944
385 87 3016
386 31 3035
387 78 2299
388 56 3931
389 48 2496
390 29 1834
391 83 2666
392 91 1770
393 80 228
394 38 214
395 26 3287
396 74 2564
397 58 1374
398 42 2922
399 58 525
400 26 316
401 72 4150
402 46 2009
403 20 2958
404 95 491
405 40 3725
406 79 1401
407 72 514
408 99 4729
409 62 901
410 60 1449
411 90 3065
412 41 1957
413 72 4157
414 71 119
415 36 3752
416 63 1837
417 28 2950
418 91 3393
419 70 3283
420 42 4488
421 72 692
422 79 1383
423 44 4259
424 76 2641
425 52 4014
426 94 1675
427 85 4305
428 51 1840
429 34 3199
430 98 2316
431 46 3526
432 62 3996
433 49 4604
434 97 2107
435 29 2493
436 27 334
437 90 1979
438 63 1109
439 35 4774
440 45 3293
441 72 2573
442 95 2375
443 22 445
444 84 2603
445 22 4076
446 89 1124
447 79 106
448 44 3846
449 24 174
450 73 4116
451 78 2457
452 20 2928
453 77 3653
454 71 3471
455 20 3537
456 97 4541
457 76 4242
458 37 4438
459 43 3648
460 23 335
461 52 2524
462 71 2539
463 83 886
464 93 3956
465 21 1478
466 26 245
467 34 3729
468 56 460
469 65 3017
470 24 1344
471 85 200
472 98 4697
473 46 4166
474 52 3356
475 70 457
476 41 4490
477 63 3558
478 63 2187
479 36 2436
480 63 4482
481 69 1767
482 34 2128
483 25 1330
484 72 2664
485 21 2207
486 80 593
487 30 3872
488 88 4155
489 99 4090
490 68 425
491 91 1135
492 63 2068
493 55 246
494 80 1187
495 27 4616
496 51 1920
497 66 1149
498 51 4438
499 23 4776
500 67 2969
501 46 334
502 59 3619
503 95 1042
504 27 891
505 36 586
506 31 3019
507 39 4196
508 83 3888
509 48 2755
510 89 2284
511 55 4311
512 90 792
513 60 3985
514 83 584
