NOP: 1000
NINT: 45
0 66 14
66 129 15
129 230 16
230 302 17
302 390 18
390 461 19
461 542 20
542 624 21
624 705 22
705 771 23
771 828 24
828 899 25
899 971 26
971 1030 27
1030 1075 28
1075 1150 29
1150 1235 30
1235 1330 29
1330 1402 28
1402 1449 27
1449 1542 26
1542 1605 25
1605 1684 24
1684 1742 23
1742 1823 22
1823 1902 21
1902 1963 20
1963 2033 19
2033 2083 18
2083 2138 17
2138 2207 16
2207 2296 15
2296 2390 14
2390 2480 13
2480 2567 12
2567 2632 11
2632 2708 10
2708 2782 9
2782 2860 8
2860 2943 7
2943 3026 6
3026 3091 5
3091 3156 4
3156 3247 3
3247 300000 2
1 23 389
2 57 1012
3 42 728
4 61 2671
5 94 265
6 34 2057
7 57 2690
8 84 1187
9 32 3151
10 38 102
11 56 2337
12 80 2410
13 67 286
14 90 2973
15 85 3227
16 43 3007
17 24 157
18 59 1982
19 58 1889
20 22 1507
21 66 2870
22 83 2062
23 60 1345
24 34 2511
25 59 1160
26 48 1296
27 24 2045
28 45 939
29 89 2567
30 33 2766
31 57 1272
32 71 3032
33 78 2231
34 90 3033
35 50 317
36 61 1328
37 65 1319
38 69 1475
39 50 1088
40 59 1734
41 59 2371
42 66 1453
43 35 2894
44 65 1823
45 74 1968
46 38 543
47 49 3080
48 55 2839
49 80 2712
50 21 965
51 44 809
52 96 3205
53 95 2382
54 23 2629
55 62 445
56 50 2456
57 73 2896
58 59 872
59 80 3058
60 59 581
61 84 2318
62 46 1180
63 64 3223
64 93 351
65 84 2145
66 51 683
67 79 168
68 65 2650
69 32 3259
70 95 1563
71 88 1462
72 41 576
73 72 2306
74 96 400
75 49 2695
76 88 1378
77 58 2087
78 51 484
79 85 1324
80 39 1567
81 99 173
82 89 3223
83 61 496
84 58 268
85 64 1795
86 32 2015
87 55 1059
88 76 229
89 56 2809
90 31 1599
91 44 3023
92 51 1089
93 82 874
94 53 85
95 69 617
96 44 1451
97 70 1492
98 31 2093
99 55 445
100 55 2011
101 64 1070
102 67 513
103 58 64
104 81 1075
105 59 2852
106 51 822
107 39 2610
108 27 1537
109 87 3160
110 86 2624
111 64 2012
112 78 119
113 35 3102
114 67 2719
115 32 921
116 37 1298
117 45 3256
118 65 1500
119 41 2526
120 86 1656
121 40 2050
122 34 3185
123 23 2289
124 52 2824
125 81 2744
126 39 2823
127 21 1719
128 61 1142
129 58 601
130 63 2810
131 91 566
132 97 2356
133 78 376
134 77 1632
135 85 234
136 49 2649
137 23 843
138 65 1115
139 24 2689
140 37 1972
141 55 840
142 67 1055
143 81 1743
144 41 327
145 30 581
146 29 2629
147 44 2423
148 60 1833
149 21 525
150 39 2944
151 44 1822
152 51 1525
153 49 1113
154 51 2829
155 54 3256
156 48 2314
157 56 986
158 48 591
159 43 1576
160 75 564
161 87 2817
162 72 3263
163 97 2423
164 26 2587
165 34 1962
166 59 182
167 25 2493
168 34 2261
169 40 787
170 77 1648
171 35 309
172 86 2697
173 99 1099
174 43 2599
175 89 400
176 66 1992
177 75 2716
178 35 2073
179 74 2654
180 49 2420
181 92 1796
182 69 2313
183 40 1461
184 95 1420
185 20 2090
186 92 1592
187 44 3009
188 63 725
189 22 1944
190 21 2911
191 24 2530
192 38 71
193 44 1460
194 97 1134
195 80 1554
196 23 2435
197 52 3103
198 64 1821
199 67 2860
200 23 1977
201 97 515
202 71 2532
203 48 489
204 90 2829
205 26 140
206 74 3280
207 60 2301
208 81 670
209 33 570
210 92 2072
211 22 1822
212 83 658
213 93 1050
214 62 1424
215 75 1805
216 67 989
217 50 1425
218 86 2369
219 42 447
220 45 3206
221 22 148
222 54 1601
223 61 794
224 82 1001
225 73 837
226 55 700
227 31 1722
228 84 1113
229 29 1564
230 99 2089
231 55 203
232 86 1999
233 67 2134
234 61 240
235 56 1681
236 70 485
237 89 1310
238 97 951
239 36 1214
240 38 3200
241 62 3104
242 34 836
243 70 788
244 67 1587
245 30 318
246 78 1069
247 42 2212
248 54 844
249 57 2203
250 61 1398
251 71 2481
252 87 2403
253 92 1087
254 80 549
255 76 1621
256 81 2527
257 97 1095
258 28 2702
259 71 2494
260 31 1534
261 95 1692
262 27 177
263 82 761
264 99 2133
265 81 2265
266 44 2643
267 59 887
268 35 3246
269 83 1175
270 71 2319
271 29 1380
272 95 2443
273 96 1280
274 67 2333
275 36 595
276 88 1611
277 50 452
278 77 989
279 70 203
280 40 577
281 79 3196
282 42 3003
283 90 2878
284 85 3173
285 77 2355
286 44 1826
287 52 3040
288 94 942
289 31 1983
290 72 573
291 22 1861
292 94 2797
293 21 326
294 56 323
295 46 2033
296 24 2891
297 65 692
298 72 2657
299 63 3066
300 51 1221
301 68 1392
302 28 453
303 88 363
304 65 2077
305 27 210
306 37 2868
307 89 3103
308 66 2478
309 39 2309
310 75 2335
311 95 3259
312 94 1809
313 92 1664
314 20 3263
315 26 1207
316 88 2776
317 25 2308
318 29 1161
319 78 1465
320 77 1515
321 32 1686
322 78 1711
323 24 2320
