NOP: 500
NINT: 14
0 333 5
333 661 6
661 1042 7
1042 1364 8
1364 1777 9
1777 2162 10
2162 2611 9
2611 2894 8
2894 3270 7
3270 3589 6
3589 4011 5
4011 4298 4
4298 4757 3
4757 300000 2
1 61 3828
2 58 3909
3 88 3280
4 76 1636
5 26 878
6 35 658
7 63 3156
8 93 1856
9 81 229
10 99 410
11 98 1477
12 25 1660
13 42 3254
14 54 1378
15 81 1220
16 67 3822
17 47 1301
18 72 3420
19 76 1648
20 92 3337
21 48 1252
22 33 3970
23 87 1637
24 55 3823
25 53 2751
26 26 1437
27 58 749
28 98 264
29 48 3308
30 84 2345
31 83 2202
32 44 4339
33 94 3380
34 25 4535
35 34 1038
36 52 2876
37 68 4052
38 67 3268
39 57 1062
40 95 4334
41 94 418
42 54 1920
43 24 3953
44 76 4421
45 94 1574
46 89 2363
47 92 1591
48 51 2425
49 88 1313
50 89 4023
51 89 3910
52 72 1036
53 34 2667
54 20 209
55 55 3405
56 37 379
57 96 1241
58 70 2496
59 90 3428
60 86 2892
61 96 2475
62 93 3685
63 75 507
64 33 193
65 27 1425
66 65 2348
67 83 1315
68 67 2545
69 61 2017
70 75 367
71 24 4774
72 77 1829
73 34 1958
74 43 3655
75 33 2231
76 36 3026
77 72 2785
78 78 3160
79 27 1826
80 65 2497
81 44 3057
82 87 3477
83 39 4135
84 33 382
85 83 4198
86 56 2042
87 82 159
88 86 1758
89 34 3535
90 93 4542
91 73 2629
92 92 1164
93 88 3910
94 50 886
95 59 1420
96 23 1090
97 96 3619
98 97 3030
99 97 3273
100 74 2040
101 69 3773
102 37 3478
103 65 3387
104 28 3036
105 47 3113
106 69 3913
107 60 910
108 76 92
109 33 4458
110 53 2919
111 79 3560
112 86 257
113 83 2394
114 61 1342
115 72 3672
116 73 1315
117 78 2856
118 88 1654
119 41 3409
120 67 251
121 57 2905
122 96 3458
123 75 1388
124 72 3806
125 78 3805
126 60 2738
127 72 427
128 83 4484
129 65 4010
130 52 3632
131 75 2953
132 30 3977
133 42 4731
134 48 954
135 44 1807
136 95 1063
137 38 3667
138 40 2531
139 84 3599
140 58 2703
141 81 3474
142 53 3975
143 24 1454
144 33 3916
145 81 334
146 62 3053
147 32 1405
148 78 2253
149 21 3674
150 72 1256
151 97 4380
152 25 1129
153 76 2718
154 92 3711
155 85 3788
156 58 4444
157 83 4315
158 47 3401
159 79 2527
160 46 4156
161 84 1607
162 32 164
163 86 4395
164 70 1517
165 29 1329
166 20 4363
167 96 455
168 61 4579
169 56 1263
170 21 1301
171 68 1492
172 93 2231
173 66 1211
174 40 2530
175 80 2690
176 88 1988
177 29 395
178 99 1493
179 35 1541
180 47 368
181 58 599
182 93 3521
183 54 3307
184 32 2089
185 54 776
186 82 3300
187 79 3950
188 41 1785
189 58 2673
190 67 3715
191 47 1386
192 92 1504
193 24 3477
194 58 3000
195 33 1050
196 77 646
197 42 763
198 68 717
199 53 729
200 89 3714
201 23 1712
202 35 4291
203 83 2004
204 98 701
205 45 1488
206 22 3189
207 32 2628
208 73 3495
209 35 1170
210 97 257
211 49 4382
212 68 663
213 65 974
214 30 2570
215 33 3897
216 59 1901
217 61 529
218 56 664
219 27 1088
220 97 4233
221 20 3038
222 48 670
223 98 4700
224 71 3453
225 93 4653
226 50 4694
227 78 4552
228 73 159
229 80 4779
230 48 1951
231 74 3230
232 42 1875
233 44 2600
234 67 3518
235 58 2176
236 71 3928
237 56 283
238 31 3869
239 82 3930
240 79 893
241 73 2315
242 93 1536
243 85 4173
244 74 2908
245 76 2707
246 28 573
247 75 669
248 54 4072
249 34 50
250 64 172
251 20 3961
252 88 3351
253 21 4331
254 71 3732
255 51 1046
256 29 105
257 55 315
258 28 1706
259 28 1894
260 72 1347
261 35 4756
262 63 2948
263 90 4245
264 51 1926
265 53 3011
266 81 2340
267 76 1622
268 78 4363
269 26 3985
270 48 110
271 55 533
272 78 4635
273 92 2718
274 42 4557
275 80 1981
276 60 1267
277 50 626
278 71 1727
279 41 856
280 33 4289
281 56 4222
282 38 163
283 86 2537
284 41 1159
285 92 953
286 74 1754
287 21 2184
288 89 1591
289 21 3205
290 38 4041
291 86 2913
292 85 188
293 77 1149
294 56 2504
295 81 2900
296 23 168
297 26 2357
298 43 1788
299 69 458
300 52 4565
301 72 2681
302 99 4728
303 26 3513
304 41 3675
305 69 989
306 44 972
307 89 4362
308 65 4462
309 62 4318
310 95 1090
311 87 780
312 80 3929
313 94 2576
314 65 1406
315 65 2419
316 60 2622
317 26 4492
318 44 208
319 86 1006
320 32 3136
321 32 1734
322 21 3837
323 94 4147
324 58 2670
325 56 1950
326 79 2522
327 68 2893
328 25 2499
329 28 2814
330 20 2492
331 98 2081
332 90 1552
333 35 759
334 20 3701
335 33 2964
336 55 2954
337 88 2628
338 74 2373
339 87 2213
340 74 2623
341 88 471
342 58 3221
343 86 3636
344 39 1395
345 63 2005
346 90 2613
347 46 715
348 90 4139
349 84 688
350 63 1409
351 42 1660
352 72 3987
353 41 1418
354 62 183
355 55 4470
356 89 3577
357 51 1347
358 78 587
359 66 219
360 22 2201
361 42 2974
362 42 258
363 81 3772
364 21 3849
365 68 1483
366 82 2540
367 74 4656
368 55 1201
369 22 4481
370 54 2021
371 93 348
372 22 2832
373 94 1884
374 24 1120
375 38 3259
376 35 1606
377 47 1386
378 71 2319
379 67 2644
380 83 1374
381 68 2819
382 60 2841
383 62 2213
384 48 2984
385 84 2469
386 65 196
387 64 3555
388 61 140
389 96 1805
390 97 2884
391 45 1119
392 28 4746
393 82 852
394 28 2227
395 85 2702
396 67 2077
397 28 3034
398 96 4710
399 56 653
400 44 4544
401 58 2311
402 69 1856
403 50 4563
404 44 304
405 23 613
406 32 2332
407 67 485
408 51 2686
409 61 2975
410 33 1511
411 78 1989
412 55 2397
413 20 4020
414 93 3035
415 97 4708
416 28 414
417 79 2406
418 64 4132
419 81 4198
420 58 4694
421 87 977
422 49 1351
423 94 3240
424 79 1899
425 20 3627
426 67 4364
427 72 1942
428 32 2322
429 44 4100
430 77 3304
431 69 3686
432 26 1007
433 86 1017
434 80 2789
435 78 4409
436 99 4474
437 90 169
438 99 4171
439 26 3919
440 47 487
441 54 3909
442 67 3043
443 31 1566
444 20 3023
445 47 4022
446 39 3715
447 70 3570
448 28 2061
449 91 3317
450 29 2015
451 25 790
452 68 2947
453 72 2889
454 80 3502
455 69 4715
456 61 1369
457 79 3608
458 65 2877
459 38 3546
460 29 587
461 90 2555
462 52 1362
463 92 3103
464 38 1437
465 78 2351
466 64 4013
467 51 1329
468 89 663
469 55 2241
470 75 3418
471 58 1289
472 57 3263
473 23 1861
474 28 3729
475 82 2849
476 60 585
477 72 965
478 33 4093
479 47 3498
480 93 888
481 91 4218
482 34 2566
483 74 2014
484 58 1024
485 94 3646
486 40 2574
487 27 186
488 30 1927
489 31 3410
490 28 4490
491 50 2993
492 80 1847
493 83 3202
494 90 1491
495 75 188
496 35 511
497 42 3029
498 23 4683
499 62 492
500 89 4544
