NOP: 750
NINT: 57
0 23 42
23 50 43
50 76 44
76 101 45
101 129 46
129 155 47
155 187 48
187 217 49
217 238 50
238 268 49
268 294 48
294 321 47
321 353 46
353 384 45
384 407 44
407 443 43
443 479 42
479 502 41
502 529 40
529 556 39
556 577 38
577 598 37
598 624 36
624 654 35
654 678 34
678 696 33
696 722 32
722 747 31
747 769 30
769 794 29
794 825 28
825 854 27
854 872 26
872 898 25
898 935 24
935 952 23
952 976 22
976 1001 21
1001 1027 20
1027 1059 19
1059 1087 18
1087 1115 17
1115 1155 16
1155 1179 15
1179 1204 14
1204 1222 13
1222 1252 12
1252 1277 11
1277 1311 10
1311 1332 9
1332 1361 8
1361 1385 7
1385 1411 6
1411 1437 5
1437 1463 4
1463 1490 3
1490 300000 2
1 96 1265
2 33 1011
3 65 660
4 75 247
5 22 81
6 55 1481
7 71 235
8 39 859
9 76 1322
10 34 1057
11 29 931
12 40 137
13 91 1226
14 46 1235
15 45 940
16 85 549
17 70 861
18 66 1386
19 87 1075
20 81 790
21 91 1293
22 91 528
23 50 449
24 85 958
25 79 672
26 74 927
27 21 679
28 29 864
29 44 713
30 42 758
31 21 1293
32 87 221
33 65 811
34 41 1285
35 45 234
36 26 718
37 25 816
38 61 744
39 92 701
40 39 154
41 89 737
42 78 539
43 85 310
44 51 998
45 88 1466
46 27 406
47 29 957
48 22 494
49 89 461
50 44 1052
51 42 1073
52 53 159
53 91 552
54 49 1169
55 23 115
56 64 329
57 49 594
58 48 897
59 43 1023
60 83 1214
61 54 1369
62 36 1187
63 23 293
64 22 786
65 58 1159
66 99 848
67 75 1314
68 42 1263
69 34 1015
70 94 769
71 69 584
72 72 449
73 57 1394
74 78 220
75 79 1391
76 24 64
77 91 474
78 74 197
79 70 1301
80 72 336
81 95 801
82 44 922
83 82 1043
84 66 1379
85 73 285
86 26 384
87 27 1157
88 22 1124
89 25 1024
90 75 1159
91 74 196
92 76 126
93 39 1040
94 21 1132
95 61 601
96 47 1400
97 45 1244
98 62 1120
99 92 816
100 76 671
101 47 149
102 95 289
103 76 1368
104 35 265
105 68 122
106 35 520
107 27 633
108 70 519
109 70 168
110 84 1219
111 51 873
112 77 103
113 92 1388
114 33 627
115 49 1144
116 98 1446
117 83 895
118 63 578
119 65 714
120 27 1396
121 60 1391
122 65 1258
123 87 819
124 40 158
125 66 75
126 23 1320
127 91 489
128 28 1073
129 27 1011
130 80 1341
131 65 856
132 20 668
133 53 695
134 33 697
135 71 797
136 33 877
137 51 563
138 68 922
139 73 944
140 57 633
141 72 453
142 99 1419
143 71 423
144 80 115
145 46 797
146 79 1331
147 53 1004
148 64 563
149 87 524
150 60 345
151 33 1088
152 79 1182
153 33 92
154 83 163
155 59 1401
156 33 329
157 47 101
158 46 350
159 74 771
160 77 935
161 75 1319
162 77 1342
163 83 834
164 63 583
165 80 607
166 44 424
167 88 547
168 48 1257
169 88 206
170 92 973
171 50 883
172 46 1202
173 61 683
174 70 1465
175 74 791
176 41 1483
177 75 625
178 36 770
179 22 105
180 25 700
181 78 997
182 68 977
183 97 1409
184 86 1062
185 60 623
186 74 1278
187 92 1480
188 51 1285
189 65 149
190 50 1385
191 81 156
192 55 194
193 76 1402
194 73 958
195 37 719
196 48 1402
197 78 891
198 38 425
199 56 114
200 51 387
201 75 425
202 71 525
203 97 931
204 36 1437
205 85 1500
206 71 1296
207 96 377
208 42 252
209 26 1003
210 66 287
211 99 1042
212 66 592
213 88 887
214 46 1029
215 28 372
216 37 665
217 91 688
218 39 413
219 76 1287
220 82 250
221 95 381
222 43 1284
223 63 417
224 59 461
225 44 491
226 28 773
227 93 1135
228 69 375
229 67 1091
230 85 1101
231 87 1474
232 32 232
233 54 1388
234 69 235
235 32 1524
236 38 1410
237 92 487
238 77 1532
239 78 359
240 53 1368
241 44 799
242 55 453
243 22 1269
244 22 824
245 99 199
246 37 547
247 32 1007
248 66 1341
249 46 319
250 53 1494
251 95 403
252 81 493
253 40 1143
254 26 1053
255 66 1280
256 93 732
257 33 618
258 93 1115
259 58 141
260 74 1408
261 92 138
262 26 471
263 96 593
264 87 154
265 39 1000
266 86 656
267 46 1347
268 86 424
269 71 617
270 80 436
271 38 1532
272 99 1504
273 48 106
274 40 835
275 33 1295
276 87 756
277 22 607
278 30 1399
279 72 487
280 87 412
281 64 1249
282 40 138
283 55 742
284 31 1508
285 82 233
286 64 976
287 76 202
288 51 999
289 79 189
290 93 183
291 55 922
292 43 320
293 64 1214
294 74 371
295 89 472
296 22 1476
297 94 589
298 24 1483
299 97 1116
300 95 1243
301 94 1217
302 87 330
303 27 1061
304 69 1225
305 59 1235
306 56 337
307 29 1436
308 51 1078
309 63 260
310 89 469
311 51 409
312 33 838
313 82 595
314 51 708
315 74 698
316 43 252
317 66 544
318 41 1449
319 92 1238
320 99 657
321 81 654
322 21 404
323 57 505
324 25 306
325 50 493
326 90 1147
327 47 375
328 79 797
329 32 326
330 62 1385
331 57 996
332 33 1044
333 81 1053
334 24 751
335 90 996
336 99 1477
337 69 1307
338 92 1261
339 91 447
340 21 846
341 87 1494
342 50 1424
343 79 1313
344 48 1296
345 60 1296
346 74 1133
347 98 1272
348 81 1221
349 57 1040
350 70 671
351 65 1329
352 75 709
353 44 307
354 58 174
355 74 440
356 81 655
357 59 122
358 27 431
359 39 403
360 33 314
361 37 782
362 82 184
363 80 814
364 63 1055
365 23 1346
366 51 486
367 22 1263
368 52 1522
369 93 926
370 32 1406
371 44 126
372 34 711
373 88 214
374 81 686
375 30 139
376 88 201
377 75 895
378 24 941
379 95 1097
380 87 1067
381 38 507
382 44 189
383 89 1188
384 57 471
385 25 769
386 31 1171
387 64 118
388 54 383
389 90 1179
390 70 844
391 60 68
392 41 855
393 86 517
394 70 865
395 66 671
396 52 974
397 66 1520
398 84 1506
399 38 1389
400 59 350
401 38 1282
402 58 1479
403 29 546
404 21 512
405 66 768
406 93 1216
407 89 917
408 38 62
409 21 1500
410 84 736
411 69 857
412 68 549
413 70 522
414 97 593
415 28 976
416 94 216
417 62 1163
418 86 1426
419 81 631
420 39 107
421 26 509
422 62 350
423 44 1036
424 71 1129
425 66 215
426 78 559
427 68 782
428 83 680
429 48 1397
430 71 1313
431 63 614
432 75 613
433 44 308
434 40 1281
435 28 1040
436 95 866
437 97 772
438 65 1136
439 33 817
440 37 348
441 91 1434
442 93 1394
443 28 1054
444 42 128
445 94 939
446 96 1248
447 50 214
448 76 1352
449 94 1256
450 41 680
451 59 110
452 89 1430
453 24 592
454 23 345
455 65 864
456 86 1121
457 54 1378
458 40 1106
459 89 682
460 96 608
461 36 641
462 55 577
463 21 525
464 78 309
465 99 247
466 86 583
467 83 1482
468 73 937
469 25 549
470 44 988
471 68 477
472 89 194
473 24 365
474 99 1117
475 27 1299
476 57 1137
477 81 1427
