NOP: 120
NINT: 5
0 337 4
337 681 5
681 1047 4
1047 1422 3
1422 300000 2
1 61 1902
2 45 767
3 93 131
4 23 842
5 61 1871
6 69 354
7 21 516
8 27 497
9 34 624
10 22 185
11 38 517
12 44 828
13 69 1326
14 88 653
15 70 829
16 39 1916
17 91 989
18 52 1482
19 56 1733
20 37 509
21 33 221
22 61 339
23 59 1612
24 76 1195
25 91 898
26 36 411
27 90 162
28 75 1931
29 20 445
30 64 463
31 60 1590
32 25 454
33 60 933
34 66 1340
35 64 1100
36 74 1973
37 66 558
38 99 1025
39 95 1171
40 43 1372
41 82 595
42 23 263
43 31 691
44 79 701
45 90 396
46 78 1762
47 64 241
48 79 593
49 49 1090
50 86 1597
51 80 1089
52 71 438
53 55 1699
54 88 191
55 64 451
56 65 399
57 60 948
58 46 899
59 41 1798
60 32 1043
61 81 147
62 81 1240
63 97 1810
64 66 369
65 56 1356
66 30 1726
67 81 1173
68 62 1060
69 82 989
70 52 496
71 62 1627
72 24 971
73 85 1819
74 44 1243
75 55 1834
76 64 654
77 47 1975
78 94 430
79 82 836
80 85 609
81 74 1916
82 24 719
83 79 1390
84 35 273
85 42 721
86 21 777
87 21 1290
88 68 1418
89 35 775
90 20 1240
91 40 868
92 58 510
93 47 1759
94 23 1604
95 24 620
96 96 721
97 95 806
98 53 164
99 97 436
100 31 698
101 55 425
102 35 752
103 49 1122
104 94 268
105 87 343
106 96 906
107 47 1900
108 92 1224
109 98 1889
110 35 1072
111 27 769
112 70 271
113 66 1228
114 70 1322
115 95 742
116 40 292
117 56 356
118 65 1138
119 82 728
120 38 583
