NOP: 1000
NINT: 25
0 186 14
186 379 15
379 629 16
629 834 17
834 1022 18
1022 1195 19
1195 1342 20
1342 1477 19
1477 1635 18
1635 1826 17
1826 2031 16
2031 2267 15
2267 2487 14
2487 2650 13
2650 2782 12
2782 2988 11
2988 3203 10
3203 3387 9
3387 3549 8
3549 3741 7
3741 3939 6
3939 4150 5
4150 4305 4
4305 4465 3
4465 300000 2
1 42 3310
2 44 3691
3 56 848
4 58 4324
5 61 805
6 75 2465
7 73 2401
8 99 2394
9 41 622
10 64 2156
11 57 365
12 98 1531
13 56 193
14 77 465
15 26 3427
16 38 1421
17 35 4763
18 89 2450
19 61 3982
20 89 942
21 22 644
22 28 85
23 93 3597
24 67 4008
25 33 1382
26 43 3697
27 48 1985
28 53 1612
29 56 3752
30 75 471
31 68 2846
32 68 3182
33 82 1466
34 59 3075
35 91 874
36 91 4693
37 37 196
38 22 4318
39 68 3155
40 98 1670
41 99 1458
42 25 4680
43 25 2125
44 54 4074
45 46 502
46 56 2710
47 59 4262
48 31 40
49 73 264
50 95 4013
51 21 1137
52 26 3630
53 29 3839
54 72 3914
55 53 2988
56 72 3122
57 50 3801
58 71 2761
59 81 1386
60 32 3162
61 78 79
62 37 4740
63 92 3001
64 72 4036
65 36 1018
66 24 4327
67 87 830
68 40 4617
69 51 2144
70 73 2753
71 52 561
72 39 2655
73 55 1044
74 91 3621
75 68 1947
76 52 476
77 48 4096
78 78 4038
79 75 2503
80 54 3201
81 23 3682
82 44 2212
83 73 255
84 89 869
85 29 1878
86 29 1034
87 28 4337
88 44 1115
89 28 3376
90 25 3327
91 34 2336
92 49 4144
93 46 4548
94 87 2518
95 28 1932
96 39 2868
97 89 290
98 21 2143
99 91 1915
100 97 1819
101 68 4320
102 35 3825
103 54 4671
104 44 3240
105 37 732
106 53 2541
107 76 1766
108 63 2346
109 42 3887
110 51 4084
111 63 331
112 82 2470
113 48 2925
114 99 2656
115 51 4683
116 57 4734
117 84 2871
118 58 2042
119 39 1647
120 72 872
121 91 2562
122 81 3171
123 67 4552
124 44 1394
125 80 4227
126 39 4722
127 94 4558
128 71 1489
129 89 4134
130 36 1696
131 26 2306
132 73 2829
133 96 1893
134 46 2432
135 76 442
136 25 840
137 88 2211
138 79 4701
139 26 1907
140 85 4645
141 40 2704
142 26 2771
143 78 1974
144 63 2024
145 86 1484
146 68 1896
147 33 3868
148 57 4483
149 71 216
150 49 302
151 56 3307
152 68 3630
153 72 3900
154 74 2726
155 38 1126
156 41 601
157 58 2412
158 82 615
159 28 3606
160 86 3583
161 34 2386
162 72 3407
163 59 3384
164 77 4080
165 86 2918
166 65 1709
167 36 4477
168 20 1892
169 24 4062
170 88 2788
171 62 3675
172 86 4388
173 96 4776
174 68 759
175 20 883
176 55 3468
177 48 2917
178 46 898
179 76 1105
180 37 1354
181 80 4188
182 32 4784
183 38 2039
184 79 467
185 41 1378
186 86 1004
187 25 1505
188 78 1733
189 68 2504
190 77 3969
191 69 1608
192 34 323
193 71 929
194 71 932
195 54 1171
196 42 184
197 89 834
198 55 4131
199 96 434
200 20 155
201 79 1298
202 38 2245
203 78 4270
204 34 1403
205 76 2170
206 85 2502
207 75 904
208 37 4417
209 59 997
210 52 774
211 82 4002
212 78 3728
213 73 3128
214 88 203
215 55 1528
216 84 2482
217 58 3068
218 73 1877
219 71 2880
220 97 4684
221 48 1479
222 82 3493
223 23 3973
224 44 3121
225 88 2696
226 27 2479
227 20 1738
228 26 3335
229 76 3303
230 98 2685
231 74 2326
232 41 460
233 46 4608
234 67 913
235 76 3483
236 28 1638
237 59 1114
238 34 1108
239 59 4590
240 96 434
241 57 2455
242 91 4135
243 88 3227
244 57 494
245 44 402
246 39 4318
247 78 4781
248 49 1364
249 97 2039
250 70 3600
251 47 2284
252 49 832
253 60 3072
254 60 4594
255 85 3574
256 26 2810
257 91 3907
258 96 2798
259 69 604
260 29 707
261 80 704
262 35 1199
263 99 2950
264 29 372
265 53 4015
266 51 4196
267 27 779
268 79 2592
269 94 338
270 56 192
271 92 3278
272 82 479
273 34 189
274 54 4649
275 53 4631
276 76 1604
277 82 1450
278 42 2348
279 69 4743
280 22 4371
281 60 2061
282 68 2363
283 71 431
284 49 2583
285 28 4342
286 92 3256
287 20 4274
288 82 178
289 45 3360
290 77 3588
291 59 2563
292 24 626
293 67 928
294 21 4225
295 45 1825
296 77 568
297 36 1612
298 95 3169
299 70 1606
300 43 3842
301 26 2421
302 67 687
303 22 1577
304 64 1107
305 31 621
306 25 1705
307 21 4724
308 86 2297
309 37 1237
310 71 2690
311 41 3795
312 31 1918
313 80 1054
314 65 973
315 79 3263
316 67 4479
317 62 2022
318 89 2139
319 83 1707
320 35 444
321 42 311
322 46 311
323 65 404
324 25 3080
325 76 2661
326 39 2732
327 38 871
328 78 1799
329 82 1893
330 79 745
331 68 1860
332 89 690
333 66 3739
334 20 3872
335 53 4061
336 43 3141
337 68 1333
338 54 3117
339 65 3435
340 66 117
341 63 311
342 62 2350
343 96 4655
344 83 3098
345 23 964
346 37 349
347 22 410
348 78 2657
349 75 2273
350 41 2360
351 65 3008
352 54 2948
353 94 2434
354 70 1693
355 76 1669
356 29 532
357 63 2906
358 91 1847
359 72 1564
360 43 4545
361 29 1190
362 70 2094
363 30 3119
364 65 1767
365 98 878
366 49 3180
367 43 3706
368 76 1747
369 53 633
370 97 1226
371 58 2935
372 98 2108
373 83 2269
374 77 1562
375 95 3024
376 72 3015
377 51 1184
378 38 1474
379 74 3734
380 50 3444
381 62 1807
382 75 1969
383 36 2540
384 89 2663
385 70 3294
386 21 3045
387 88 3485
388 32 2425
389 77 3067
390 33 475
391 80 2055
392 95 603
393 26 171
394 62 565
395 73 4559
396 35 2312
397 83 714
398 98 4354
399 51 4279
400 73 2944
401 86 3437
402 99 1251
403 53 2634
404 98 3408
405 85 4110
