NOP: 250
NINT: 10
0 259 9
259 433 10
433 681 9
681 914 8
914 1188 7
1188 1441 6
1441 1644 5
1644 1869 4
1869 2109 3
2109 300000 2
1 35 2239
2 51 1817
3 26 375
4 54 2103
5 35 196
6 40 2186
7 76 1524
8 26 78
9 22 1686
10 23 30
11 50 1119
12 64 1081
13 51 574
14 98 2182
15 69 129
16 20 1269
17 58 664
18 72 1469
19 29 2154
20 67 1343
21 29 51
22 86 1115
23 89 659
24 82 2365
25 47 421
26 38 2192
27 44 49
28 76 1654
29 96 2011
30 54 2295
31 78 468
32 93 340
33 85 844
34 26 2051
35 57 1176
36 70 1753
37 83 1399
38 66 1151
39 83 1405
40 24 832
41 94 1259
42 80 1216
43 25 1087
44 60 962
45 32 43
46 73 288
47 53 352
48 46 352
49 31 1355
50 81 2352
51 53 2077
52 35 1631
53 39 1390
54 74 971
55 66 1678
56 52 1623
57 92 1786
58 31 349
59 44 707
60 97 167
61 41 1144
62 95 537
63 95 936
64 99 1500
65 31 1709
66 75 1767
67 65 1742
68 58 232
69 72 875
70 65 1815
71 32 1400
72 63 2081
73 95 1125
74 67 1470
75 45 1762
76 97 201
77 44 1175
78 70 2307
79 24 1443
80 68 2212
81 94 399
82 53 1206
83 51 1098
84 94 1514
85 85 351
86 78 596
87 55 1064
88 53 853
89 78 1515
90 41 2355
91 41 977
92 82 336
93 93 662
94 79 124
95 72 856
96 76 1408
97 59 875
98 54 2308
99 98 1849
100 93 1382
101 89 1084
102 90 642
103 55 1989
104 60 1955
105 37 682
106 91 1488
107 79 515
108 26 640
109 72 193
110 67 745
111 91 817
112 56 695
113 81 300
114 79 1195
115 59 1341
116 25 332
117 57 1605
118 83 85
119 76 1267
120 31 1884
121 38 1561
122 90 1038
123 78 1973
124 77 747
125 28 611
126 55 1697
127 24 1366
128 86 1845
129 26 399
130 39 442
131 80 1343
132 96 1316
133 36 1184
134 65 934
135 71 1468
136 75 211
137 48 161
138 45 425
139 89 1802
140 48 851
141 72 1946
142 21 1730
143 41 2362
144 67 1949
145 43 102
146 61 396
147 36 732
148 40 216
149 67 305
150 43 2359
151 66 725
152 85 189
153 49 561
154 20 1708
155 39 2117
156 47 790
157 56 2293
158 87 2026
159 52 297
160 23 1509
161 95 2090
162 29 657
163 43 1003
164 62 811
165 67 158
166 32 1255
167 83 130
168 93 1133
169 33 1100
170 32 659
171 66 634
172 87 1248
173 56 1839
174 91 1677
175 60 1331
176 74 1414
177 37 491
178 20 1858
179 88 1787
180 67 1865
181 99 1511
182 32 2370
183 37 923
184 25 43
185 31 1058
186 97 510
187 47 743
188 65 584
189 89 759
190 98 643
191 26 2136
192 50 1474
193 95 895
194 75 1912
195 67 99
196 66 467
197 68 230
198 60 2240
199 69 2364
200 36 1018
201 93 2038
202 72 490
203 35 2264
204 44 661
205 20 1818
206 42 97
207 75 1747
208 44 2092
209 64 1524
210 61 463
211 30 1456
212 36 707
213 50 1717
214 99 1093
215 42 1303
216 37 1326
217 61 1322
218 74 418
219 31 491
220 58 246
221 62 1118
222 60 1525
223 92 709
224 99 1816
225 26 1890
226 76 1678
227 61 499
228 75 369
229 28 267
230 38 1737
231 37 1082
232 33 1605
233 49 667
234 88 2305
235 21 343
236 28 561
237 99 1849
238 80 1700
239 59 1425
240 49 77
241 37 1331
242 95 1211
243 39 163
244 73 2131
245 65 1126
246 87 1487
247 88 1853
248 85 915
249 51 817
250 83 1962
