NOP: 120
NINT: 12
0 119 1
119 266 2
266 370 3
370 530 4
530 708 5
708 878 6
878 1035 7
1035 1208 6
1208 1371 5
1371 1488 4
1488 1613 3
1613 300000 2
1 49 225
2 77 248
3 29 1062
4 56 1627
5 43 1608
6 82 449
7 34 1033
8 47 194
9 31 891
10 68 1059
11 33 1389
12 70 1417
13 96 1392
14 50 1030
15 66 1654
16 32 1076
17 94 1319
18 75 1673
19 63 1558
20 24 1048
21 39 860
22 44 1245
23 94 932
24 76 1344
25 46 1033
26 25 329
27 20 1354
28 91 1404
29 67 956
30 61 1226
31 64 1292
32 63 1684
33 94 1137
34 20 1226
35 22 1064
36 92 1515
37 93 655
38 46 643
39 37 1046
40 55 176
41 75 112
42 84 1474
43 78 1016
44 97 276
45 59 747
46 30 1414
47 95 1397
48 56 686
49 59 835
50 30 531
51 80 336
52 26 1001
53 32 1194
54 26 774
55 82 726
56 73 1165
57 44 1687
58 96 270
59 64 78
60 41 279
61 77 418
62 58 1259
63 50 1005
64 71 1114
65 22 795
66 79 908
67 95 1541
68 46 275
69 50 1721
70 35 1718
71 49 1025
72 67 759
73 79 746
74 23 315
75 64 1713
76 41 782
77 99 458
78 35 1087
79 57 1132
80 28 1664
81 46 1190
82 49 1650
83 90 1541
84 87 456
85 70 247
86 61 1340
87 93 438
88 64 894
89 68 128
90 48 1184
91 51 494
92 23 1377
93 24 1712
94 66 395
95 79 835
96 30 1637
97 52 618
98 75 1316
99 30 1526
100 95 1147
101 95 1260
102 23 1572
103 76 128
104 87 864
105 56 1116
106 27 1543
107 37 1168
108 54 373
109 51 583
110 70 592
111 79 1314
112 70 321
113 29 510
114 53 1098
115 59 709
116 38 408
117 57 435
118 35 867
119 77 1120
120 40 1709
