NOP: 120
NINT: 5
0 228 4
228 620 5
620 1011 4
1011 1454 3
1454 300000 2
1 80 1666
2 81 1645
3 73 1467
4 20 1451
5 21 108
6 36 115
7 71 949
8 83 1978
9 30 1720
10 63 864
11 83 313
12 27 350
13 42 1159
14 93 966
15 38 1705
16 23 122
17 35 388
18 76 1032
19 28 1211
20 95 1416
21 23 564
22 46 171
23 54 367
24 80 428
25 86 1708
26 93 1570
27 87 1075
28 21 916
29 86 831
30 45 486
31 63 1359
32 79 1663
33 98 1570
34 86 1157
35 28 123
36 79 1891
37 96 467
38 92 1428
39 54 991
40 71 694
41 40 205
42 73 206
43 40 266
44 36 683
45 37 639
46 95 1950
47 82 692
48 71 1762
49 35 1228
50 85 861
51 91 922
52 69 1834
53 28 720
54 68 318
55 69 886
56 89 1496
57 80 229
58 72 447
59 23 937
60 67 1905
61 60 123
62 85 222
63 90 506
64 32 1392
65 26 1516
66 31 573
67 53 115
68 74 654
69 95 906
70 43 1257
71 65 1574
72 63 1361
73 76 656
74 98 376
75 98 1888
76 34 1248
77 93 545
78 86 1136
79 59 963
80 51 691
81 71 1580
82 71 76
83 73 1581
84 37 895
85 73 1042
86 68 842
87 68 1994
88 47 425
89 41 1167
90 31 1899
91 90 1515
92 65 1832
93 89 181
94 96 1926
95 61 1160
96 46 1174
97 39 65
98 75 1618
99 27 152
100 81 1107
101 55 122
102 65 814
103 55 572
104 20 1403
105 21 839
106 49 663
107 38 1712
108 74 830
109 78 651
110 75 1478
111 22 1109
112 21 1366
113 53 1924
114 67 1766
115 47 509
116 50 1274
117 56 478
118 59 124
119 43 1228
120 28 1360
