NOP: 120
NINT: 12
0 92 7
92 172 8
172 237 9
237 327 10
327 405 9
405 508 8
508 592 7
592 689 6
689 779 5
779 861 4
861 910 3
910 300000 2
1 49 787
2 76 635
3 45 526
4 91 671
5 47 746
6 93 255
7 83 743
8 85 825
9 63 491
10 76 487
11 57 203
12 81 669
13 90 968
14 71 446
15 68 903
16 34 339
17 49 494
18 67 303
19 94 785
20 50 979
21 70 792
22 76 200
23 32 70
24 37 415
25 85 184
26 98 546
27 36 296
28 86 923
29 21 801
30 21 829
31 90 447
32 48 985
33 51 203
34 87 1015
35 73 106
36 63 278
37 43 380
38 85 415
39 21 364
40 77 151
41 60 1066
42 26 532
43 47 814
44 76 500
45 45 970
46 55 956
47 67 693
48 33 58
49 20 714
50 81 411
51 72 450
52 83 593
53 43 47
54 53 964
55 28 934
56 45 956
57 54 578
58 48 808
59 27 988
60 56 528
61 42 980
62 75 389
63 39 425
64 65 72
65 49 543
66 53 629
67 36 291
68 27 512
69 93 1059
70 59 463
71 78 863
72 80 731
73 77 883
74 47 418
75 68 77
76 61 1061
77 64 628
78 90 1077
79 66 910
80 54 187
81 89 593
82 89 655
83 53 610
84 95 883
85 36 754
86 34 109
87 58 990
88 92 386
89 62 1015
90 74 751
91 43 580
92 20 798
93 37 379
94 52 88
95 43 148
96 70 1075
97 23 791
98 74 478
99 75 507
100 25 706
101 62 63
102 65 77
103 76 492
104 56 250
105 26 567
106 42 641
107 65 753
108 54 132
109 63 762
110 32 385
111 97 181
112 28 266
113 37 695
114 41 1059
115 98 229
116 26 357
117 97 668
118 61 956
119 33 910
120 82 532
