NOP: 250
NINT: 11
0 146 8
146 354 9
354 555 10
555 718 9
718 937 8
937 1166 7
1166 1389 6
1389 1550 5
1550 1748 4
1748 1890 3
1890 300000 2
1 51 1809
2 30 1290
3 32 2113
4 57 1461
5 44 1219
6 89 916
7 72 1276
8 43 1648
9 29 2168
10 53 1203
11 69 1205
12 98 970
13 62 719
14 40 852
15 35 2021
16 52 281
17 31 1463
18 48 1132
19 30 726
20 48 1017
21 23 625
22 39 402
23 63 544
24 35 747
25 73 1574
26 21 2196
27 32 1972
28 92 1228
29 40 2143
30 76 591
31 67 2176
32 23 1611
33 21 81
34 53 1883
35 81 1923
36 21 855
37 28 489
38 40 116
39 81 536
40 33 229
41 66 1765
42 81 1356
43 31 1620
44 20 642
45 30 1964
46 20 1433
47 36 991
48 85 838
49 25 1520
50 59 424
51 26 1874
52 53 646
53 72 745
54 48 820
55 26 1562
56 28 1131
57 83 407
58 98 142
59 39 1814
60 90 2191
61 50 166
62 21 1784
63 59 132
64 55 1504
65 57 898
66 56 1182
67 59 101
68 48 188
69 24 608
70 85 635
71 61 2088
72 51 1031
73 53 1771
74 75 787
75 33 2174
76 34 1634
77 33 1031
78 40 897
79 34 2213
80 31 527
81 54 1929
82 23 2123
83 40 1481
84 56 209
85 74 2201
86 93 1349
87 59 1420
88 64 514
89 26 1539
90 24 394
91 70 827
92 64 567
93 99 1840
94 95 2036
95 20 1855
96 64 1952
97 53 499
98 36 1810
99 85 542
100 83 1909
101 53 142
102 99 237
103 75 1665
104 77 811
105 28 290
106 85 1911
107 53 738
108 99 416
109 24 184
110 77 1466
111 29 1713
112 69 2059
113 71 433
114 37 228
115 60 468
116 53 1792
117 88 1259
118 49 1530
119 38 500
120 89 738
121 53 1997
122 82 1382
123 99 2066
124 20 2135
125 69 1882
126 72 1973
127 62 1774
128 32 528
129 45 694
130 74 1539
131 61 1784
132 34 188
133 96 1882
134 89 1294
135 37 1049
136 83 1907
137 49 565
138 48 368
139 55 963
140 78 1734
141 37 1758
142 30 1971
143 62 381
144 64 548
145 67 628
146 67 752
147 71 1596
148 24 1644
149 30 534
150 52 2194
151 98 2002
152 88 1716
153 87 432
154 78 1449
155 65 1187
156 88 2214
157 97 297
158 59 589
159 75 400
160 79 1859
161 63 531
162 44 230
163 53 1000
164 82 1931
165 98 876
166 73 1839
167 90 757
168 94 668
169 27 1288
170 56 608
171 30 971
172 77 150
173 60 1135
174 93 154
175 66 1544
176 59 1272
177 61 1586
178 76 1970
179 80 1782
180 79 133
181 94 352
182 45 384
183 39 559
184 58 2018
185 70 620
186 21 1741
187 46 1226
188 70 816
189 50 1341
190 66 1064
191 38 781
192 33 1268
193 96 787
194 34 948
195 33 1800
196 71 2079
197 74 1556
198 40 272
199 63 860
200 30 385
201 87 541
202 22 2218
203 80 1621
204 76 2177
205 51 297
206 70 208
207 91 2019
208 90 610
209 57 210
210 59 1844
211 25 58
212 45 885
213 66 2039
214 83 399
215 55 281
216 38 1372
217 87 213
218 26 1988
219 95 854
220 34 1346
221 70 1834
222 40 324
223 58 2021
224 88 843
225 40 456
226 83 348
227 91 1520
228 55 448
229 68 191
230 62 779
231 23 474
232 64 1784
233 76 332
234 22 1512
235 32 515
236 83 92
237 48 1647
238 67 1309
239 85 1984
240 49 75
241 40 1992
242 32 899
243 67 296
244 58 119
245 37 1829
246 85 1046
247 49 2023
248 81 807
249 70 143
250 96 1827
