NOP: 250
NINT: 56
0 16 3
16 36 4
36 54 5
54 63 6
63 80 7
80 100 8
100 117 9
117 128 10
128 145 11
145 160 12
160 172 13
172 185 14
185 206 15
206 219 16
219 232 17
232 248 18
248 270 19
270 287 20
287 301 21
301 316 22
316 328 23
328 341 24
341 355 25
355 376 26
376 399 27
399 413 28
413 427 29
427 443 30
443 457 29
457 475 28
475 490 27
490 506 26
506 515 25
515 529 24
529 547 23
547 560 22
560 580 21
580 596 20
596 608 19
608 629 18
629 648 17
648 663 16
663 679 15
679 694 14
694 711 13
711 731 12
731 746 11
746 759 10
759 774 9
774 791 8
791 799 7
799 813 6
813 829 5
829 845 4
845 860 3
860 300000 2
1 71 517
2 58 356
3 69 786
4 60 641
5 28 201
6 92 851
7 96 431
8 51 772
9 24 308
10 70 545
11 64 483
12 80 447
13 69 615
14 81 175
15 27 28
16 23 285
17 41 245
18 22 291
19 52 56
20 77 750
21 27 539
22 25 591
23 21 200
24 96 718
25 65 592
26 70 756
27 96 542
28 61 202
29 84 668
30 41 209
31 81 93
32 28 604
33 71 736
34 32 373
35 59 423
36 48 52
37 82 526
38 55 520
39 85 623
40 20 185
41 37 88
42 48 852
43 89 688
44 27 436
45 47 627
46 99 650
47 66 750
48 85 770
49 96 873
50 52 146
51 43 143
52 89 722
53 68 185
54 23 567
55 36 648
56 49 524
57 35 358
58 41 737
59 92 206
60 44 392
61 75 659
62 52 132
63 23 762
64 29 465
65 87 135
66 96 191
67 89 811
68 26 183
69 57 405
70 53 222
71 20 81
72 34 174
73 72 483
74 59 446
75 20 361
76 42 350
77 80 886
78 98 186
79 74 711
80 84 222
81 58 160
82 74 376
83 50 138
84 21 737
85 36 660
86 55 150
87 29 82
88 67 303
89 48 273
90 90 415
91 35 511
92 65 863
93 99 115
94 98 705
95 92 111
96 28 159
97 39 744
98 52 570
99 79 331
100 72 863
101 65 472
102 71 729
103 33 363
104 80 180
105 91 821
106 95 748
107 55 727
108 75 584
109 25 784
110 51 294
111 96 771
112 71 871
113 37 463
114 99 230
115 22 390
116 46 611
117 98 432
118 74 93
119 32 519
120 71 384
121 40 701
122 70 347
123 84 888
124 73 555
125 24 197
126 43 74
127 31 300
128 76 833
129 69 576
130 64 379
131 72 244
132 39 724
133 72 735
134 89 137
135 27 63
136 69 570
137 77 492
138 34 482
139 57 744
140 44 674
141 53 434
142 36 629
143 85 491
144 66 89
145 25 84
146 61 550
147 54 724
148 37 713
149 50 653
150 26 813
151 51 530
152 21 100
153 94 514
154 24 724
155 36 648
156 30 330
157 33 669
158 46 654
159 83 653
160 95 774
161 52 317
162 84 330
163 94 674
164 80 168
165 41 221
166 34 705
167 25 579
168 90 756
169 42 185
170 90 359
171 68 99
172 25 639
173 80 852
174 46 361
175 59 653
176 43 333
177 42 420
178 25 596
179 50 560
180 31 346
181 62 719
182 78 647
183 67 892
184 98 150
185 29 346
186 93 726
187 24 112
188 71 359
189 73 810
190 72 358
191 40 674
192 39 765
193 25 519
194 41 290
195 62 428
196 83 264
197 44 749
198 85 127
199 55 380
200 42 209
201 36 687
202 80 148
203 88 274
204 80 505
205 29 275
206 95 312
207 74 431
208 23 370
209 38 862
210 80 702
211 81 798
212 27 169
213 82 82
214 99 854
215 84 728
216 98 727
217 44 863
218 77 340
219 85 885
220 99 100
221 53 859
222 78 99
223 72 239
224 27 117
225 22 759
226 75 773
227 62 800
228 53 336
229 34 438
230 46 529
231 57 304
232 59 144
233 42 608
234 91 296
235 31 519
236 68 221
237 49 641
238 67 736
239 38 485
240 55 671
241 39 388
242 52 94
243 43 451
244 33 511
245 29 180
246 75 783
247 28 881
248 50 84
249 27 325
250 26 158
