NOP: 500
NINT: 11
0 414 8
414 888 9
888 1407 10
1407 1793 9
1793 2237 8
2237 2582 7
2582 2855 6
2855 3167 5
3167 3452 4
3452 3865 3
3865 300000 2
1 54 3019
2 60 2851
3 64 1062
4 61 3656
5 95 1312
6 62 326
7 28 4299
8 20 786
9 74 4655
10 48 240
11 65 1841
12 59 2167
13 75 3358
14 75 2597
15 33 2738
16 37 3525
17 71 697
18 37 3932
19 71 1828
20 24 4182
21 43 648
22 89 4496
23 64 482
24 54 3214
25 31 4565
26 80 469
27 75 4287
28 20 666
29 46 809
30 80 966
31 36 1959
32 82 711
33 38 3172
34 55 3651
35 87 1621
36 80 2797
37 88 2281
38 41 601
39 27 4060
40 88 2066
41 90 2031
42 99 1740
43 54 4336
44 56 2576
45 84 4217
46 61 2751
47 69 4244
48 74 1220
49 35 707
50 71 2241
51 43 483
52 70 3281
53 75 3342
54 29 1008
55 47 149
56 63 1357
57 89 275
58 80 4524
59 91 2734
60 35 3682
61 45 2138
62 34 2624
63 25 1975
64 23 3086
65 38 2092
66 91 3609
67 32 2505
68 34 1982
69 84 1340
70 55 4166
71 34 2974
72 63 3455
73 48 1474
74 66 3289
75 47 4395
76 26 1681
77 63 4307
78 43 1782
79 91 4304
80 66 3270
81 34 3172
82 73 2813
83 72 1336
84 50 1366
85 89 844
86 99 3949
87 93 1670
88 72 2131
89 44 3611
90 90 3882
91 44 3064
92 43 3842
93 80 4617
94 38 3769
95 69 3609
96 91 1652
97 86 2317
98 85 322
99 26 3924
100 86 3021
101 59 544
102 80 3044
103 45 2810
104 91 3624
105 27 867
106 78 3137
107 49 934
108 24 354
109 34 4251
110 50 3577
111 76 3290
112 45 3512
113 22 781
114 99 2005
115 97 1058
116 68 3917
117 87 467
118 66 4365
119 62 1180
120 98 1720
121 92 3506
122 99 1730
123 70 3911
124 82 3045
125 60 1396
126 76 3360
127 85 1654
128 28 1346
129 45 2074
130 30 1392
131 26 1801
132 27 2913
133 25 1326
134 55 4470
135 50 2970
136 76 619
137 58 2700
138 57 4558
139 32 3752
140 65 2302
141 36 2390
142 28 4384
143 86 3796
144 25 2986
145 42 974
146 51 939
147 45 3090
148 24 2224
149 84 2135
150 28 413
151 90 218
152 50 2500
153 73 2627
154 38 3076
155 96 4239
156 45 2067
157 35 2893
158 82 4447
159 34 4178
160 49 3868
161 84 1992
162 30 2080
163 24 3861
164 70 926
165 97 1680
166 91 2611
167 94 1553
168 53 2562
169 59 4529
170 99 2660
171 53 1078
172 79 4121
173 44 3655
174 47 1365
175 50 4601
176 62 697
177 61 1479
178 87 1482
179 92 4614
180 44 4051
181 74 2760
182 43 3438
183 29 363
184 67 3508
185 32 2885
186 94 1940
187 86 3545
188 64 1093
189 43 364
190 96 2464
191 46 2473
192 58 3320
193 65 2484
194 68 2535
195 88 2846
196 99 2439
197 34 1044
198 22 1262
199 83 335
200 70 3324
201 78 4110
202 98 218
203 96 1335
204 46 501
205 22 4378
206 23 4036
207 60 1754
208 67 2753
209 68 3744
210 70 1802
211 66 292
212 34 2103
213 37 1350
214 39 3756
215 96 4097
216 51 502
217 30 4131
218 63 582
219 62 856
220 51 3501
221 89 1946
222 66 4105
223 35 823
224 96 4530
225 80 1010
226 23 3446
227 94 3242
228 73 299
229 78 2362
