NOP: 750
NINT: 33
0 90 6
90 183 7
183 292 8
292 409 9
409 517 10
517 660 11
660 795 12
795 923 13
923 1057 14
1057 1164 15
1164 1322 16
1322 1463 17
1463 1572 18
1572 1673 19
1673 1776 20
1776 1873 19
1873 1992 18
1992 2122 17
2122 2217 16
2217 2334 15
2334 2437 14
2437 2538 13
2538 2684 12
2684 2807 11
2807 2907 10
2907 2962 9
2962 3089 8
3089 3225 7
3225 3328 6
3328 3475 5
3475 3583 4
3583 3686 3
3686 300000 2
1 80 1564
2 92 3172
3 43 2638
4 69 2557
5 36 3795
6 33 3595
7 99 2107
8 88 277
9 34 298
10 89 3817
11 64 1795
12 48 2582
13 38 336
14 53 3419
15 68 693
16 37 2022
17 95 2109
18 83 2122
19 60 2698
20 71 1786
21 30 2546
22 82 2433
23 36 3211
24 28 990
25 36 2017
26 53 1659
27 62 1859
28 96 3415
29 30 3859
30 28 631
31 63 3020
32 20 343
33 81 421
34 66 367
35 41 2129
36 37 1363
37 42 1423
38 81 695
39 69 3723
40 56 3270
41 49 626
42 43 454
43 58 2038
44 36 897
45 43 3765
46 81 1051
47 99 3447
48 21 2518
49 83 554
50 39 2245
51 56 2429
52 59 1793
53 92 3848
54 53 3687
55 51 1417
56 66 1014
57 92 2038
58 90 2811
59 79 3154
60 60 2792
61 42 2471
62 82 2786
63 64 2977
64 65 2270
65 48 3171
66 81 495
67 29 1091
68 96 3148
69 60 2395
70 23 2764
71 37 3804
72 60 943
73 88 2082
74 39 3298
75 61 2488
76 75 2019
77 82 2373
78 81 423
79 75 2147
80 77 325
81 33 2525
82 93 3255
83 23 2157
84 25 3113
85 41 1331
86 95 563
87 53 652
88 69 2466
89 59 2029
90 48 1067
91 39 1149
92 76 1268
93 46 2198
94 53 1639
95 36 509
96 63 1136
97 40 2380
98 85 898
99 95 2777
100 59 3250
101 42 1754
102 60 3089
103 92 2522
104 88 3459
105 96 1007
106 50 3136
107 38 2746
108 20 3848
109 23 3227
110 50 1832
111 52 1617
112 34 724
113 53 1102
114 57 2613
115 47 2941
116 23 3161
117 84 2580
118 43 188
119 81 1819
120 80 2723
121 92 2790
122 54 1821
123 34 3640
124 98 1177
125 65 3807
126 87 1688
127 53 352
128 82 2069
129 46 641
130 99 704
131 67 3762
132 21 1321
133 25 1710
134 97 1373
135 86 887
136 93 1466
137 32 1987
138 32 3451
139 38 943
140 45 545
141 73 1825
142 34 1997
143 58 1670
144 93 2704
145 27 179
146 94 1802
147 87 1111
148 83 3151
149 31 764
150 85 1594
151 32 601
152 39 3157
153 41 2175
154 63 3292
155 50 1741
156 29 3512
157 81 2480
158 54 135
159 92 2883
160 32 3046
161 94 3709
162 23 1429
163 22 977
164 56 1317
165 55 3457
166 61 2965
167 71 3013
168 29 554
169 59 1869
170 87 1155
171 32 1208
172 24 2765
173 76 2729
174 36 2582
175 73 2519
176 96 2194
177 81 3161
178 78 272
179 30 130
180 50 2511
181 50 1117
182 61 162
183 78 2571
184 45 2888
185 46 3383
186 84 1994
187 23 3675
188 34 3753
189 57 3086
190 62 951
191 45 624
192 93 3492
193 43 2191
194 53 2062
195 93 2096
196 47 2816
197 75 3267
198 60 1158
199 45 1394
200 35 620
201 69 2586
202 44 2091
203 89 686
204 24 1094
205 20 85
206 60 2262
207 28 3067
208 97 3018
209 90 1599
210 78 1326
211 61 3285
212 39 2656
213 55 1019
214 61 2391
215 21 242
216 53 3593
217 76 1359
218 74 2664
219 88 3569
220 78 3020
221 36 554
222 72 427
223 40 989
224 76 2282
225 76 1363
226 81 1427
227 89 2072
228 68 2729
229 35 2092
230 85 3004
231 93 662
232 48 1593
233 41 269
234 45 371
235 72 1216
236 90 1644
237 39 1840
238 73 1170
239 26 1107
240 56 2765
241 95 2262
242 49 2496
243 68 1989
244 41 2974
245 39 3331
246 81 3777
247 35 2000
248 65 2305
249 77 367
250 88 3509
251 98 1057
252 93 1378
253 49 228
254 20 233
255 21 1371
256 56 1610
257 39 1945
258 74 1316
259 79 2913
260 35 259
261 76 941
262 96 2225
263 42 1134
264 69 536
265 28 3304
266 34 234
267 28 648
268 41 1597
269 52 2076
270 87 1280
271 29 240
272 89 989
273 28 2384
274 24 937
275 59 1449
276 25 2022
277 52 1543
278 45 3409
279 93 2037
280 35 1327
281 87 3115
282 84 1779
283 98 3859
284 77 2776
285 85 169
286 84 3447
287 74 2186
288 62 2334
289 93 2173
290 76 3377
291 99 1293
292 54 3025
293 47 2485
294 57 3727
295 52 78
296 84 3016
297 96 2124
298 85 2259
299 98 2207
300 29 1692
301 53 3019
302 36 2514
303 97 270
304 95 3109
305 32 1697
306 98 1814
307 44 3801
308 75 248
309 31 2293
310 80 135
311 87 645
312 44 2364
313 76 715
314 83 775
315 31 271
316 80 759
317 57 3745
318 87 3350
319 93 208
320 25 2486
321 96 1453
322 83 993
323 84 2397
324 52 2907
325 70 2437
326 65 3801
327 47 1062
328 79 1596
329 74 3333
330 50 102
331 46 162
332 79 163
333 49 3584
334 33 218
335 84 395
336 56 1465
337 80 2425
338 94 634
339 95 1873
340 22 844
341 64 1148
342 65 3184
343 41 1441
344 70 852
345 63 2135
346 67 863
347 50 2599
348 85 1568
349 78 3553
350 82 818
351 80 1948
352 93 2720
353 46 146
354 42 661
355 37 509
356 41 2416
357 73 296
358 28 1659
359 32 1571
360 80 1892
361 99 2498
362 73 2559
363 59 3253
364 32 142
365 90 1789
366 76 2717
367 72 1852
368 74 304
369 58 2926
370 72 2399
371 62 1158
372 56 259
373 39 3179
374 52 2123
375 41 1189
376 49 1249
377 24 1418
378 93 2828
379 21 272
380 95 2857
381 22 542
382 63 486
383 42 2436
384 70 3525
385 22 3613
386 98 608
387 54 3500
388 75 433
389 61 265
390 69 3150
391 94 3808
392 65 1418
393 60 3659
394 65 3631
395 55 1696
396 21 2609
397 83 494
398 26 2718
399 77 2062
400 92 1648
401 49 2393
402 63 2074
403 45 869
404 97 1127
405 34 2314
406 74 1934
407 24 3288
408 90 421
409 74 3641
410 33 2907
411 56 2157
412 68 2880
413 51 1903
414 46 3085
415 55 896
416 70 562
417 97 1742
418 72 1674
419 27 3014
420 68 2291
421 65 2951
422 72 2317
423 92 3227
424 99 3507
425 67 2293
426 68 1593
427 95 3502
428 66 1872
429 97 3520
430 91 1408
431 73 854
432 91 2903
433 93 1348
434 24 3686
435 32 1972
436 96 1538
437 42 1749
438 28 2945
439 55 2538
440 42 2188
441 82 477
442 23 3664
443 88 2492
444 83 3723
445 27 3596
446 55 2655
447 77 826
448 63 3798
449 87 682
450 25 2585
451 67 3524
452 88 2631
453 52 3708
454 54 473
455 69 2466
456 25 3288
457 31 183
458 26 2829
459 84 3860
460 59 542
461 51 2961
462 78 1950
463 57 1372
464 63 1289
465 28 2792
466 79 1280
467 94 2949
468 41 2148
469 38 2820
470 72 2493
471 36 3216
472 56 976
473 61 2248
474 29 1163
475 43 3047
476 88 2283
477 31 1919
478 64 899
479 70 1722
480 50 2247
481 92 1844
482 76 1965
483 50 2061
484 33 510
485 22 2530
486 45 2272
487 87 1135
488 56 785
489 62 2881
490 66 324
491 87 1381
492 57 3692
493 90 168
494 88 1970
495 32 328
496 37 860
497 86 1428
498 21 3405
499 55 2283
500 31 2732
501 36 2078
502 36 1003
503 37 516
504 33 692
505 87 1602
506 56 1121
507 30 63
508 63 355
509 45 2183
510 33 1830
511 95 135
512 62 1874
513 68 2141
514 95 2191
515 57 1920
516 76 1143
517 72 754
518 40 2700
519 22 2205
520 49 1616
521 38 3115
522 23 1379
523 61 2846
524 50 1310
525 49 1625
526 67 2363
527 20 2977
528 52 312
529 49 2306
530 56 669
531 67 3113
532 44 2586
533 49 1340
534 61 1716
535 45 2412
536 89 2328
537 58 3355
538 72 2946
539 80 238
540 71 2392
541 31 437
542 96 3285
543 27 2538
544 51 3655
545 39 2357
546 94 3384
547 98 569
548 46 364
549 58 3336
550 31 3174
551 62 3355
552 34 1149
553 50 191
554 20 820
555 86 286
556 21 957
557 45 3838
558 21 354
559 78 902
560 53 1004
561 28 1956
562 65 2628
563 52 552
564 40 698
565 47 1977
566 67 2363
567 48 2037
568 80 376
569 68 157
570 69 3613
571 92 168
572 88 2878
573 24 3273
574 54 1480
575 65 572
576 87 3365
577 41 1042
578 38 832
579 84 509
580 82 2409
581 58 1639
582 34 3287
583 70 1379
584 24 3261
585 52 2793
586 79 2265
587 44 674
588 35 1504
589 79 1171
590 30 3516
591 68 3148
592 51 3595
593 37 794
594 78 1651
595 86 2093
596 69 1803
597 90 1601
598 33 711
599 90 1999
600 36 236
601 90 1038
602 36 742
603 25 2329
604 35 56
605 80 1112
606 49 3273
607 95 2048
608 73 1625
609 88 1750
610 64 1671
611 25 2365
612 68 2346
613 84 2987
614 51 983
615 42 1406
616 92 173
617 87 976
618 32 607
619 25 42
620 82 859
621 42 3684
622 22 1647
623 36 3275
624 91 1943
625 89 3839
626 70 324
627 38 2636
628 93 2069
629 98 2586
630 94 3186
631 51 3230
632 73 2915
633 34 2626
634 30 3817
635 65 2574
636 93 2390
637 28 1120
638 56 2879
639 87 3124
640 99 550
641 37 814
642 55 3582
643 40 3642
644 45 384
645 32 137
646 23 2433
647 44 827
648 79 3180
649 80 2389
650 21 3452
651 35 2211
652 27 646
653 80 494
654 96 3248
655 83 1454
656 38 3524
657 67 2144
658 26 2445
659 48 3064
660 21 3736
661 66 3254
662 50 3726
663 94 3569
664 21 586
665 84 3229
666 35 1335
667 25 2775
668 73 1463
669 29 2929
670 24 440
671 80 1852
672 28 2313
673 80 2602
674 88 3048
675 64 1468
676 69 2438
677 31 2266
678 22 1209
679 71 2976
680 83 3663
681 46 2519
682 56 1923
683 39 880
684 60 526
685 98 1131
686 77 2479
687 92 510
688 99 1512
689 70 2918
690 68 315
691 31 463
692 88 3643
693 74 1209
694 73 1007
695 87 1164
696 29 1769
697 39 1907
698 79 1563
699 85 2994
700 83 3797
701 53 512
702 59 1637
703 40 928
704 38 1272
705 70 1982
706 65 2672
707 88 2601
708 26 325
709 74 1318
710 69 3034
711 81 1428
712 37 2900
713 33 3683
714 61 3016
715 73 3780
716 89 3489
717 69 3650
718 99 255
719 58 1704
720 65 658
721 71 1894
722 78 3364
723 23 744
724 69 3722
725 61 3082
726 65 3236
727 75 499
728 27 3498
729 40 777
730 50 3327
731 83 3591
732 83 2573
733 48 1333
734 93 481
735 87 2757
736 65 3652
737 70 2163
738 67 2043
739 83 3493
740 81 1848
741 54 566
742 50 2740
743 87 2151
744 22 47
745 62 2109
746 82 3104
747 78 3748
748 83 2623
749 87 3334
750 46 3389
