NOP: 120
NINT: 9
0 209 4
209 364 5
364 569 6
569 719 7
719 890 6
890 1049 5
1049 1182 4
1182 1329 3
1329 300000 2
1 85 1121
2 96 1402
3 29 227
4 59 518
5 31 1504
6 85 1531
7 34 868
8 91 902
9 50 1432
10 29 106
11 99 1440
12 22 251
13 81 768
14 52 411
15 83 298
16 92 909
17 98 126
18 24 105
19 82 332
20 78 996
21 77 1124
22 85 461
23 93 433
24 36 1004
25 50 1069
26 86 227
27 84 1424
28 90 322
29 47 709
30 97 925
31 46 1329
32 24 1327
33 73 1201
34 42 1259
35 26 1497
36 51 272
37 55 1039
38 32 536
39 23 1295
40 98 918
41 71 1204
42 29 996
43 78 540
44 87 1450
45 29 131
46 59 973
47 62 259
48 37 886
49 67 725
50 95 1299
51 27 850
52 52 1368
53 21 1443
54 94 985
55 52 721
56 59 991
57 82 840
58 91 1098
59 76 1482
60 57 355
61 26 116
62 45 880
63 69 1363
64 87 1071
65 42 1253
66 39 936
67 68 744
68 85 315
69 95 824
70 50 749
71 58 556
72 53 1100
73 80 183
74 44 346
75 75 924
76 86 836
77 94 576
78 75 364
79 37 1437
80 96 1270
81 79 818
82 76 431
83 37 1518
84 51 1497
85 44 355
86 28 583
87 92 1169
88 32 380
89 92 127
90 88 871
91 57 133
92 64 1498
93 85 1379
94 70 791
95 72 701
96 77 282
97 53 1499
98 81 704
99 37 1219
100 56 1456
101 41 485
102 64 140
103 52 893
104 54 237
105 81 677
106 58 1495
107 24 423
108 61 834
109 23 658
110 68 279
111 43 627
112 80 692
113 74 758
114 38 981
115 29 1199
116 47 1107
117 62 1518
118 46 1107
119 38 254
120 39 232
