NOP: 1000
NINT: 67
0 31 32
31 64 33
64 86 34
86 108 35
108 139 36
139 165 37
165 195 38
195 219 39
219 248 40
248 274 41
274 303 42
303 331 43
331 350 44
350 378 45
378 413 46
413 438 47
438 473 48
473 495 49
495 528 50
528 552 49
552 582 48
582 608 47
608 637 46
637 672 45
672 705 44
705 734 43
734 756 42
756 789 41
789 819 40
819 851 39
851 880 38
880 916 37
916 952 36
952 980 35
980 1021 34
1021 1058 33
1058 1084 32
1084 1102 31
1102 1129 30
1129 1166 29
1166 1196 28
1196 1225 27
1225 1255 26
1255 1278 25
1278 1301 24
1301 1342 23
1342 1370 22
1370 1390 21
1390 1416 20
1416 1440 19
1440 1466 18
1466 1494 17
1494 1523 16
1523 1548 15
1548 1569 14
1569 1594 13
1594 1618 12
1618 1651 11
1651 1675 10
1675 1706 9
1706 1727 8
1727 1756 7
1756 1792 6
1792 1817 5
1817 1848 4
1848 1875 3
1875 300000 2
1 32 1856
2 51 201
3 84 509
4 43 54
5 95 1615
6 93 1673
7 27 1693
8 69 212
9 68 1215
10 28 1456
11 22 1422
12 86 823
13 26 851
14 45 1246
15 25 1017
16 58 1497
17 53 1089
18 77 174
19 95 1443
20 38 1717
21 57 1277
22 72 1004
23 96 1492
24 30 1825
25 28 1533
26 28 178
27 95 752
28 47 1768
29 90 956
30 61 1851
31 20 325
32 86 452
33 60 712
34 79 286
35 97 1165
36 88 1516
37 94 1223
38 40 1682
39 51 1089
40 34 526
41 20 1329
42 22 411
43 40 319
44 50 600
45 27 304
46 71 844
47 20 660
48 97 1736
49 46 587
50 22 224
51 72 342
52 71 1876
53 64 934
54 90 877
55 33 632
56 79 601
57 50 1037
58 62 910
59 29 714
60 92 1498
61 51 812
62 84 1194
63 48 238
64 80 964
65 26 1366
66 89 1559
67 31 298
68 82 858
69 28 149
70 69 1927
71 89 1230
72 76 1553
73 37 449
74 32 462
75 29 352
76 57 1432
77 37 343
78 62 860
79 22 1913
80 81 572
81 40 336
82 77 1236
83 23 1770
84 93 512
85 47 431
86 95 1770
87 44 153
88 48 1142
89 25 1479
90 79 860
91 92 237
92 59 314
93 38 381
94 70 1686
95 64 1217
96 85 1251
97 81 1314
98 63 186
99 43 320
100 93 249
101 56 637
102 90 479
103 39 1136
104 54 1329
105 71 1086
106 55 1555
107 88 1862
108 38 1669
109 23 1523
110 21 1563
111 22 1000
112 25 722
113 94 959
114 54 1536
115 32 1579
116 49 393
117 90 267
118 68 925
119 78 1365
120 32 1581
121 38 748
122 20 1568
123 54 296
124 33 735
125 50 435
126 74 522
127 72 1325
128 80 385
129 44 1420
130 66 165
131 38 488
132 32 586
133 52 810
134 68 605
135 21 756
136 49 1533
137 58 1179
138 54 989
139 82 1084
140 90 1093
141 87 1659
142 80 278
143 59 184
144 66 1864
145 38 842
146 49 369
147 93 1099
148 33 338
149 33 1069
150 72 415
151 72 1891
152 88 894
153 37 93
154 96 1795
155 44 316
156 47 1462
157 66 603
158 86 893
159 64 1267
160 91 1718
161 82 880
162 90 323
163 22 1404
164 58 1406
165 37 1482
166 67 1355
167 53 308
168 69 1367
169 83 960
170 76 889
171 63 1223
172 34 1413
173 97 383
174 63 1798
175 26 1874
176 24 840
177 91 480
178 27 601
179 55 483
180 44 486
181 23 770
182 58 233
183 50 570
184 99 1060
185 50 489
186 59 1880
187 55 1644
188 62 855
189 76 1175
190 85 402
191 64 1848
192 30 1811
193 39 747
194 90 457
195 92 401
196 79 579
197 22 1511
198 73 487
199 40 950
200 43 1703
201 32 71
202 34 248
203 88 894
204 47 1145
205 60 1779
206 77 870
207 47 756
208 91 1106
209 86 1289
210 56 971
211 37 365
212 88 424
213 73 118
214 24 338
215 76 1766
216 27 180
217 30 38
218 79 1867
219 96 502
220 45 1788
221 60 1917
222 27 1348
223 31 445
224 39 115
225 50 999
226 23 1455
227 40 1857
228 76 794
229 51 341
230 79 186
231 93 512
232 60 1427
233 80 1189
234 96 1500
235 68 774
236 71 1817
237 93 935
238 28 110
239 46 1870
240 43 677
241 24 913
242 87 169
243 97 622
244 28 1914
245 79 730
246 36 1569
247 40 913
248 63 1913
249 72 1750
250 31 1058
251 20 1269
252 57 793
253 71 1365
254 83 1864
255 68 1290
256 73 627
257 29 1529
258 41 1375
259 92 281
260 66 1017
261 46 1831
262 74 1433
263 85 1001
264 73 1522
265 90 408
266 66 540
267 45 751
268 34 1550
269 45 271
270 35 1390
271 38 1271
272 21 402
273 49 1920
274 97 249
275 30 607
276 21 149
277 83 824
278 26 798
279 72 1620
280 23 1892
281 48 1858
282 85 1096
283 78 1606
284 44 580
285 87 466
286 25 266
287 39 1009
288 80 1198
289 63 1457
290 90 1688
291 48 658
292 97 493
293 49 588
294 53 1346
295 63 996
296 61 1447
297 22 130
298 24 140
299 50 1096
300 76 1921
301 52 971
302 56 1373
303 51 235
304 71 1824
305 41 1835
306 37 1731
307 90 321
308 30 949
309 69 279
310 95 261
311 89 911
312 34 982
313 62 1586
314 38 174
315 96 1779
316 79 1102
317 94 1225
318 53 84
319 85 139
320 73 616
321 28 1801
322 93 308
323 27 454
324 56 449
325 25 1710
326 75 185
327 62 1290
328 69 1491
329 87 737
330 56 1480
331 22 1888
332 48 1326
333 64 1323
334 39 1711
335 28 124
336 20 1552
337 80 1519
338 87 1432
339 55 180
340 73 866
341 26 1203
342 62 1822
343 28 157
344 92 1843
345 97 238
346 59 500
347 22 1330
348 52 1549
349 43 413
350 72 579
351 67 1205
352 42 270
353 80 1700
354 87 1371
355 56 858
356 35 856
357 87 928
358 21 112
359 29 1158
360 32 874
361 35 1527
362 68 1382
363 94 1434
364 86 1590
365 80 1083
366 27 1859
367 46 111
368 52 903
369 40 323
370 61 153
371 91 1238
372 20 772
373 46 1681
374 94 744
375 63 1874
376 51 1124
377 97 404
378 90 745
379 91 1881
380 93 1420
381 21 834
382 32 371
383 40 992
384 38 756
385 80 563
386 61 1225
387 56 1698
388 37 256
389 40 558
390 62 1552
391 34 716
392 50 1839
393 42 722
394 75 1580
395 47 616
396 46 949
397 70 1896
398 60 70
399 92 1327
400 36 610
401 59 946
402 21 1716
403 31 326
404 74 1922
405 27 326
406 70 1107
407 20 1252
408 91 1506
409 30 873
410 65 1771
411 23 76
412 38 211
413 59 1060
414 41 929
415 95 326
416 64 1469
417 53 711
418 86 1293
419 83 1861
420 30 303
421 54 517
422 81 1612
423 54 1121
424 45 1608
425 32 691
426 89 1004
427 28 1189
428 25 1184
429 63 1733
430 75 269
431 35 748
432 97 623
433 54 104
434 33 757
435 29 1931
436 57 1569
437 55 1822
438 46 1449
439 77 1739
440 42 811
441 93 869
442 34 431
443 31 607
444 85 1911
445 46 1067
446 21 42
447 97 532
448 72 1364
449 79 1317
450 29 328
451 22 934
452 83 690
453 94 1555
454 37 1734
455 98 1680
456 56 340
457 42 314
458 63 724
459 21 433
460 27 599
461 38 1796
462 58 1162
463 81 1592
464 66 1184
465 42 1319
466 79 755
467 91 1770
468 78 956
469 54 307
470 77 745
471 79 1193
472 26 840
473 45 61
474 26 1247
475 35 887
476 21 1774
477 52 534
478 60 603
479 42 1328
480 59 612
481 35 617
482 96 1856
483 35 1686
484 68 1310
485 66 1137
486 34 162
487 42 1589
488 32 1925
489 75 1098
490 60 1702
491 23 801
492 79 701
493 48 1333
494 80 897
495 28 213
496 49 1343
497 27 1198
498 52 1141
