NOP: 500
NINT: 23
0 100 16
100 236 17
236 341 18
341 447 19
447 565 20
565 687 19
687 769 18
769 916 17
916 1038 16
1038 1151 15
1151 1240 14
1240 1320 13
1320 1416 12
1416 1523 11
1523 1606 10
1606 1677 9
1677 1768 8
1768 1876 7
1876 1997 6
1997 2135 5
2135 2233 4
2233 2336 3
2336 300000 2
1 82 303
2 74 784
3 65 1873
4 91 698
5 48 1719
6 61 342
7 69 1387
8 89 2305
9 93 1340
10 21 2297
11 64 1094
12 65 1358
13 35 1962
14 36 2462
15 40 984
16 43 1822
17 66 977
18 51 223
19 48 1926
20 44 856
21 86 1011
22 99 1147
23 25 1492
24 87 510
25 21 1867
26 95 673
27 79 1496
28 36 1640
29 53 1897
30 50 1913
31 46 2420
32 95 2334
33 73 1699
34 78 1089
35 51 2112
36 26 627
37 41 2424
38 57 866
39 57 1421
40 22 23
41 61 2068
42 65 1890
43 88 773
44 36 2023
45 30 648
46 84 997
47 97 347
48 80 1749
49 26 2228
50 74 1847
51 77 1023
52 53 336
53 70 891
54 90 1284
55 21 2483
56 90 1729
57 77 294
58 21 1278
59 86 330
60 34 130
61 97 973
62 99 1624
63 98 1541
64 48 357
65 68 1264
66 82 909
67 44 1556
68 39 192
69 42 620
70 63 1036
71 57 1020
72 58 1938
73 32 387
74 29 470
75 20 988
76 43 468
77 69 686
78 60 266
79 79 785
80 78 419
81 26 83
82 43 1643
83 29 2452
84 76 1274
85 93 1100
86 54 1586
87 85 1364
88 45 752
89 20 1918
90 93 1941
91 54 803
92 81 487
93 95 1950
94 63 592
95 48 1796
96 75 1349
97 66 1255
98 72 1879
99 64 1439
100 40 299
101 91 243
102 56 1044
103 29 2098
104 81 1869
105 45 987
106 92 2120
107 43 2268
108 90 1645
109 90 193
110 93 593
111 56 2121
112 45 2301
113 75 2160
114 43 548
115 40 425
116 94 543
117 93 1991
118 94 1988
119 38 1298
120 36 2325
121 38 523
122 48 706
123 95 819
124 80 2132
125 87 1042
126 61 807
127 27 823
128 83 1932
129 57 2322
130 31 35
131 50 683
132 97 1074
133 64 1661
134 47 632
135 21 1247
136 95 245
137 32 1367
138 50 2369
139 27 1592
140 62 1065
141 48 1629
142 54 984
143 87 2231
144 92 524
145 56 1472
146 69 2337
147 84 1427
148 59 1555
149 25 2070
150 22 850
151 32 786
152 81 1690
153 89 1642
154 67 158
155 95 2505
156 38 2303
157 49 223
158 36 717
159 63 1983
160 75 490
161 27 1242
162 38 1735
163 71 2116
164 98 257
165 48 92
166 67 1236
167 80 1464
168 66 1505
169 97 1588
170 83 853
171 66 1518
172 70 1968
173 88 2208
174 81 1141
175 85 143
176 83 2191
177 90 1205
178 68 128
179 26 2169
180 93 800
181 75 903
182 62 1143
183 40 124
184 27 2329
185 77 1537
186 51 170
187 60 697
188 82 2366
189 44 1989
190 20 276
191 59 1282
192 54 2466
193 21 439
194 99 1297
195 23 2026
196 68 2338
197 93 2157
198 65 897
199 94 1529
200 20 2034
201 66 1745
202 70 319
203 43 1066
204 32 1725
205 40 2232
206 84 120
207 31 760
208 26 2470
209 26 2068
210 91 1506
211 46 1260
212 37 1572
213 59 2134
214 72 2086
215 38 363
216 71 1018
217 71 862
218 33 596
219 82 1499
220 29 2005
221 81 1994
222 99 2313
223 88 1598
224 38 1985
225 55 452
226 81 1738
227 43 248
228 91 155
229 29 679
230 68 143
231 76 672
232 73 1767
233 86 2191
234 20 2422
235 31 553
236 70 1257
237 85 1796
238 93 1053
239 77 1445
240 97 2056
241 76 1890
242 63 1667
243 71 407
244 89 254
245 93 1402
246 57 1165
247 73 143
248 79 937
249 47 573
250 22 1222
251 21 856
252 91 138
253 84 91
254 62 1564
255 86 1256
256 29 1472
257 26 1084
258 26 869
259 91 1225
260 48 2392
261 25 2264
262 94 1456
263 29 2085
264 67 191
265 78 339
266 90 1239
267 62 204
268 43 79
269 42 1715
270 93 1340
271 52 1898
272 37 214
273 26 2066
274 63 597
275 71 1266
276 96 1077
