NOP: 500
NINT: 44
0 30 15
30 75 16
75 109 17
109 142 18
142 185 19
185 218 20
218 257 21
257 294 22
294 345 23
345 377 24
377 417 25
417 446 26
446 477 27
477 507 28
507 547 29
547 592 30
592 623 29
623 645 28
645 676 27
676 717 26
717 739 25
739 782 24
782 812 23
812 857 22
857 894 21
894 935 20
935 968 19
968 1008 18
1008 1047 17
1047 1071 16
1071 1111 15
1111 1157 14
1157 1183 13
1183 1217 12
1217 1253 11
1253 1297 10
1297 1330 9
1330 1357 8
1357 1395 7
1395 1432 6
1432 1458 5
1458 1497 4
1497 1536 3
1536 300000 2
1 45 878
2 56 1309
3 28 290
4 94 588
5 78 696
6 25 1368
7 30 1293
8 92 1379
9 97 1175
10 70 1613
11 95 1536
12 55 1153
13 60 824
14 81 1564
15 82 1091
16 70 1414
17 85 524
18 53 1317
19 28 142
20 87 1296
21 95 463
22 43 888
23 44 1611
24 74 374
25 60 823
26 81 114
27 52 136
28 75 1035
29 72 1125
30 46 632
31 52 150
32 89 693
33 97 1084
34 82 271
35 51 1259
36 66 1083
37 26 1600
38 97 823
39 63 1287
40 37 1088
41 72 1565
42 75 750
43 60 552
44 63 367
45 46 884
46 72 980
47 37 473
48 33 1457
49 22 659
50 49 1520
51 57 1088
52 66 1425
53 31 258
54 47 1456
55 97 671
56 67 401
57 79 154
58 31 732
59 82 1095
60 38 829
61 91 557
62 98 204
63 60 1329
64 63 590
65 84 501
66 61 1064
67 61 1462
68 46 360
69 53 450
70 46 1475
71 35 334
72 63 1093
73 99 633
74 57 1569
75 87 675
76 80 949
77 22 1238
78 63 239
79 69 1192
80 23 706
81 69 307
82 45 694
83 88 398
84 67 480
85 77 1491
86 52 1007
87 50 1038
88 51 733
89 35 968
90 50 235
91 66 740
92 37 180
93 65 168
94 63 1339
95 47 985
96 44 1559
97 81 1258
98 75 1179
99 46 1520
100 82 731
101 71 855
102 66 1059
103 29 371
104 66 1104
105 88 1087
106 80 775
107 79 372
108 59 1167
109 61 1205
110 92 1341
111 81 1036
112 21 996
113 47 79
114 76 953
115 96 431
116 42 1097
117 92 922
118 92 828
119 58 1624
120 58 907
121 87 95
122 79 440
123 63 1138
124 68 1150
125 71 216
126 37 91
127 61 1107
128 44 216
129 44 468
130 61 745
131 64 318
132 98 403
133 85 490
134 31 1007
135 41 308
136 90 1396
137 91 1457
138 34 458
139 78 168
140 38 984
141 30 1113
142 27 1449
143 45 330
144 61 880
145 46 1124
146 86 858
147 63 1041
148 67 681
149 48 1259
150 35 1412
151 73 690
152 35 1250
153 79 791
154 53 809
155 94 1105
156 20 858
157 51 650
158 76 886
159 88 1214
160 26 87
161 47 190
162 96 1162
163 92 784
164 29 236
165 67 1313
166 52 1511
167 90 248
168 61 355
169 58 1312
170 46 448
171 51 1289
172 74 751
173 35 723
174 64 693
175 75 1035
176 22 573
177 37 442
178 85 1459
179 53 348
180 79 1195
181 55 861
182 52 1473
183 84 576
184 67 668
185 66 148
186 40 1298
187 73 1055
188 74 644
189 25 603
190 34 1624
191 21 570
192 99 1504
193 31 953
194 27 667
195 42 386
196 87 93
197 87 294
198 42 1544
199 86 776
200 68 1124
201 65 1560
202 48 1586
203 97 774
204 36 1290
205 68 683
206 89 512
207 55 1181
208 80 165
209 97 436
210 77 968
211 64 163
212 24 525
213 31 987
214 58 618
215 20 84
216 25 243
217 58 201
218 68 1436
219 25 429
220 85 599
221 69 764
222 44 181
223 51 825
224 23 935
225 72 434
226 41 1096
227 62 731
228 23 1150
229 71 1446
230 47 676
231 90 1331
232 81 387
233 58 485
234 87 625
235 21 1405
236 36 854
237 57 656
238 50 879
239 23 516
240 62 800
241 46 1313
242 32 438
243 53 684
244 20 326
245 47 1245
246 23 1071
247 99 1036
248 36 640
249 74 1545
250 85 1313
251 35 760
252 24 1017
253 98 1412
254 33 558
255 68 161
256 21 902
257 77 606
258 57 1142
259 24 715
260 71 1607
261 26 1194
262 28 932
263 82 1286
264 23 1285
265 45 545
266 97 712
267 21 364
268 69 211
269 23 1367
270 52 1389
271 56 889
272 55 534
273 27 464
274 34 1101
275 70 621
276 66 590
277 86 1145
278 85 480
279 64 779
280 35 131
281 90 1578
282 96 244
283 35 1269
284 68 78
285 30 241
286 98 954
287 33 1553
288 41 965
289 93 293
290 68 596
291 94 1585
292 93 1012
293 31 362
294 72 813
295 72 1021
296 45 1545
297 30 76
298 75 386
299 92 1228
300 80 715
301 93 1424
302 41 593
303 56 469
304 39 103
305 49 80
306 46 612
307 35 158
308 79 1436
309 90 318
310 84 1070
311 69 1022
312 76 958
313 69 135
314 33 779
315 75 361
316 98 486
317 83 1537
318 93 1461
319 92 1071
320 65 1180
321 48 1516
322 78 1291
323 49 549
324 62 430
325 22 246
326 93 860
327 51 1312
328 77 1198
329 85 266
330 96 1557
331 26 1309
332 59 487
333 43 386
334 90 1529
335 34 657
336 80 1561
337 39 508
338 31 803
339 77 1412
340 85 1214
341 20 1288
342 51 968
343 52 146
344 60 1373
345 47 1577
346 82 870
347 86 518
348 69 1175
349 84 258
350 26 847
351 88 1186
352 31 737
353 52 1419
354 60 79
355 40 579
356 82 621
357 59 813
358 46 263
359 45 392
360 69 550
361 47 1052
362 32 1161
363 50 450
364 44 1492
365 96 391
366 88 1381
367 86 318
368 48 304
369 52 227
370 66 1046
371 54 153
372 69 1306
373 80 1203
374 55 1522
375 79 385
376 25 498
377 57 721
378 33 1180
379 77 1300
380 48 1176
381 87 655
382 25 468
383 73 119
384 74 652
385 70 501
386 25 1297
387 75 873
388 66 1298
389 64 1157
390 98 241
391 62 1401
392 62 1444
393 71 807
394 58 1313
395 95 1138
396 87 1535
397 41 607
398 56 605
399 59 992
400 25 597
401 79 283
402 20 778
403 34 1588
404 68 515
405 36 882
406 45 710
407 49 1497
408 75 1086
409 23 30
410 82 631
411 69 128
412 71 552
413 23 1435
414 51 808
415 65 1088
416 23 391
417 43 1546
418 96 720
419 21 265
420 51 995
421 32 1215
422 31 1283
423 21 813
424 98 999
425 66 505
426 60 1280
427 71 682
428 70 601
429 22 788
430 99 197
431 54 1004
432 80 1293
433 56 1453
434 41 810
435 45 926
436 62 752
437 43 1291
438 60 257
439 32 786
440 55 1376
441 44 1323
442 21 926
443 54 1501
444 90 317
445 54 1475
446 86 1500
447 74 1116
448 66 1199
449 54 484
450 85 492
451 76 869
452 51 1076
453 35 394
454 29 411
455 96 171
456 67 524
457 61 206
458 39 1500
459 76 134
460 82 514
461 22 1435
462 44 654
463 82 930
464 50 1010
465 38 248
466 44 1368
