NOP: 120
NINT: 11
0 115 2
115 287 3
287 458 4
458 588 5
588 736 6
736 852 7
852 1016 6
1016 1189 5
1189 1343 4
1343 1455 3
1455 300000 2
1 46 1453
2 70 715
3 80 1224
4 82 842
5 25 1617
6 33 343
7 23 816
8 46 366
9 99 1509
10 36 978
11 28 693
12 86 452
13 71 1258
14 55 1434
15 89 649
16 98 952
17 67 831
18 44 1602
19 34 348
20 36 1286
21 73 134
22 71 1172
23 26 808
24 52 1111
25 35 1163
26 47 912
27 87 1517
28 39 1260
29 90 912
30 37 369
31 60 1518
32 26 383
33 83 952
34 37 252
35 69 883
36 43 698
37 60 1421
38 77 236
39 64 202
40 25 1500
41 85 1264
42 54 1226
43 92 840
44 94 505
45 90 110
46 59 105
47 76 941
48 34 715
49 77 861
50 43 1412
51 85 160
52 58 1505
53 32 253
54 22 992
55 93 888
56 24 232
57 21 404
58 29 962
59 49 700
60 32 266
61 73 433
62 39 430
63 78 1220
64 70 549
65 72 1349
66 85 173
67 69 1189
68 70 1030
69 64 368
70 94 580
71 29 1147
72 52 1429
73 77 1119
74 81 838
75 26 1295
76 88 106
77 41 1059
78 92 744
79 47 377
80 88 917
81 52 353
82 24 1054
83 25 566
84 41 682
85 52 1543
86 81 516
87 23 1523
88 65 391
89 26 98
90 94 1432
91 30 1451
92 39 1514
93 27 1431
94 92 1081
95 28 1105
96 38 886
97 51 1031
98 97 1525
99 92 284
100 53 214
101 98 1431
102 45 158
103 79 556
104 30 1572
105 46 1055
106 57 1013
107 38 484
108 93 481
109 68 864
110 27 42
111 86 597
112 84 98
113 25 864
114 31 1182
115 20 167
116 54 1402
117 88 1152
118 90 689
119 78 999
120 80 865
