NOP: 750
NINT: 72
0 24 27
24 37 28
37 50 29
50 80 30
80 102 31
102 126 32
126 140 33
140 158 34
158 184 35
184 208 36
208 230 37
230 253 38
253 274 39
274 301 40
301 320 41
320 336 42
336 356 43
356 372 44
372 394 45
394 418 46
418 438 47
438 448 48
448 465 49
465 486 50
486 509 49
509 528 48
528 542 47
542 561 46
561 576 45
576 599 44
599 617 43
617 637 42
637 654 41
654 672 40
672 696 39
696 721 38
721 744 37
744 756 36
756 782 35
782 798 34
798 815 33
815 837 32
837 858 31
858 880 30
880 901 29
901 923 28
923 939 27
939 958 26
958 980 25
980 999 24
999 1023 23
1023 1044 22
1044 1067 21
1067 1094 20
1094 1110 19
1110 1127 18
1127 1150 17
1150 1172 16
1172 1202 15
1202 1224 14
1224 1239 13
1239 1257 12
1257 1279 11
1279 1296 10
1296 1325 9
1325 1342 8
1342 1359 7
1359 1383 6
1383 1401 5
1401 1424 4
1424 1438 3
1438 300000 2
1 56 856
2 38 413
3 24 618
4 22 308
5 79 108
6 49 161
7 74 494
8 73 1207
9 44 126
10 81 793
11 69 256
12 50 895
13 65 191
14 64 81
15 29 73
16 95 1303
17 84 857
18 95 486
19 97 1107
20 82 1354
21 62 884
22 87 685
23 99 491
24 30 429
25 81 981
26 28 582
27 92 481
28 91 823
29 26 111
30 39 1317
31 96 1092
32 65 1128
33 41 506
34 46 849
35 37 520
36 85 1185
37 88 772
38 20 469
39 25 1375
40 22 298
41 27 443
42 84 164
43 43 724
44 85 529
45 42 684
46 72 170
47 50 912
48 49 1370
49 38 734
50 86 1432
51 44 1141
52 58 271
53 45 898
54 35 689
55 37 1198
56 84 95
57 46 753
58 56 1010
59 27 1044
60 54 289
61 45 564
62 85 694
63 78 832
64 66 419
65 88 161
66 60 68
67 41 295
68 52 677
69 40 216
70 92 511
71 45 626
72 37 509
73 31 760
74 56 794
75 33 349
76 51 1118
77 63 837
78 30 1226
79 56 1123
80 56 955
81 37 51
82 38 1337
83 32 196
84 79 97
85 69 1417
86 89 108
87 29 324
88 60 271
89 67 396
90 80 715
91 58 251
92 50 102
93 20 753
94 54 306
95 63 910
96 34 1187
97 89 798
98 82 369
99 88 519
100 98 216
101 44 731
102 66 953
103 31 778
104 53 1058
105 53 748
106 45 165
107 85 920
108 27 44
109 32 762
110 91 1050
111 22 482
112 36 375
113 70 555
114 91 643
115 83 1034
116 50 374
117 46 764
118 65 1436
119 21 316
120 88 589
121 98 359
122 50 1424
123 57 311
124 94 686
125 95 633
126 89 1049
127 70 443
128 75 1261
129 79 1252
130 40 1212
131 56 698
132 45 219
133 39 1235
134 85 823
135 31 781
136 89 576
137 29 844
138 65 1350
139 82 436
140 68 763
141 80 1401
142 53 827
143 82 1149
144 32 708
145 96 1224
146 96 753
147 39 1349
148 39 91
149 96 821
150 30 639
151 37 541
152 39 440
153 38 522
154 77 117
155 54 1108
156 99 1181
157 22 860
158 64 1035
159 62 1188
